,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,6000.000,4000.000,9000.000,2000.000,19000.000,4000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,172000.000,27000.000,42000.000,46000.000,57000.000,49000.000
AdvertisingExpense,,254000.000,,281000.000,290000.000,334000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,436000.000,279000.000,33000.000,47936.000,90000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,397000.000,1664000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,397000.000,1664000.000
CapitalizedComputerSoftwareAmortization,,364000.000,340000.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2357000.000,3888000.000,1364000.000,3418000.000,-6694000.000,6241000.000
ComprehensiveIncomeNetOfTax,,,,,1438000.000,4353000.000
CostOfGoodsAndServicesSold,,164000.000,140000.000,9000.000,54000.000,180000.000
CostOfGoodsSold,13972000.000,14511000.000,15276000.000,17784000.000,17440000.000,33612000.000
CostOfServicesAmortization,,935000.000,1069000.000,725000.000,383000.000,194000.000
CostsAndExpenses,24757000.000,24683000.000,25382000.000,28443000.000,28292000.000,46404000.000
CurrentFederalTaxExpenseBenefit,,49000.000,15000.000,23000.000,18000.000,61000.000
CurrentIncomeTaxExpenseBenefit,,54000.000,16000.000,25000.000,18000.000,72000.000
CurrentStateAndLocalTaxExpenseBenefit,,5000.000,1000.000,2000.000,0.000,11000.000
DeferredFederalIncomeTaxExpenseBenefit,,722000.000,478000.000,827000.000,289000.000,1296000.000
DeferredIncomeTaxExpenseBenefit,-368000.000,763000.000,500000.000,875000.000,328000.000,1118000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,40000.000,21000.000,48000.000,38000.000,215000.000
DepreciationAndAmortization,1412000.000,1355000.000,1475000.000,1185000.000,914000.000,942000.000
DepreciationDepletionAndAmortization,,420000.000,406000.000,460000.000,531000.000,748000.000
Dividends,,,,,,-3708000.000
DividendsAndInterestPaid,,,,,,-2473000.000
EarningsPerShareBasic,-0.040,0.150,0.080,0.120,0.080,0.200
EarningsPerShareDiluted,-0.040,0.150,0.080,0.120,0.080,0.190
EffectiveIncomeTaxRateContinuingOperations,,0.283,0.311,0.357,0.250,0.371
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.082,-0.008,0.000,0.000,0.018
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.015,0.013,0.019,0.018,0.023
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,0.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-766000.000,2881000.000,1657000.000,2523000.000,1386000.000,4272000.000
IncomeTaxExpenseBenefit,-273000.000,816000.000,515000.000,900000.000,345000.000,1583000.000
IncomeTaxesPaid,0.000,92000.000,,0.000,25000.000,50000.000
IncreaseDecreaseInAccountsPayable,-997000.000,-624000.000,-182000.000,453000.000,882000.000,-312000.000
IncreaseDecreaseInAccountsReceivable,-255000.000,2098000.000,-827000.000,-387000.000,-856000.000,657000.000
