,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,443358.000,940473.000,432932.000,747062.000,636655.000,846730.000,1155926.000,518645.000,504788.000,1135000.000,804218.000,753037.000,506557.000,1094431.000,761025.000,733693.000,634889.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,258917.000,258917.000,258917.000,258917.000,282789.000,280669.000,283483.000,284491.000,285700.000,285700.000,285700.000,285700.000,285700.000
AdditionalPaidInCapital,9375817.000,9428649.000,9438107.000,9457374.000,9476289.000,9485747.000,9497204.000,9505791.000,9514739.000,9525055.000,9537990.000,9722838.000,10064939.000,10163777.000,10571495.000,10580953.000,10555628.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,305000.000,299761.000,334601.000,445214.000,,,,,,,,
AllowanceForNotesReceivable,293527.000,293527.000,465048.000,415049.000,,,,,,,,,,,,,
Assets,31115938.000,31094038.000,25608548.000,25317717.000,25358874.000,24067944.000,23526655.000,20740917.000,19423440.000,19085590.000,18726882.000,17869629.000,15748161.000,15247094.000,14276733.000,12450599.000,11082124.000
BankOverdrafts,,,,,,,,150699.000,,,,,,,,,
CapitalLeasesNetInvestmentInSalesTypeLeases,,,,,23448918.000,22661504.000,21196001.000,18839515.000,18026560.000,18252772.000,17742528.000,17272871.000,14664814.000,14294915.000,13477904.000,11677834.000,10439151.000
CapitalLeasesNetInvestmentInSalesTypeLeasesAllowanceForUncollectibleMinimumLeasePayments,,,,,415049.000,305174.000,299761.000,334631.000,445214.000,445214.000,328707.000,314670.000,344499.000,344499.000,344499.000,219085.000,219085.000
CapitalLeasesNetInvestmentInSalesTypeLeasesDeferredIncome,,,,,5214930.000,5465179.000,5114450.000,4690062.000,4385900.000,3932832.000,3897098.000,3791267.000,3175128.000,3254251.000,3011289.000,2621765.000,2280667.000
CapitalLeasesNetInvestmentInSalesTypeLeasesMinimumPaymentsToBeReceived,,,,,16781813.000,16222484.000,15272102.000,14147472.000,13331605.000,13104749.000,12767403.000,12224554.000,10726664.000,10615579.000,9937154.000,8666442.000,7671867.000
CapitalLeasesNetInvestmentInSalesTypeLeasesUnguaranteedResidualValuesOfLeasedProperty,,,,,12297084.000,12209373.000,11338110.000,9716736.000,9526069.000,9526069.000,9200930.000,9154254.000,7457777.000,7278086.000,6896538.000,5852242.000,5267036.000
CashAndCashEquivalentsAtCarryingValue,89904.000,487267.000,151796.000,308961.000,1319310.000,894794.000,1563042.000,525627.000,254947.000,322795.000,429747.000,94621.000,106959.000,117293.000,24813.000,65893.000,148121.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.050,0.050,0.050,0.050,0.050,0.050
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,20000000.000,,,,20000000.000,20000000.000,20000000.000,20000000.000
ClassOfWarrantOrRightOutstanding,,,,,,300000.000,,,,20300000.000,20300000.000,20300000.000,20300000.000,19900000.000,19900000.000,19900000.000,19900000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000,480000000.000
CommonStockSharesIssued,82224504.000,82224504.000,82224504.000,82414980.000,82414980.000,82414980.000,80414980.000,80414980.000,80414980.000,80414980.000,80414980.000,85654416.000,85654416.000,86773672.000,88512802.000,88512802.000,88512802.000
CommonStockSharesOutstanding,82224504.000,82224504.000,82224504.000,82414980.000,82414980.000,82414980.000,80414980.000,80414980.000,80414980.000,80414980.000,80414980.000,85654416.000,85654416.000,86773672.000,88512802.000,88512802.000,88512802.000
CommonStockValueOutstanding,82225.000,82225.000,82225.000,82415.000,82415.000,82415.000,80415.000,80415.000,80415.000,80415.000,80415.000,85654.000,85654.000,86773.000,88512.000,88512.000,88512.000
ConvertibleDebt,,33595.000,,,,,,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,47152.000,,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,47152.000,,,,
DebtDefaultLongtermDebtAmount,,,,,,,,18101150.000,,,,,,,,,
