,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,396000.000,,
AmortizationOfIntangibleAssets,,,,149000.000,149000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,758000.000,768738.000
BusinessExitCosts,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3212000.000,,
CostOfGoodsSold,6530000.000,5654000.000,6234000.000,6174000.000,5892000.000
DepreciationDepletionAndAmortization,,,398000.000,,
EarningsPerShareBasic,0.160,0.240,0.160,0.180,0.160
EarningsPerShareDiluted,0.160,0.240,0.160,0.180,0.160
EntityWideRevenueMajorCustomerAmount,,,,3502000.000,
GrossProfit,22346000.000,22458000.000,24519000.000,24332000.000,23256000.000
ImpairmentOfIntangibleAssetsFinitelived,,,13000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4796000.000,6835000.000,4931000.000,5587000.000,5007000.000
IncomeTaxExpenseBenefit,1875000.000,2390000.000,1932000.000,2234000.000,1981000.000
IncreaseDecreaseInAccountsPayable,,,803000.000,,
IncreaseDecreaseInAccountsReceivable,,,-119000.000,,
IncreaseDecreaseInAccruedLiabilities,,,-6000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,-764000.000,,
IncreaseDecreaseInInventories,,,1071000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,26000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-33000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,232000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,130895.000,150220.000
InterestExpense,31000.000,24000.000,22000.000,18000.000,19000.000
InvestmentIncomeInterest,9000.000,10000.000,18000.000,17000.000,15000.000
NetCashProvidedByUsedInFinancingActivities,,,296000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,296000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1157000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1157000.000,,
NetCashProvidedByUsedInOperatingActivities,,,4073000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4073000.000,,
NetIncomeLoss,2921000.000,4445000.000,2999000.000,3353000.000,3026000.000
NumberOfReportableSegments,,,,2.000,
OperatingIncomeLoss,4818000.000,6849000.000,4935000.000,5588000.000,5011000.000
PaymentsToAcquireIntangibleAssets,,,121000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1036000.000,,
ProceedsFromStockOptionsExercised,,,299000.000,,
PropertyPlantAndEquipmentAdditions,,,,,1536000.000
ProvisionForDoubtfulAccounts,,,-51000.000,,
ProvisionForOtherCreditLosses,,,0.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,,3000.000,,
ResearchAndDevelopmentExpense,394000.000,518000.000,599000.000,478000.000,493000.000
Revenues,28876000.000,28112000.000,30753000.000,30506000.000,29148000.000
SalesRevenueNet,28876000.000,28112000.000,30753000.000,30506000.000,29148000.000
SellingGeneralAndAdministrativeExpense,17134000.000,15091000.000,18985000.000,18266000.000,17752000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,299000.000,,
StockOptionPlanExpense,,,396000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,18644133.000,18678787.000,18768659.000,18890726.000,18500923.000
WeightedAverageNumberOfSharesOutstandingBasic,18567467.000,18599644.000,18695516.000,18759831.000,18350703.000
