,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,1035000000.000,874000000.000,878000000.000,948000000.000
AccountsPayableCurrent,360000000.000,423000000.000,357000000.000,345000000.000,364000000.000,412000000.000,388000000.000,365000000.000,390000000.000,413000000.000,374000000.000,359000000.000,388000000.000,440000000.000,385000000.000,375000000.000,397000000.000,431000000.000,419000000.000,366000000.000,436000000.000,490000000.000,,,
AccrualForEnvironmentalLossContingencies,15000000.000,15000000.000,15000000.000,15000000.000,14000000.000,14000000.000,14000000.000,14000000.000,14000000.000,13000000.000,14000000.000,14000000.000,14000000.000,14000000.000,13000000.000,13000000.000,12000000.000,12000000.000,12000000.000,13000000.000,13000000.000,14000000.000,13000000.000,22000000.000,22000000.000
AccruedIncomeTaxesCurrent,77000000.000,41000000.000,37000000.000,28000000.000,15000000.000,5000000.000,27000000.000,10000000.000,23000000.000,29000000.000,42000000.000,0.000,0.000,8000000.000,42000000.000,0.000,0.000,31000000.000,37000000.000,0.000,0.000,0.000,30000000.000,0.000,0.000
AccruedIncomeTaxesNoncurrent,101000000.000,89000000.000,90000000.000,93000000.000,83000000.000,82000000.000,,,,74000000.000,,,,,,,,,,,,,,,
AccruedInsuranceCurrent,,,,,,,,,,,,,,18000000.000,,,,15000000.000,,,,,,,
AccruedLiabilitiesCurrent,452000000.000,442000000.000,434000000.000,438000000.000,472000000.000,494000000.000,458000000.000,493000000.000,503000000.000,490000000.000,468000000.000,480000000.000,481000000.000,472000000.000,478000000.000,492000000.000,533000000.000,548000000.000,464000000.000,492000000.000,519000000.000,,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,,,,11000000.000,,,,16000000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1835000000.000,,,1820000000.000,1804000000.000,1834000000.000,1779000000.000,1787000000.000,1711000000.000,1720000000.000,1750000000.000,1770000000.000,1776000000.000,1790000000.000,1809000000.000,1824000000.000,1839000000.000,1854000000.000,1874000000.000,1907000000.000,1911000000.000,1944000000.000,1983000000.000,1972000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,4000000.000,,,,-33000000.000,,,,-30000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,97000000.000,,,,165000000.000,,,,128000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-157000000.000,,,,-198000000.000,,,,-209000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-307000000.000,-250000000.000,-314000000.000,-323000000.000,-304000000.000,-396000000.000,-369000000.000,-376000000.000,-378000000.000,-367000000.000,-368000000.000,-387000000.000,-418000000.000,-417000000.000,-416000000.000,-453000000.000,-481000000.000,-502000000.000,-541000000.000,-561000000.000,-542000000.000,-570000000.000,-567000000.000,-579000000.000,-565000000.000
AdditionalPaidInCapitalCommonStock,623000000.000,632000000.000,611000000.000,616000000.000,624000000.000,633000000.000,631000000.000,644000000.000,655000000.000,661000000.000,673000000.000,693000000.000,699000000.000,709000000.000,702000000.000,726000000.000,762000000.000,775000000.000,790000000.000,823000000.000,846000000.000,868000000.000,881000000.000,895000000.000,912000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,5000000.000,,,,7000000.000,,,,5000000.000,,,,3000000.000,,,,,,,,,,,
Assets,4051000000.000,4163000000.000,4077000000.000,4290000000.000,4386000000.000,4355000000.000,4747000000.000,4502000000.000,4523000000.000,4311000000.000,4301000000.000,4388000000.000,4374000000.000,4258000000.000,4150000000.000,4674000000.000,4228000000.000,4164000000.000,4095000000.000,4175000000.000,4284000000.000,4518000000.000,4466000000.000,4568000000.000,4629000000.000
AssetsCurrent,1204000000.000,1279000000.000,1238000000.000,1348000000.000,1442000000.000,1376000000.000,1745000000.000,1552000000.000,1588000000.000,1420000000.000,1420000000.000,1500000000.000,1520000000.000,1395000000.000,1351000000.000,1905000000.000,1495000000.000,1429000000.000,1410000000.000,1490000000.000,1590000000.000,1485000000.000,1416000000.000,1549000000.000,1603000000.000
AssetsHeldForSaleCurrent,,,,,,,,,,2000000.000,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,615000000.000,,,,646000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,97000000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,9000000.000,,,,6000000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,3000000.000,,,,3000000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,1000000.000,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,2000000.000,,,,1000000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,3000000.000,,,,2000000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,
CashAndCashEquivalentsAtCarryingValue,153000000.000,259000000.000,270000000.000,297000000.000,303000000.000,267000000.000,667000000.000,445000000.000,423000000.000,299000000.000,323000000.000,341000000.000,364000000.000,329000000.000,355000000.000,819000000.000,378000000.000,382000000.000,383000000.000,390000000.000,414000000.000,401000000.000,408000000.000,414000000.000,431000000.000
CashFlowHedgeDerivativeInstrumentAssetsAtFairValue,,5000000.000,4000000.000,2000000.000,3000000.000,1000000.000,1000000.000,,,4000000.000,,,,,,,,,,,,,,,
CashFlowHedgeDerivativeInstrumentLiabilitiesAtFairValue,,1000000.000,38000000.000,1000000.000,,4000000.000,1000000.000,,,3000000.000,4000000.000,,,,,,,,,,,,,,
CommercialPaper,343000000.000,459000000.000,440000000.000,476000000.000,430000000.000,300000000.000,2000000.000,5000000.000,392000000.000,202000000.000,286000000.000,342000000.000,394000000.000,143000000.000,53000000.000,2000000.000,70000000.000,95000000.000,131000000.000,500000000.000,432000000.000,523000000.000,618000000.000,759000000.000,650000000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000,158741461.000
CommonStockSharesOutstanding,133334804.000,131066864.000,131904793.000,129694049.000,129946945.000,129562082.000,130318916.000,130862243.000,131559200.000,130366911.000,128996021.000,129857471.000,128497200.000,128796228.000,129367643.000,130968651.000,131013553.000,128614310.000,128787685.000,129357199.000,129296653.000,129355263.000,128707796.000,128177367.000,128780607.000
CommonStockValue,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000,159000000.000
ConstructionInProgressGross,,130000000.000,,,,149000000.000,,,,,,,,,,,,,,,,,,,
DebtInstrumentFairValue,2284000000.000,2303000000.000,2290000000.000,2612000000.000,2606000000.000,2606000000.000,3232000000.000,2847000000.000,2330000000.000,2263000000.000,2252000000.000,2238000000.000,2257000000.000,,2252000000.000,2755000000.000,2190000000.000,,,,,,,,
DeferredTaxAssetsGross,,288000000.000,,,,348000000.000,,,,365000000.000,,,,374000000.000,,,,385000000.000,,,,380000000.000,,,
DeferredTaxAssetsInventory,,13000000.000,,,,22000000.000,,,,20000000.000,,,,20000000.000,,,,19000000.000,,,,21000000.000,,,
DeferredTaxAssetsLiabilitiesNet,,-46000000.000,,,,-1000000.000,,,,-9000000.000,,,,-4000000.000,,,,21000000.000,,,,-46000000.000,,,
DeferredTaxAssetsNet,,274000000.000,,,,328000000.000,,,,329000000.000,,,,323000000.000,,,,351000000.000,,,,343000000.000,,,
DeferredTaxAssetsNetCurrent,,68000000.000,,,,92000000.000,,,,87000000.000,,,,81000000.000,,,,99000000.000,,,,0.000,,,
DeferredTaxAssetsNetNoncurrent,,26000000.000,,,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,18000000.000,,,,,,,,,,,,,,,,,,,,,,,
