,2012-07-01,2012-09-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-04-03,2016-07-03
AdditionsToNoncurrentAssets,8881000.000,11446000.000,11352000.000,16417000.000,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,-43000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,721000.000,,,,941000.000,,,1011000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,1050000.000,,,,888000.000,,,,
AdvertisingExpense,4023000.000,3776000.000,4549000.000,4455000.000,4271000.000,3863000.000,5419000.000,4676000.000,4180000.000,5218000.000,5554000.000,5144000.000,4831000.000,6995000.000,7006000.000
AllocatedShareBasedCompensationExpense,,,426000.000,,,,721000.000,,,,900000.000,,,1000000.000,1300000.000
AmortizationOfFinancingCosts,,,398000.000,,,,77000.000,,,,77000.000,,,77000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,9391.000,,7407.000,13990.000
AssetImpairmentCharges,,-45000.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,1107000.000,,,,1933000.000,,,,5012000.000,,,7764000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-9079000.000,,,,-8572000.000,,,,-1564000.000,,,-1228000.000,
CostOfGoodsSold,41301000.000,41021000.000,42411000.000,45318000.000,45162000.000,43232000.000,45529000.000,48960000.000,48980000.000,48781000.000,51123000.000,54223000.000,55409000.000,54050000.000,54607000.000
CurrentIncomeTaxExpenseBenefit,3283000.000,683000.000,1633000.000,3050000.000,2539000.000,-3249000.000,5495000.000,5859000.000,5420000.000,3232000.000,,,,,
