,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsReceivableGross,,,,365254000.000,,,,430477000.000,,,,1161466000.000,,,,1152389000.000,,,,1126133000.000,,,,1253559000.000,,
AccountsReceivableNet,,,,51796000.000,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxes,,,,12100000.000,,,,2200000.000,,,,84200000.000,,,,37600000.000,,,,63500000.000,,,,46400000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,137445000.000,,,,172943000.000,,,,207688000.000,,,,255388000.000,,,,305324000.000,,,,354009000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-2600000.000,,,,-1100000.000,,,,-11200000.000,,,,-43500000.000,,,,-72700000.000,,,,-84400000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,567559000.000,633290000.000,527400000.000,660920000.000,809612000.000,793341000.000,891142000.000,911337000.000,1080119000.000,903309000.000,982119000.000,1089805000.000,1232362000.000,1442882000.000,1403581000.000,1704557000.000,1795372000.000,1571078000.000,1417416000.000,1354508000.000,1591132000.000,1722277000.000,1727642000.000,1565866000.000,1719236000.000,1911933000.000
AcquiredFiniteLivedIntangibleAssetAmount,,58300000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,15017000.000,,,,16594000.000,,,,19693000.000,,,,17172000.000,,,,12430000.000,,,,11910000.000,,
Assets,11041536000.000,11464537000.000,11371754000.000,11532103000.000,11859284000.000,11965233000.000,12383417000.000,12556588000.000,13117991000.000,23499980000.000,23808577000.000,23955511000.000,24452992000.000,25166274000.000,25076435000.000,25200357000.000,25253389000.000,25366140000.000,25181573000.000,24941271000.000,25685230000.000,26335628000.000,26403645000.000,25875299000.000,26400679000.000,27203341000.000
AssetsFairValueDisclosureNonrecurring,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsHeldByInsuranceRegulators,,,,43000000.000,,,,86700000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,5241152000.000,5223979000.000,5172952000.000,5125773000.000,4916699000.000,4833249000.000,4562278000.000,4424168000.000,10599255000.000,10242410000.000,10129141000.000,10074531000.000,9983583000.000,10123387000.000,9929137000.000,9371731000.000,9209632000.000,8937575000.000,9038158000.000,9556139000.000,9590337000.000,9563157000.000,9591734000.000,9702096000.000,9669656000.000
