,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,501100000.000,425500000.000,472100000.000,639800000.000,587300000.000,567100000.000,650300000.000,721200000.000,698800000.000,769000000.000,750100000.000,592700000.000,710800000.000,652700000.000,650500000.000,635800000.000,514800000.000,645400000.000,657500000.000,773900000.000,819500000.000
AccountsPayableCurrent,344600000.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableOtherCurrent,,,78000000.000,91200000.000,153400000.000,140100000.000,141200000.000,133600000.000,145100000.000,108500000.000,130800000.000,102900000.000,108900000.000,169800000.000,105900000.000,100500000.000,141300000.000,92600000.000,87900000.000,90100000.000,113400000.000,120700000.000
AccountsPayableRelatedPartiesCurrent,60000000.000,54000000.000,52300000.000,47600000.000,61400000.000,53200000.000,49800000.000,46900000.000,52400000.000,41100000.000,43700000.000,55300000.000,53200000.000,41300000.000,31700000.000,39500000.000,30000000.000,24900000.000,27900000.000,41800000.000,61000000.000,46500000.000
AccountsReceivableFromSecuritization,,,,,,111400000.000,125300000.000,168000000.000,279700000.000,233500000.000,234300000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,575900000.000,462600000.000,368100000.000,415900000.000,514900000.000,427700000.000,435900000.000,498500000.000,658600000.000,610100000.000,682200000.000,697900000.000,566800000.000,667900000.000,602000000.000,620500000.000,514800000.000,427600000.000,489000000.000,546200000.000,673200000.000,536100000.000
AccruedLiabilitiesCurrent,303200000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,980800000.000,1026700000.000,1074200000.000,1112100000.000,1168000000.000,1225100000.000,1281300000.000,1342400000.000,1406200000.000,1470300000.000,1539400000.000,1611500000.000,1689700000.000,1784900000.000,1910900000.000,2041400000.000,2225600000.000,2373200000.000,2520200000.000,2667600000.000,2821000000.000,2986800000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-25600000.000,-10100000.000,55900000.000,20900000.000,14800000.000,2300000.000,19100000.000,4700000.000,-6100000.000,-10400000.000,-11500000.000,3400000.000,60300000.000,77400000.000,52400000.000,78600000.000,86800000.000,69300000.000,-9100000.000,-4300000.000,-61800000.000,10500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2200000.000,1900000.000,1900000.000,1800000.000,700000.000,700000.000,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,0.000,0.000,0.000,0.000,100000.000,100000.000,100000.000,100000.000,900000.000,100000.000
AssetRetirementObligation,42300000.000,,,,45200000.000,,,,50500000.000,53800000.000,54800000.000,55900000.000,56800000.000,65900000.000,67200000.000,68500000.000,69900000.000,61900000.000,63100000.000,64200000.000,64100000.000,67500000.000
Assets,3658000000.000,3587100000.000,3666400000.000,3770900000.000,5025700000.000,5074200000.000,5322600000.000,5648000000.000,5971400000.000,5976300000.000,6240000000.000,6417200000.000,6377200000.000,13439600000.000,13237600000.000,13323200000.000,13165000000.000,12868600000.000,12906800000.000,12908200000.000,12744900000.000,13569800000.000
AssetsCurrent,767300000.000,637200000.000,605700000.000,623900000.000,714900000.000,616400000.000,671900000.000,788700000.000,875900000.000,785600000.000,908700000.000,1033900000.000,856200000.000,947400000.000,909300000.000,965400000.000,893400000.000,686800000.000,813400000.000,877600000.000,927200000.000,734100000.000
AssetsFairValueDisclosure,51900000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,15300000.000,15600000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,975800000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,,,,,9100000.000,0.000,0.000,0.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,1035000000.000,1204000000.000,1199000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,5024200000.000,5024200000.000,5024200000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,55600000.000,86300000.000,89500000.000,88900000.000,68000000.000,102100000.000,72700000.000,74100000.000,57500000.000,81400000.000,67300000.000,72400000.000,72300000.000,63500000.000,85500000.000,92800000.000,135400000.000,103300000.000,158500000.000,129900000.000,68000000.000,71700000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,68000000.000,102100000.000,72700000.000,74100000.000,57500000.000,81400000.000,67300000.000,,,,,,,,,,,
CollateralizedFinancings,,,,,,,,,,,,,182800000.000,197900000.000,124200000.000,135500000.000,219300000.000,150000000.000,225000000.000,225000000.000,275000000.000,
ConcentrationRiskPercentage,0.100,,,,,,,,,,,,,,,,,,,,,
ContractualObligation,,,,,,,,,,,,,,,,,,,,,4481800000.000,
ContractualObligationDueAfterFifthYear,,,,,,,,,,,,,,,,,,,,,3050400000.000,
ContractualObligationDueInFifthYear,,,,,,,,,,,,,,,,,,,,,6500000.000,
ContractualObligationDueInFourthYear,,,,,,,,,,,,,,,,,,,,,150000000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,,,,,,,,,,275000000.000,
ContractualObligationDueInSecondYear,,,,,,,,,,,,,,,,,,,,,250500000.000,
ContractualObligationDueInThirdYear,,,,,,,,,,,,,,,,,,,,,749400000.000,
DebtCurrent,,,,,,,,,,,,,,,,,,,,,,535500000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,2966200000.000,5338300000.000,5303000000.000,5471900000.000,5383300000.000,4642900000.000,4574800000.000,4522100000.000,4452000000.000,3806800000.000
DebtInstrumentRepurchaseAmount,,,,,,,,,,,,,,,,,,,534300000.000,534300000.000,534300000.000,
DebtInstrumentRepurchasedFaceAmount,,,,,,,,,,,,,,,,,,,559200000.000,559200000.000,,
DebtInstrumentUnamortizedPremium,,,,,8600000.000,,,,,,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,,,,,,600000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,31100000.000,29400000.000,30300000.000,28500000.000
DeferredRevenue,,,,,,,,,,,,,,,,,21100000.000,,,,69800000.000,69000000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,19800000.000,,,,19800000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,27200000.000,,,,,
