,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,2000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,28000000.000,16000000.000,16000000.000,13000000.000,27000000.000,18000000.000,15000000.000,16000000.000,31000000.000,19000000.000,18000000.000,20000000.000,37000000.000,22000000.000,20000000.000,19000000.000,22000000.000,12000000.000,10000000.000,11000000.000,23000000.000,14000000.000,11000000.000,12000000.000,21000000.000,15000000.000
AmortizationOfIntangibleAssets,28000000.000,28000000.000,29000000.000,26000000.000,27000000.000,26000000.000,31000000.000,52000000.000,51000000.000,50000000.000,48000000.000,50000000.000,51000000.000,51000000.000,48000000.000,47000000.000,43000000.000,38000000.000,38000000.000,37000000.000,43000000.000,40000000.000,37000000.000,32000000.000,31000000.000,31000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,27000.000,0.000,,,1700000.000,6000.000,10500.000,-1716500.000,,,,,,,,,,,,,,,,,,
AssetImpairmentCharges,0.000,,,,,,,,1000000.000,1000000.000,1000000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,4000000.000,,,
BusinessCombinationAcquisitionRelatedCosts,-15000000.000,13000000.000,11000000.000,45000000.000,7000000.000,4000000.000,29000000.000,34000000.000,10000000.000,6000000.000,6000000.000,7000000.000,7000000.000,2000000.000,2000000.000,1000000.000,1000000.000,1000000.000,4000000.000,7000000.000,5000000.000,12000000.000,11000000.000,13000000.000,14000000.000,7000000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,,,,,,,242000000.000,,,,,
BusinessExitCosts1,,,,,,,,,,,,,,,,,,8000000.000,0.000,,5000000.000,1000000.000,1000000.000,4000000.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-11000000.000,,,,135000000.000,,,,99000000.000,,,,67000000.000,,,,-910000000.000,,,,-72000000.000,,,,-48000000.000,
CommonStockDividendsPerShareCashPaid,,,,,0.100,,,,,0.120,0.120,,0.132,,,,0.100,,,,0.115,0.115,0.115,0.115,0.132,0.132
CommonStockDividendsPerShareDeclared,,,,,0.100,0.000,0.100,0.100,0.220,0.000,0.120,0.120,0.130,0.130,0.132,0.136,0.100,0.100,0.100,0.100,0.115,,,,,
ComprehensiveIncomeNetOfTax,218000000.000,541000000.000,323000000.000,134000000.000,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,201000000.000,236000000.000,140000000.000,,249000000.000,62000000.000,140000000.000,475000000.000,140000000.000,235000000.000,68000000.000,-364000000.000,-187000000.000,74000000.000,41000000.000,84000000.000,76000000.000,230000000.000,78000000.000,-34000000.000,182000000.000,176000000.000
CostOfGoodsSold,557000000.000,622000000.000,643000000.000,651000000.000,601000000.000,650000000.000,676000000.000,681000000.000,637000000.000,674000000.000,625000000.000,640000000.000,626000000.000,652000000.000,671000000.000,724000000.000,395000000.000,365000000.000,380000000.000,356000000.000,365000000.000,357000000.000,362000000.000,380000000.000,349000000.000,366000000.000
CostOfRevenue,703000000.000,777000000.000,799000000.000,807000000.000,761000000.000,815000000.000,833000000.000,845000000.000,800000000.000,841000000.000,796000000.000,810000000.000,796000000.000,832000000.000,852000000.000,908000000.000,513000000.000,483000000.000,501000000.000,500000000.000,491000000.000,489000000.000,502000000.000,523000000.000,493000000.000,510000000.000
CostsAndExpenses,1308000000.000,1411000000.000,1410000000.000,1415000000.000,1364000000.000,1433000000.000,1453000000.000,1489000000.000,1463000000.000,1519000000.000,1416000000.000,1433000000.000,1461000000.000,1521000000.000,1537000000.000,1631000000.000,911000000.000,856000000.000,870000000.000,879000000.000,873000000.000,888000000.000,898000000.000,928000000.000,861000000.000,901000000.000
DeferredIncomeTaxExpenseBenefit,4000000.000,,,,10000000.000,,,,-2000000.000,,,,-5000000.000,,,,-7000000.000,,,,4000000.000,,,,16000000.000,
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,194000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,,,,,,,,,,,,,,,15000000.000,,,,0.000,0.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,,,,,,,,,,,,,,,1000000.000,,,,32000000.000,0.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,,,,,,,,,,,,16000000.000,0.000,0.000,0.000,,
DepreciationDepletionAndAmortization,63000000.000,,,,62000000.000,,,,94000000.000,,,,96000000.000,,,,68000000.000,,,,66000000.000,,,,55000000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,,,,-3000000.000,1000000.000,3000000.000,12000000.000,10000000.000,,,,4000000.000,-13000000.000,-9000000.000,8000000.000,2000000.000,-1000000.000
DerivativeInstrumentsGainReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,,,,,,,,,,,,,,,,7000000.000,3000000.000,,1000000.000,1000000.000,,,1000000.000,1000000.000
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,,,,,,,,,,,-1000000.000,0.000,-1000000.000,3000000.000,4000000.000,,,,,,2000000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,,-32000000.000,-5000000.000,-2000000.000,0.000,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,,,,,,,,,,,,,,,-2000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,,-32000000.000,-5000000.000,-2000000.000,0.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,0.000,,,,,,,,,,,,,,,,,,,,,,,
DividendsCommonStockCash,,,,,35000000.000,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.560,0.580,0.950,0.830,0.660,0.730,0.700,1.220,0.520,0.480,0.500,0.620,0.590,0.420,0.440,0.060,0.210,0.250,0.310,0.430,0.370,0.280,0.380,0.390,0.520,0.510
EarningsPerShareDiluted,0.540,0.560,0.920,0.830,0.650,0.720,0.690,1.210,0.510,0.480,0.490,0.620,0.580,0.410,0.430,0.070,0.210,0.250,0.310,0.430,0.370,0.280,0.380,0.370,0.520,0.500
EffectOfExchangeRateOnCashAndCashEquivalents,3000000.000,,,,0.000,,,,-11000000.000,,,,-12000000.000,,,,-31000000.000,,,,-16000000.000,,,,-5000000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.082,0.162,,,-0.020,0.253,0.200,-0.213,0.093,0.083,0.180,,0.134,0.222,0.075,-0.280,0.130,0.141
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,2000000.000,0.000,0.000,0.000,3000000.000,0.000,0.000,-2000000.000,0.000,0.000,5000000.000,3000000.000,2000000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,2000000.000,,,,3000000.000,,,,0.000,,,,2000000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,2000000.000,,,,3000000.000,,,,0.000,,,,2000000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,118000000.000,,,,34000000.000,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,,,,,,,,,-47000000.000,,,,-7000000.000,,,,,
FutureAmortizationExpenseRemainderOfFiscalYear,,,,,72000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFive,44000000.000,,,,36000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,50000000.000,,,,51000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,86000000.000,,,,82000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,61000000.000,,,,58000000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,70000000.000,,,,72000000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfOtherInvestments,,,,,-2000000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,11000000.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,28000000.000,,,,,,,,,,,
GoodwillAcquiredDuringPeriod,,64000000.000,0.000,,39000000.000,14000000.000,1392000000.000,7000000.000,10000000.000,,0.000,,0.000,,,,0.000,,,,140000000.000,,,,46000000.000,
GoodwillImpairmentLoss,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
