,2012-06-29,2012-09-28,2013-03-29,2013-06-28,2013-09-27,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,2622000.000,,,2727000.000,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,891000.000,,,405000.000,,,,5724000.000,,,,2242000.000,,,,2133000.000
AmortizationOfIntangibleAssets,3275000.000,3276000.000,2181000.000,2182000.000,2181000.000,3303000.000,3852000.000,3851000.000,3850000.000,6546000.000,12962000.000,12944000.000,12770000.000,11379000.000,8428000.000,8428000.000,8256000.000,8121000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,0.000,0.000,0.000,0.000,0.000,671602.000,0.000,,,629140.000,0.000,866132.000,-728337.000,0.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,45018000.000,40443000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,574368000.000,569108000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,11707000.000,,,-17785000.000,,,,25100000.000,,,,9376000.000,,,,-23361000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,-13520000.000,13032000.000,4122000.000,-237197000.000,-2659000.000,3731000.000,-16234000.000,6719000.000,7093000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,726000.000,2374000.000,1264000.000,749000.000,1105000.000,1560000.000,1423000.000,650000.000,815000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-12794000.000,15406000.000,5386000.000,-236448000.000,-1554000.000,5291000.000,-14811000.000,7369000.000,7908000.000
CostOfRevenue,366057000.000,359035000.000,315491000.000,328103000.000,289280000.000,,,,,,,,,,,,,
CostsAndExpenses,402514000.000,822083000.000,331788000.000,348039000.000,309181000.000,319139000.000,340578000.000,318294000.000,306160000.000,402344000.000,537671000.000,535960000.000,799096000.000,496306000.000,500369000.000,474931000.000,482351000.000,451466000.000
CostsAndExpensesRelatedParty,46413000.000,4888000.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,3783000.000,,,2195000.000,,,,,,,,,,,,6319000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,9049000.000,,,,183000.000,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,-49000.000,-67000.000,-57000.000,,-82000.000,-64000.000,-73000.000,,-81000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,,,,,,3000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,,970000.000,1456000.000,1457000.000,,1466000.000,1451000.000,1458000.000,,953000.000,954000.000,953000.000,,888000.000
DefinedBenefitPlanInterestCost,,,,,,652000.000,979000.000,979000.000,,991000.000,1007000.000,1000000.000,,946000.000,559000.000,753000.000,,744000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,-318000.000,-477000.000,-478000.000,,-426000.000,-377000.000,-401000.000,,75000.000,72000.000,74000.000,,143000.000
DefinedBenefitPlanServiceCost,,,,,,,,,,,,,,,403000.000,201000.000,,206000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,1900000.000,,,,,,,,,,,,
Depreciation,,,3393000.000,,,4643000.000,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,8457000.000,,,,13815000.000,,,,10861000.000
DirectOperatingCosts,,,,328103000.000,289280000.000,292389000.000,311686000.000,293039000.000,272167000.000,343465000.000,486635000.000,486382000.000,463227000.000,449330000.000,456902000.000,435594000.000,436018000.000,415023000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-469000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,0.820,0.770,0.710,0.520,0.640,0.770,0.140,-0.550,0.360,0.100,-6.930,-0.090,0.070,-0.460,0.190,0.190
EarningsPerShareBasicAndDiluted,,-25.800,,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,0.790,0.740,0.680,0.500,0.610,0.730,0.130,-0.550,0.350,0.100,-6.920,-0.090,0.070,-0.460,0.190,0.180
EffectiveIncomeTaxRateContinuingOperations,0.394,,0.388,0.394,0.382,0.410,0.376,0.390,-0.742,0.310,-1.165,-0.511,1.594,0.298,0.322,-0.096,-0.214,0.393
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,1368000.000,,,,4138000.000,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,,416000.000
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,,,,,570000.000
GoodwillAcquiredDuringPeriod,,,,,,165000000.000,165000000.000,,,,,,,,,,,
GoodwillImpairmentLoss,,426436000.000,,,,,,,,,,,,,,,,
GoodwillPeriodIncreaseDecrease,,,,,,,,2000000.000,,,,,,,,,,
IncomeLossFromContinuingOperations,,-418917000.000,14779000.000,14288000.000,14057000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,23580000.000,22756000.000,16628000.000,20020000.000,23358000.000,10641000.000,-18318000.000,7146000.000,3253000.000,-290387000.000,-3027000.000,5978000.000,-13986000.000,2236000.000,12758000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,30139000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-25.780,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,0.820,0.770,0.710,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.790,0.740,0.680,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,-308000.000,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.020,,,,,,,,,,,,,,,,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerBasicAndDilutedShare,,-25.800,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,12640000.000,1378000.000,9353000.000,9292000.000,8699000.000,6811000.000,7528000.000,9115000.000,7183000.000,-5677000.000,-8324000.000,-1661000.000,-52405000.000,-902000.000,1924000.000,1348000.000,-5100000.000,5010000.000
IncomeTaxesPaid,,,,,,,,,,,358000.000,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,,6760000.000,,,1928000.000,,,,-18370000.000,,,,7003000.000,,,,7811000.000
IncreaseDecreaseInAccountsReceivable,,,12811000.000,,,-1224000.000,,,,363000.000,,,,-3578000.000,,,,21296000.000
IncreaseDecreaseInAccruedLiabilities,,,-2966000.000,,,-4656000.000,,,,-2871000.000,,,,5619000.000,,,,-3144000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,1268000.000,,,-2048000.000,,,,-40942000.000,,,,13997000.000,,,,-8122000.000
IncreaseDecreaseInOtherCurrentAssets,,,-358000.000,,,2416000.000,,,,-144000.000,,,,91000.000,,,,-130000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-1753000.000,,,-4241000.000,,,,-3009000.000,,,,-3471000.000,,,,-16474000.000
