,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,29263000.000,32367000.000,34995000.000,31086000.000,33575000.000,32382000.000,38239000.000,33362000.000
AccountsReceivableNet,13274000.000,11849000.000,14466000.000,16200000.000,18827000.000,21798000.000,21358000.000,22616000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,26002000.000,29317000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,78000.000,-16000.000,97000.000,0.000,0.000,0.000,7130000.000,11989000.000
AdditionalPaidInCapital,1220629000.000,1209183000.000,1184198000.000,1159319000.000,1134528000.000,1109755000.000,1084757000.000,1059904000.000
AllowanceForDoubtfulAccountsReceivable,39000.000,73000.000,392000.000,444000.000,383000.000,434000.000,418000.000,430000.000
Assets,2010542000.000,1682136000.000,1649641000.000,1606448000.000,1574552000.000,1554583000.000,1547312000.000,1759098000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,18833000.000
AvailableForSaleSecurities,,,,,,,17630000.000,30821000.000
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,30821000.000
BelowMarketLeaseAccumulatedAmortization,71000.000,105000.000,151000.000,258000.000,399000.000,508000.000,627000.000,760000.000
BelowMarketLeaseGross,261000.000,396000.000,1171000.000,1171000.000,1506000.000,1506000.000,1506000.000,2305000.000
BelowMarketLeaseNet,190000.000,291000.000,1020000.000,913000.000,1107000.000,998000.000,879000.000,1545000.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,19035000.000,18528000.000,18022000.000,17524000.000
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,2008000.000,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,9987000.000,9987000.000,7977000.000,7977000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,2013000.000,2013000.000,2008000.000,2008000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,2008000.000,2008000.000,2013000.000,2013000.000
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,2008000.000,2008000.000,2008000.000,2008000.000
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,2008000.000,2008000.000,2008000.000,2008000.000
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,1011000.000,504000.000,,1510000.000
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,,,,9717000.000,9607000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,,,,8305000.000,7917000.000
CapitalLeasesNetInvestmentInDirectFinancingLeasesMinimumPaymentsToBeReceived,,,,,,,18022000.000,17524000.000
CashAndCashEquivalentsAtCarryingValue,571314000.000,448299000.000,381703000.000,347912000.000,276208000.000,197874000.000,68055000.000,221222000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,75718183.000,75718183.000,75718183.000,75730165.000,75730165.000,75750943.000,75750943.000,75762674.000
CommonStockSharesOutstanding,75718183.000,75718183.000,75718183.000,75730165.000,75730165.000,75750943.000,75750943.000,75762674.000
CommonStockValue,757000.000,757000.000,757000.000,757000.000,757000.000,758000.000,758000.000,758000.000
DebtInstrumentCarryingAmount,,,269306000.000,272285000.000,270473000.000,268578000.000,266001000.000,507975000.000
DeferredTaxAssetsGross,,,32751000.000,,,,53717000.000,
DeferredTaxAssetsNet,,,7965000.000,,,,11447000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,24234000.000,,,,42337000.000,
DeferredTaxAssetsOther,,,2712000.000,,,,1404000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,1767000.000,,,,1642000.000,
DeferredTaxAssetsValuationAllowance,,,24786000.000,,,,42270000.000,
DeferredTaxLiabilities,,,392000.000,,,,369000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,8357000.000,,,,11816000.000,
DerivativeLiabilities,,,0.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,21610000.000,20464000.000,24142000.000,24024000.000,23996000.000,24792000.000,24705000.000
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,91153000.000,,,,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,3289000.000,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,87864000.000,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,91153000.000,,,,,
EquityMethodInvestments,22147000.000,11370000.000,10675000.000,10329000.000,9976000.000,10522000.000,39978000.000,58181000.000
Goodwill,115616000.000,116584000.000,116584000.000,116584000.000,116584000.000,116584000.000,116584000.000,116584000.000
GoodwillImpairedAccumulatedImpairmentLoss,0.000,0.000,0.000,,,,,
IntangibleAssetsNetExcludingGoodwill,46408000.000,46648000.000,44129000.000,41545000.000,39732000.000,37328000.000,38954000.000,36638000.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,70000.000,70000.000,-5000.000,,,,,
Liabilities,668093000.000,361326000.000,358955000.000,347371000.000,359604000.000,369397000.000,381632000.000,622537000.000
LiabilitiesAndStockholdersEquity,2010542000.000,1682136000.000,1649641000.000,1606448000.000,1574552000.000,1554583000.000,1547312000.000,1759098000.000
LiabilitiesFairValueDisclosureRecurring,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,1342449000.000,1320810000.000,1290686000.000,1259077000.000,1214948000.000,1185186000.000,1165680000.000,1136561000.000
LongTermDebt,584274000.000,274942000.000,271057000.000,264340000.000,262908000.000,261543000.000,259512000.000,495482000.000
LongTermDebtCurrent,23508000.000,23947000.000,24791000.000,8243000.000,8343000.000,8548000.000,8078000.000,6516000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,37740000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,24791000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,2382000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,50511000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,103463000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,50419000.000,,,,,
LossContingencyRangeOfPossibleLossMaximum,,3978.000,3978000.000,3247.000,3247000.000,10306000.000,10306000.000,
LossContingencyRangeOfPossibleLossMinimum,,0.000,0.000,0.000,,,0.000,
MembersEquity,1219132000.000,1195854000.000,1166283000.000,1135525000.000,1099541000.000,1073493000.000,1053812000.000,1029404000.000
MembersEquityAttributableToNoncontrollingInterest,123317000.000,124956000.000,124403000.000,123552000.000,115407000.000,111693000.000,111868000.000,107157000.000
NotesReceivableNet,96671000.000,85401000.000,82521000.000,10026000.000,9928000.000,9824000.000,9717000.000,9607000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,102232000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,4466000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,5141000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,5571000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,5669000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,76998000.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,140537000.000,151061000.000,161323000.000,125247000.000,163777000.000,161750000.000,173795000.000,175517000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,9857000.000,9857000.000,7206000.000,7206000.000,9808000.000,12208000.000,8983000.000,13943000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,23768000.000,23813000.000,16877000.000,14417000.000,20456000.000,22856000.000,17778000.000,22998000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,31513000.000,36400000.000,32054000.000,24779000.000,39567000.000,42109000.000,30102000.000,33729000.000
