,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,181000.000,,,,217000.000,,,,291000.000,,,,274000.000,,,,351000.000,,,,477000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,594000.000,,,,770000.000,,,,966000.000,,,,1272000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,,,-1997000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,712000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,3744000.000,,,,4735000.000,,,,2517000.000,,,,2498000.000,,,,3619000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,,,,,,,1532000.000,,,,2347000.000
AmortizationMethodQualifiedAffordableHousingProjectInvestmentsAmortization,,,,,,,,,,,,,,,,,,,,,,,500000.000
AmortizationOfIntangibleAssets,605000.000,599000.000,537000.000,524000.000,519000.000,570000.000,625000.000,561000.000,556000.000,546000.000,495000.000,482000.000,477000.000,466000.000,566000.000,944000.000,815000.000,811000.000,730000.000,697000.000,837000.000,1334000.000,1273000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,500000.000,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,53000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,37000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,12028000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,9698000.000,,,,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,900000.000,908000.000,880000.000,874000.000,891000.000,871000.000,1949000.000,880000.000,911000.000,924000.000,875000.000,1821000.000,882000.000,1036000.000,1251000.000,989000.000,1021000.000,1602000.000,973000.000,942000.000,995000.000,1154000.000,1140000.000
BrokerageCommissionsRevenue,,,1075000.000,,,,,1641000.000,1506000.000,,1829000.000,2003000.000,1701000.000,1389000.000,2059000.000,1842000.000,1996000.000,1795000.000,1896000.000,1750000.000,1473000.000,1330000.000,1762000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,22200000.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,78200000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,16918000.000,,,,52658000.000,,,,79645000.000,,,,-1028000.000,,,,81288000.000,,,,-13086000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,,,,,,,,,,,,,,134000.000,,,,151000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,,,,,,,,,,,,,,,,,,,0.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldDisposalsOfLoans,,,,,,,,,,,,,,,,,,,328000.000,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,,,,,,,,,,,,,,,,,1033000.000,,,,174000.000
CommonStockDividendsPerShareDeclared,0.150,0.160,0.170,0.170,0.180,0.180,0.190,0.190,0.200,0.200,0.220,0.220,0.220,0.220,0.230,0.230,0.230,0.230,0.240,0.240,0.240,0.240,0.260
ComprehensiveIncomeNetOfTax,,,12566000.000,11481000.000,14768000.000,5266000.000,15580000.000,6493000.000,14422000.000,21061000.000,19694000.000,22943000.000,16136000.000,5110000.000,19088000.000,13547000.000,29504000.000,16494000.000,35471000.000,27368000.000,15470000.000,2154000.000,28171000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-568000.000,-575000.000,,-822000.000,-897000.000,-906000.000,-909000.000,-363000.000,-367000.000,-370000.000,-371000.000,-784000.000,-793000.000,-801000.000,-801000.000,-694000.000,-808000.000,-759000.000,-759000.000,-794000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,12000.000,11000.000,,12000.000,11000.000,11000.000,11000.000,11000.000,11000.000,11000.000,12000.000,6000.000,6000.000,7000.000,7000.000,6000.000,6000.000,8000.000,6000.000,6000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,,,,,,,7500000.000,,,,5000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,1378000.000,1393000.000,,1603000.000,1437000.000,1485000.000,1468000.000,1783000.000,1802000.000,1822000.000,1822000.000,1907000.000,1928000.000,1950000.000,1950000.000,1919000.000,1919000.000,1940000.000,1941000.000,1886000.000
DefinedBenefitPlanInterestCost,,,,966000.000,976000.000,,1096000.000,982000.000,1015000.000,1003000.000,1170000.000,1183000.000,1196000.000,1196000.000,1201000.000,1214000.000,1228000.000,1227000.000,1324000.000,1209000.000,1280000.000,1281000.000,1084000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,848000.000,857000.000,,1285000.000,1151000.000,1189000.000,1177000.000,478000.000,484000.000,489000.000,490000.000,911000.000,921000.000,932000.000,931000.000,801000.000,800000.000,810000.000,809000.000,634000.000
DefinedBenefitPlanServiceCost,,,,680000.000,688000.000,,958000.000,698000.000,742000.000,722000.000,717000.000,725000.000,734000.000,733000.000,827000.000,836000.000,846000.000,846000.000,696000.000,696000.000,703000.000,704000.000,636000.000
DividendsCommonStockCash,,,4527000.000,,,,5552000.000,,,,6420000.000,,,,8843000.000,,,,9203000.000,,,,11429000.000
EarningsPerShareBasic,0.450,0.410,0.450,0.450,0.480,0.460,0.550,0.580,0.530,0.520,0.560,0.650,0.620,0.560,0.400,0.560,0.580,0.610,0.600,0.580,0.440,0.540,0.590
EarningsPerShareDiluted,0.450,0.410,0.450,0.450,0.480,0.460,0.550,0.580,0.530,0.520,0.560,0.640,0.620,0.570,0.400,0.560,0.580,0.610,0.600,0.580,0.440,0.540,0.590
EmployeeBenefitsAndShareBasedCompensation,4408000.000,3662000.000,5618000.000,,,,,,,,,,,,,,,,,,,,
EquipmentExpense,2145000.000,2107000.000,2174000.000,2144000.000,2300000.000,2603000.000,2407000.000,2802000.000,2692000.000,2768000.000,2783000.000,2914000.000,2837000.000,3008000.000,2973000.000,3017000.000,3731000.000,3473000.000,3428000.000,3402000.000,3557000.000,4156000.000,4042000.000
FederalDepositInsuranceCorporationPremiumExpense,1015000.000,1091000.000,1045000.000,965000.000,951000.000,938000.000,971000.000,919000.000,916000.000,919000.000,877000.000,880000.000,786000.000,833000.000,910000.000,1040000.000,1064000.000,1093000.000,1166000.000,1099000.000,961000.000,764000.000,827000.000
FeesAndCommissionsDepositorAccounts,4889000.000,4881000.000,3993000.000,4218000.000,4362000.000,4565000.000,4197000.000,4462000.000,4650000.000,4616000.000,3860000.000,4078000.000,4170000.000,4027000.000,3652000.000,4249000.000,4425000.000,4417000.000,3952000.000,4176000.000,4733000.000,5472000.000,4853000.000
FeesAndCommissionsFiduciaryAndTrustActivities,4272000.000,3941000.000,4753000.000,4258000.000,4379000.000,4654000.000,5018000.000,4823000.000,4854000.000,4882000.000,5648000.000,5210000.000,5096000.000,5115000.000,6053000.000,5476000.000,5127000.000,5244000.000,5711000.000,5036000.000,5413000.000,5470000.000,6143000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,3032000.000,,,,4141000.000,,,,1747000.000,,,,,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,840000.000,552000.000,,239000.000,275000.000,684000.000,969000.000,10132000.000,39000.000,12000.000,-7613000.000,,98000.000,267000.000,,195000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,842000.000,609000.000,,245000.000,282000.000,697000.000,1268000.000,10724000.000,41000.000,13000.000,-7616000.000,,104000.000,275000.000,,264000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,333000.000,508000.000,,484000.000,,,,69000.000,,20000.000,,,,,,9000.000
GainLossOnInvestments,,,,,,,,,,,,,581000.000,,22000.000,,47000.000,,1111000.000,585000.000,598000.000,63000.000,
GainLossOnSaleOfMortgageLoans,389000.000,327000.000,268000.000,599000.000,993000.000,1016000.000,712000.000,701000.000,745000.000,456000.000,154000.000,475000.000,550000.000,425000.000,272000.000,407000.000,779000.000,613000.000,548000.000,683000.000,814000.000,484000.000,1440000.000
GainLossOnSaleOfSecuritiesNet,14000.000,67000.000,100000.000,1294000.000,316000.000,753000.000,16000.000,686000.000,-15000.000,-3000.000,10000.000,165000.000,,,,,,,,,,,12000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,168900000.000,,,,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,,,,,,18725000.000,,,,,,,,,,,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,,,12283000.000,,,,,,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,74547000.000,63634000.000,,63401000.000,62743000.000,57992000.000,-125282000.000,51202000.000,50273000.000,49314000.000,-100405000.000,55151000.000,59936000.000,57246000.000,-118532000.000,44171000.000,42424000.000,39406000.000,-85034000.000,42977000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,415000.000,371000.000,,488000.000,484000.000,389000.000,519000.000,296000.000,478000.000,572000.000,703000.000,541000.000,747000.000,562000.000,147000.000,444000.000,421000.000,115000.000,-520000.000,424000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,,,,,,,45107000.000,,46123000.000,49798000.000,46528000.000,-132974000.000,36436000.000,35100000.000,33716000.000,-70511000.000,37415000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,,,,,,,,,,436000.000,,522000.000,573000.000,555000.000,-1358000.000,412000.000,395000.000,115000.000,-462000.000,424000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,,,,,,,,,4207000.000,,9028000.000,10138000.000,10718000.000,-20409000.000,7735000.000,7324000.000,5690000.000,-14523000.000,5562000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,,,,,,,,,,,136000.000,,19000.000,174000.000,7000.000,92000.000,32000.000,26000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,30016000.000,,31568000.000,30194000.000,23228000.000,32681000.000,36508000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,15564000.000,13057000.000,15285000.000,15447000.000,16369000.000,16031000.000,20775000.000,23193000.000,20419000.000,20301000.000,22080000.000,25395000.000,24524000.000,21695000.000,18415000.000,29595000.000,,,,,,,
IncomeTaxExpenseBenefit,3646000.000,2044000.000,3295000.000,3449000.000,3463000.000,3381000.000,4754000.000,6176000.000,4884000.000,4949000.000,5659000.000,6520000.000,6358000.000,5183000.000,4528000.000,7962000.000,7768000.000,8157000.000,8694000.000,8085000.000,5793000.000,8464000.000,10622000.000
IncomeTaxesPaid,,,650000.000,,,,2875000.000,,,,,,,,100000.000,,,,1100000.000,,,,250000.000
IncreaseDecreaseInDeposits,,,79987000.000,,,,61558000.000,,,,153387000.000,,,,120954000.000,,,,77050000.000,,,,105344000.000
IncreaseDecreaseInFederalFundsPurchased,,,,,,,,,,,20000000.000,,,,,,,,,,,,58000000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,,,,80232.000,,85198.000,59471.000,33402.000,-119275.000,15333.000,36783.000,27775.000,-53135.000,73202.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,,,,,,,,,,,,,,,,,14976.000,0.000,,0.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,3275.000,7967.000,,57162.000,63605.000,87330.000,-134336.000,80497.000,79747.000,,,,,,,,,,,
InterestAndDividendIncomeOperating,57042000.000,56287000.000,53680000.000,52545000.000,52288000.000,53173000.000,54892000.000,54424000.000,54317000.000,54257000.000,53457000.000,54044000.000,54303000.000,54187000.000,60379000.000,66729000.000,66935000.000,67669000.000,67601000.000,67585000.000,70092000.000,80819000.000,79924000.000
InterestAndDividendIncomeSecurities,12477000.000,12051000.000,11669000.000,11550000.000,10835000.000,10806000.000,10560000.000,10621000.000,10581000.000,10559000.000,10610000.000,10887000.000,10788000.000,10537000.000,12031000.000,14095000.000,14786000.000,15166000.000,14738000.000,14315000.000,13696000.000,14131000.000,14487000.000
InterestAndFeeIncomeLoansAndLeases,44511000.000,44191000.000,41964000.000,40957000.000,41423000.000,42312000.000,44276000.000,43753000.000,43678000.000,43616000.000,42746000.000,42546000.000,43399000.000,43491000.000,47713000.000,52316000.000,51876000.000,52088000.000,52338000.000,52697000.000,55822000.000,66136000.000,64898000.000
InterestExpense,13989000.000,13386000.000,11850000.000,11005000.000,10594000.000,9886000.000,8764000.000,8435000.000,8186000.000,7018000.000,6132000.000,5737000.000,5692000.000,5202000.000,5424000.000,5936000.000,6326000.000,7039000.000,7759000.000,7811000.000,8066000.000,9131000.000,9205000.000
InterestExpenseDemandDepositAccounts,501000.000,394000.000,405000.000,393000.000,397000.000,331000.000,301000.000,365000.000,369000.000,380000.000,374000.000,395000.000,399000.000,400000.000,422000.000,485000.000,517000.000,519000.000,507000.000,643000.000,691000.000,976000.000,1093000.000
InterestExpenseDeposits,9987000.000,9643000.000,8421000.000,7707000.000,7536000.000,7280000.000,6929000.000,6711000.000,6439000.000,5333000.000,4574000.000,4416000.000,4275000.000,3998000.000,3898000.000,4007000.000,3829000.000,3796000.000,3787000.000,3841000.000,3900000.000,4264000.000,4259000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,2003000.000,1714000.000,1377000.000,1288000.000,1020000.000,788000.000,319000.000,289000.000,291000.000,252000.000,211000.000,175000.000,264000.000,318000.000,557000.000,949000.000,1650000.000,2354000.000,3068000.000,3031000.000,3005000.000,2881000.000,2836000.000
InterestExpenseJuniorSubordinatedDebentures,811000.000,809000.000,874000.000,854000.000,869000.000,841000.000,893000.000,808000.000,805000.000,809000.000,790000.000,796000.000,805000.000,808000.000,894000.000,888000.000,758000.000,775000.000,822000.000,840000.000,1043000.000,1807000.000,1813000.000
InterestExpenseMoneyMarketDeposits,1208000.000,1189000.000,742000.000,493000.000,487000.000,461000.000,339000.000,338000.000,345000.000,440000.000,440000.000,466000.000,487000.000,484000.000,456000.000,490000.000,485000.000,483000.000,456000.000,450000.000,444000.000,510000.000,574000.000
InterestExpenseSavingsDeposits,349000.000,332000.000,295000.000,200000.000,202000.000,167000.000,141000.000,127000.000,128000.000,129000.000,130000.000,133000.000,135000.000,134000.000,148000.000,163000.000,165000.000,164000.000,165000.000,165000.000,173000.000,193000.000,181000.000
InterestExpenseShortTermBorrowings,1188000.000,1220000.000,1178000.000,1156000.000,1169000.000,977000.000,623000.000,627000.000,651000.000,624000.000,557000.000,350000.000,348000.000,78000.000,75000.000,92000.000,89000.000,114000.000,82000.000,99000.000,118000.000,179000.000,297000.000
InterestExpenseTimeDeposits,7929000.000,7728000.000,6979000.000,6621000.000,6450000.000,6321000.000,6148000.000,5881000.000,5597000.000,4384000.000,3630000.000,3422000.000,3254000.000,2980000.000,2872000.000,2869000.000,2662000.000,2630000.000,2659000.000,2583000.000,2592000.000,2585000.000,2411000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,36251000.000,32065000.000,35628000.000,35637000.000,37197000.000,40015000.000,44026000.000,44968000.000,43312000.000,44095000.000,45126000.000,47458000.000,47133000.000,47106000.000,53666000.000,58112000.000,58811000.000,58045000.000,57518000.000,57963000.000,59812000.000,69559000.000,68008000.000
InterestIncomeExpenseNet,43053000.000,42901000.000,41830000.000,41540000.000,41694000.000,43287000.000,46128000.000,45989000.000,46131000.000,47239000.000,47325000.000,48307000.000,48611000.000,48985000.000,54955000.000,60793000.000,60609000.000,60630000.000,59842000.000,59774000.000,62026000.000,71688000.000,70719000.000
InterestIncomeSecuritiesTaxExempt,3046000.000,3019000.000,3079000.000,3079000.000,3113000.000,3128000.000,3127000.000,3264000.000,3355000.000,3382000.000,3385000.000,3435000.000,3413000.000,3356000.000,3533000.000,4052000.000,4535000.000,4644000.000,4521000.000,4540000.000,4559000.000,4770000.000,4891000.000
InterestIncomeSecuritiesTaxable,9431000.000,9032000.000,8590000.000,8471000.000,7722000.000,7678000.000,7433000.000,7357000.000,7226000.000,7177000.000,7225000.000,7452000.000,7375000.000,7181000.000,8498000.000,10043000.000,10251000.000,10522000.000,10217000.000,9775000.000,9137000.000,9361000.000,9596000.000
InterestPaid,,,11818000.000,,,,9000000.000,,,,6589000.000,,,,5522000.000,,,,7914000.000,,,,9441000.000
MarketingExpense,1642000.000,1214000.000,771000.000,1716000.000,795000.000,953000.000,805000.000,1624000.000,1585000.000,1160000.000,1003000.000,1713000.000,1276000.000,1250000.000,965000.000,1715000.000,1514000.000,1452000.000,973000.000,1608000.000,1295000.000,1515000.000,824000.000
MaturitiesOfSubordinatedDebt,,,,,,,7732000.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,46370000.000,,,,-16033000.000,,,,74553000.000,,,,-78526000.000,,,,58125000.000,,,,-20227000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,46370000.000,,,,-16033000.000,,,,74553000.000,,,,-78526000.000,,,,58125000.000,,,,-20227000.000
NetCashProvidedByUsedInInvestingActivities,,,-50100000.000,,,,37383000.000,,,,-18893000.000,,,,41434000.000,,,,-17112000.000,,,,-40367000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-50100000.000,,,,37383000.000,,,,-18893000.000,,,,41434000.000,,,,-17112000.000,,,,-40367000.000
NetCashProvidedByUsedInOperatingActivities,,,20648000.000,,,,31308000.000,,,,23985000.000,,,,36064000.000,,,,40275000.000,,,,47508000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,20648000.000,,,,31308000.000,,,,23985000.000,,,,36064000.000,,,,40275000.000,,,,47508000.000
NetIncomeLoss,11918000.000,11013000.000,11990000.000,11998000.000,12906000.000,12650000.000,16021000.000,17017000.000,15535000.000,15352000.000,16421000.000,18875000.000,18166000.000,16512000.000,13887000.000,21633000.000,22248000.000,22994000.000,22874000.000,22109000.000,17435000.000,24217000.000,25886000.000
NoninterestExpense,35703000.000,33607000.000,35665000.000,36084000.000,36790000.000,41581000.000,40747000.000,39499000.000,40009000.000,40743000.000,40095000.000,40304000.000,39263000.000,41971000.000,53441000.000,46589000.000,46981000.000,46912000.000,45343000.000,47360000.000,57601000.000,58376000.000,54384000.000
NoninterestIncome,15016000.000,14599000.000,15322000.000,15894000.000,15962000.000,17597000.000,17496000.000,17724000.000,17116000.000,16949000.000,17049000.000,18241000.000,16654000.000,16560000.000,18190000.000,18072000.000,18186000.000,20018000.000,19393000.000,19591000.000,21017000.000,21498000.000,22884000.000
NoninterestIncomeOtherOperatingIncome,606000.000,255000.000,1458000.000,899000.000,1092000.000,1654000.000,1287000.000,1235000.000,1333000.000,1601000.000,1547000.000,1387000.000,1573000.000,1048000.000,1434000.000,1461000.000,960000.000,1677000.000,1616000.000,2463000.000,2862000.000,2810000.000,3082000.000
OccupancyNet,2461000.000,3068000.000,2776000.000,2703000.000,2654000.000,2772000.000,3192000.000,2830000.000,2921000.000,2866000.000,3491000.000,2857000.000,2916000.000,2858000.000,3490000.000,3243000.000,3533000.000,3369000.000,3591000.000,3220000.000,3647000.000,4206000.000,4327000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,,300000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,475000.000,,,,236000.000,,,,475000.000,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-739000.000,,,,3124000.000,,,,4793000.000,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,3075000.000,,,,4804000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,-441000.000,,,,3273000.000,,,,5201000.000,,,,12597000.000,,,,2285000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,576000.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,,,,,,,,,,0.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,,,-729000.000,,,,,,,,,,,,,,,,
