,2016-02-29,2016-08-31,2016-11-30,2017-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,,-123.000,,
CostOfGoodsAndServicesSold,13931.000,24173.000,28180.000,845.000
Depreciation,228.000,228.000,,228.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.020
EffectiveIncomeTaxRateContinuingOperations,,0.390,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.050,,
GeneralAndAdministrativeExpense,1593.000,18479.000,2374.000,104416.000
GrossProfit,85.000,18128.000,1993.000,-147.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-1508.000,-351.000,-380.000,-105458.000
InterestIncomeExpenseNet,,,,667.000
NetCashProvidedByUsedInOperatingActivities,,-123.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-123.000,,
NetIncomeLoss,-1508.000,-351.000,-380.000,-105458.000
NonoperatingIncomeExpense,,,,667.000
OperatingExpenses,1593.000,18479.000,2374.000,104644.000
Revenues,14016.000,42300.000,30173.000,698.000
SalesRevenueNet,14016.000,42300.000,30173.000,698.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4000000.000,5000000.000,5000000.000,5000000.000
