,2012-02-28,2012-05-31,2012-08-31,2012-11-30
AccountsPayableCurrent,,54893.000,58873.000,69631.000
AccruedLiabilitiesCurrent,,7990.000,8809.000,8809.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-37487.000,-37487.000,-42104.000
AdditionalPaidInCapital,,11847304.000,11847304.000,11891101.000
Assets,,482075.000,482075.000,392835.000
AssetsCurrent,,107827.000,87581.000,73375.000
BankOverdrafts,,76239.000,60049.000,60049.000
Cash,,28845.000,8599.000,393.000
CashAndCashEquivalentsAtCarryingValue,,,0.000,0.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,37295.000,,,
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001
CommonStockSharesAuthorized,,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,,98660000.000,98660000.000,107466000.000
CommonStockSharesOutstanding,,98660000.000,98660000.000,107466000.000
CommonStockValue,,98966.000,98966.000,107466.000
Liabilities,,139993.000,127882.000,93657.000
LiabilitiesAndStockholdersEquity,,482075.000,461829.000,392835.000
LiabilitiesCurrent,,232553.000,220442.000,230920.000
MinorityInterest,,-92560.000,-92560.000,-137263.000
NotesPayableCurrent,,57496.000,57496.000,51496.000
NotesPayableRelatedPartiesClassifiedCurrent,,35935.000,35935.000,40935.000
NotesReceivableRelatedPartiesCurrent,,56482.000,56482.000,50482.000
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001
PreferredStockSharesAuthorized,,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,0.000,,0.000
PreferredStockSharesOutstanding,,0.000,,0.000
PrepaidExpenseCurrent,,22500.000,22500.000,22500.000
PropertyPlantAndEquipmentNet,,374248.000,374248.000,319460.000
RetainedEarningsAccumulatedDeficit,,-11566701.000,-11574836.000,-11657285.000
StockholdersEquity,,249522.000,241387.000,161915.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,342082.000,333947.000,299178.000
