,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,26098000.000,19031000.000,32581000.000,43659000.000,33991000.000,21297000.000,23192000.000,37091000.000,29760000.000,24788000.000,29117000.000,42647000.000,32705000.000,28534000.000,34261000.000,49037000.000,32908000.000,27490000.000,38381000.000,50270000.000,28846000.000,31813000.000,33106000.000,55426000.000,32747000.000
AccruedIncomeTaxesCurrent,,1316000.000,,,569000.000,,,,,,,,3724000.000,,301000.000,0.000,2840000.000,0.000,0.000,,4450000.000,,228000.000,2453000.000,6061000.000
AccruedLiabilitiesCurrent,5772000.000,5151000.000,4486000.000,5365000.000,5719000.000,5394000.000,6911000.000,8295000.000,8093000.000,7298000.000,7441000.000,7916000.000,7530000.000,5974000.000,6131000.000,6907000.000,5853000.000,5970000.000,6126000.000,7979000.000,7549000.000,5811000.000,6672000.000,7604000.000,7299000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,42503000.000,,,,49739000.000,,,,51835000.000,,,,57932000.000,,,,60184000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-134000.000,-112000.000,-92000.000,-96000.000,-57000.000,-52000.000,-4000.000,20000.000,-28000.000,12000.000,8000.000,13000.000,24000.000,4000.000,4000.000,26000.000,13000.000,47000.000,-12000.000,31000.000,75000.000,40000.000,-33000.000,-36000.000,-19000.000
AdditionalPaidInCapital,7748000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,8138000.000,10091000.000,11666000.000,16269000.000,17302000.000,18466000.000,19615000.000,20897000.000,22011000.000,24095000.000,25481000.000,27575000.000,29177000.000,29992000.000,32583000.000,36183000.000,39716000.000,41392000.000,43598000.000,47553000.000,50128000.000,54057000.000,58177000.000,62868000.000
AdvancesOnInventoryPurchases,,,,,,1308000.000,715000.000,,,,,,,,,,,,,,,,,,
Assets,148357000.000,143695000.000,150354000.000,157482000.000,151925000.000,136068000.000,98406000.000,113343000.000,105769000.000,105200000.000,102784000.000,113892000.000,110434000.000,104047000.000,109892000.000,125110000.000,120791000.000,117642000.000,129893000.000,142307000.000,138156000.000,139684000.000,154240000.000,187111000.000,186815000.000
AssetsCurrent,115059000.000,111216000.000,116901000.000,122416000.000,115667000.000,101471000.000,66175000.000,80957000.000,73348000.000,72905000.000,69281000.000,80882000.000,76149000.000,69589000.000,76498000.000,93557000.000,88542000.000,84918000.000,76882000.000,89391000.000,84067000.000,88007000.000,101286000.000,133359000.000,133011000.000
AssetsFairValueDisclosure,,,,,45289000.000,45380000.000,,,,,,,,,,,,20866000.000,9618000.000,11808000.000,17535000.000,19678000.000,24330000.000,28604000.000,35548000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,72000.000,56000.000,56000.000,66000.000,55000.000,87000.000,24000.000,53000.000,119000.000,73000.000,69000.000,72000.000,117000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,35000.000,50000.000,50000.000,26000.000,35000.000,16000.000,42000.000,5000.000,2000.000,11000.000,119000.000,127000.000,146000.000
