,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,1383984.000,1047067.000,2046341.000,4123218.000,4017530.000,5065400.000,1551941.000,3762362.000,3303531.000,4615614.000,6446936.000,9400410.000
AccountsReceivableGrossCurrent,,,,15930235.000,10258065.000,12045162.000,12484999.000,28445589.000,11611741.000,13624127.000,20342484.000,37869720.000
AccountsReceivableNetCurrent,9772146.000,3391493.000,5783831.000,15457752.000,10010796.000,11444339.000,11932235.000,26901414.000,11009498.000,12663549.000,18952862.000,35346521.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,76072.000,200344.000,458504.000,798416.000
AccruedIncomeTaxesCurrent,,,,185230.000,279680.000,307633.000,92328.000,821772.000,662811.000,1126025.000,1163323.000,1453341.000
AccruedLiabilitiesCurrent,,,,,,,,87740.000,213685.000,163227.000,27399.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5017264.000,5144608.000,5487896.000,5881240.000,6377010.000,6477927.000,6819830.000,7299459.000,7678319.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7650722.000,8111107.000,8669864.000,8595310.000,8773649.000,9324532.000,10836776.000,11350057.000,11811383.000,10844434.000,10979359.000,10974423.000
AdditionalPaidInCapitalCommonStock,35784378.000,35784378.000,35784378.000,37021085.000,37021085.000,37021085.000,37021085.000,37024312.000,37631142.000,37690867.000,37786372.000,41883258.000
AdvancesOnInventoryPurchases,,,,34834548.000,23438735.000,33284834.000,32360468.000,27671219.000,41061144.000,40541475.000,38408346.000,28482798.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,256182.000,150560.000,240145.000,347405.000,
AllowanceForDoubtfulAccountsReceivableCurrent,349759.000,438678.000,480237.000,472483.000,247269.000,600823.000,552764.000,1544175.000,602243.000,960578.000,1389622.000,2523199.000
Assets,100432104.000,103876581.000,110188464.000,117688023.000,115759343.000,119988308.000,124371676.000,136384899.000,136223427.000,134989954.000,156565281.000,171608461.000
AssetsCurrent,56030031.000,58904156.000,65028677.000,73479745.000,71652265.000,75990547.000,79923946.000,88624051.000,88615112.000,88378324.000,107142091.000,120861819.000
AssetsNoncurrent,6769212.000,7756811.000,7452532.000,6617650.000,6547902.000,6524056.000,6560266.000,10082038.000,10054213.000,9723205.000,12923101.000,10393060.000
BankLoans,,,,9181400.000,4443600.000,6862800.000,10530000.000,10595000.000,10640500.000,5680500.000,17550000.000,17550000.000
BuildingsAndImprovementsGross,,,,27141426.000,27210008.000,27364318.000,27775811.000,27947267.000,27703872.000,28033999.000,28068545.000,28068545.000
CashAndCashEquivalentsAtCarryingValue,3783152.000,7048968.000,9386584.000,2668532.000,11321848.000,3979494.000,6312367.000,4456619.000,8142296.000,6848905.000,16420742.000,14634703.000
CashCashEquivalentsAndShortTermInvestments,3783152.000,7048968.000,9386584.000,2668532.000,11321848.000,3979494.000,6312367.000,4456619.000,8142296.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,7161919.000,7161919.000,7161919.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,8499314.000
CommonStockSharesOutstanding,7161919.000,7161919.000,7161919.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,7604800.000,8499314.000
CommonStockValue,7162.000,7162.000,7162.000,7605.000,7605.000,7605.000,7605.000,7605.000,7605.000,7605.000,7605.000,8499.000
ConstructionInProgressGross,10165654.000,8839055.000,9434227.000,8686322.000,8691360.000,8740649.000,9038656.000,9106056.000,9284947.000,6470772.000,6516179.000,10739898.000
ContractualObligation,,,,,,,,,,,4326888.000,4523935.000
CustomerAdvancesCurrent,1425373.000,1432529.000,1640457.000,1347993.000,1621061.000,1658365.000,2012453.000,1589449.000,1877211.000,1991907.000,1894466.000,1656175.000
DebtInstrumentInterestRateStatedPercentage,,,,0.094,,,,,,,,
DeferredRevenueAndCreditsNoncurrent,1017250.000,393500.000,396000.000,395750.000,1063290.000,1069320.000,599400.000,798700.000,802130.000,795270.000,796250.000,796250.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,343922.000,364425.000,403372.000,374804.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,343922.000,364425.000,403372.000,374804.000,683010.000
DeferredTaxAssetsNet,,,,,,,,,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,3389699.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,52210.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,,630800.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,0.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,3389699.000
DepositsAssetsCurrent,,,,,,,526500.000,489000.000,491100.000,486900.000,487500.000,487500.000
DerivativeLiabilitiesNoncurrent,152227.000,43400.000,37800.000,14000.000,5600.000,1134.000,0.000,205758.000,62440.000,78960.000,0.000,0.000
