,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,4916061.000,5426467.000,4664878.000,5022796.000,5629248.000,4191633.000,4312693.000,4586936.000,4226945.000,3267812.000,4105651.000,4957560.000,4445561.000,5438519.000,3794483.000,4962299.000,5891227.000,4116927.000,3463661.000,4217905.000,2912600.000,2636420.000,3068143.000,4529856.000
AccountsReceivableNetCurrent,10155767.000,10797820.000,9583124.000,12389285.000,13359323.000,12601402.000,9208351.000,10454102.000,11406653.000,9951970.000,8705466.000,11499812.000,11900893.000,14076349.000,9053850.000,10088549.000,10810394.000,9189498.000,7579185.000,8867183.000,9046269.000,8916245.000,8534088.000,9503970.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,20165748.000,,,,21726591.000,,,,23265701.000,,,,24650792.000,,,,26147529.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,138351.000,145616.000,136972.000,129152.000,102081.000,92148.000,85440.000,74779.000,135464.000,74073.000,66818.000,86184.000,92728.000,92988.000,59757.000,68904.000,71965.000,63011.000,70086.000,75030.000,86085.000,74266.000,68969.000,80706.000
Assets,44343148.000,44945214.000,43979973.000,47019601.000,49007878.000,47762345.000,46278548.000,47794792.000,47916079.000,45414899.000,45309845.000,47530670.000,47312803.000,50038614.000,46029735.000,48316336.000,49032920.000,45028818.000,42159685.000,42194689.000,41113071.000,40665788.000,40116272.000,41987968.000
AssetsCurrent,30248975.000,31523191.000,30860935.000,34223576.000,36333774.000,34764665.000,31994094.000,33334817.000,33152111.000,31809973.000,31913220.000,33773784.000,33211329.000,35376606.000,30892519.000,33098059.000,33038455.000,29147426.000,26655000.000,26974304.000,26285484.000,26321883.000,26316845.000,28431024.000
CashAndCashEquivalentsAtCarryingValue,1190058.000,1091513.000,454653.000,1031350.000,1206054.000,591038.000,506332.000,783154.000,550225.000,750303.000,726562.000,290800.000,470469.000,1089507.000,688620.000,668450.000,556105.000,1083072.000,538695.000,660678.000,1772817.000,1879064.000,1245681.000,797027.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,
CashUninsuredAmount,,,,,,,,,,405232.000,,,,567547.000,,,,768222.000,,,,1100000.000,,
CommitmentsAndContingencies,,,,,,,,,,,,,,0.000,,,,,,,,,,
CommonStockNoParValue,,,,,,,,,,,,,,,,,,0.000,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,6305738.000,6287761.000,6257929.000,6693638.000,6486100.000,6411592.000,6213067.000,6243206.000,6579853.000,6570734.000,6547871.000,6934348.000,6909059.000,6839778.000,6723940.000,7083052.000,7075532.000,7059548.000,7052763.000,7119510.000,7126885.000,7081159.000,7364093.000,7365036.000
CommonStockSharesOutstanding,6305738.000,6287761.000,6257929.000,6693638.000,6486100.000,6411592.000,6213067.000,6243206.000,6579853.000,6570734.000,6547871.000,6934348.000,6909059.000,6839778.000,6723940.000,7083052.000,7075532.000,7059548.000,7052763.000,7119510.000,7126885.000,7081159.000,7364093.000,7365036.000
CommonStockValue,6542163.000,6771565.000,6914337.000,7312537.000,7667230.000,8024544.000,8114396.000,8390120.000,8526232.000,8679435.000,8816869.000,9107238.000,9296972.000,9543686.000,9680636.000,10046378.000,10163137.000,10363012.000,10565671.000,10811950.000,10949648.000,11080595.000,11218236.000,11416793.000
DeferredIncomeTaxLiabilities,,,,,,428010.000,,,,695009.000,,,,453638.000,,,,562637.000,,,,305596.000,,
DeferredTaxAssetsGross,,,,,,3231357.000,,,,2499609.000,,,,2681762.000,,,,2977893.000,,,,3365842.000,,
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,153631.000,,,,137119.000,,,,125555.000,,,,114118.000,,,,6984.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,2803347.000,,,,1804600.000,,,,2228124.000,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,1627436.000,1664510.000,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,245475.000,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,562637.000,,,,305596.000,,
DeferredTaxAssetsNetCurrent,1551185.000,1817807.000,1767951.000,2005250.000,2070560.000,2289530.000,2070295.000,1870645.000,1589115.000,1726695.000,1708632.000,,,1933653.000,1763140.000,2747120.000,1962005.000,,,,,,,
DeferredTaxAssetsNetNoncurrent,685612.000,426770.000,463181.000,456411.000,527193.000,513817.000,738437.000,867401.000,1038832.000,161063.000,149955.000,,,320509.000,297197.000,,212446.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,951397.000,,,,960984.000,,,,573926.000,,,,1437611.000,,,,1958734.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,2690719.000,,,,3879154.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,,,,,703405.000,,,,1463694.000,,
DeferredTaxAssetsOther,,,,,,92766.000,,,,113579.000,,,,75940.000,,,,57413.000,,,,110773.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,,,,,,253486.000,,,,27432.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,205131.000,,,,50541.000,,,,163928.000,,,,131487.000,,,,134653.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,755772.000,,,,119054.000,,,,527806.000,,,,65213.000,,,,67758.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,77356.000,,,,166789.000,,,,87381.000,,,,53316.000,,,,87472.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,,,995304.000,,,,951543.000,,,,1127226.000,,,,1118735.000,,,,999468.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,2415256.000,,,,3060246.000,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,48256.000,37657.000,31388.000,83158.000,90353.000,132801.000,166451.000,26038.000,58114.000,259707.000,61747.000,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,428010.000,,,,687090.000,,,,442870.000,,,,558222.000,,,,301590.000,,
DividendsPayableAmount,,62936.000,,,,,,,,,,,,,,,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,96327.000,,,,131518.000,,,,136931.000,,,,141311.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,1839512.000,2579865.000,2230698.000,2403748.000,2869562.000,3464452.000,1388719.000,1548055.000,1491454.000,1297591.000,1415275.000,1806316.000,2086945.000,2895100.000,1512182.000,1293896.000,1408891.000,1222728.000,1050748.000,1147709.000,1249290.000,1179872.000,1185745.000,1354958.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,,,,,,,2500000.000,2300000.000,,3000000.000,2800000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,2367968.000,,,,2435402.000,,,,2469802.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,67434.000,,,,34400.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,34400.000,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,2469802.000,,,,2469802.000,,,,2469802.000,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,95283.000,,,,108756.000,,,,93709.000,,,,38553.000,,,,44587.000,,
IncomeTaxReceivable,,,,,,,,,,,,1077628.000,1203423.000,,,,,,,,,,,
IncomeTaxesReceivable,659516.000,434124.000,385738.000,,,118058.000,137483.000,139256.000,335531.000,590569.000,886247.000,,,0.000,153799.000,89768.000,360325.000,360324.000,360324.000,360324.000,25038.000,,,
IntangibleAssetsNetExcludingGoodwill,408399.000,295843.000,296485.000,272694.000,259369.000,245956.000,258962.000,274159.000,322977.000,340807.000,352607.000,392189.000,419990.000,438696.000,462104.000,504215.000,517404.000,523665.000,537343.000,570514.000,589682.000,575010.000,566904.000,585881.000
InterestPayableCurrentAndNoncurrent,,,,,,49925.000,,,,,,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,5265652.000,5909892.000,6312948.000,5599845.000,5249689.000,5569539.000,5858984.000,5236270.000,5202965.000,5378114.000,5950882.000,5432068.000,5670645.000,6116989.000,5995072.000,5124103.000,4616353.000,4657779.000,4618609.000,5112538.000
InventoryNet,15675231.000,16497185.000,17682102.000,17942061.000,19031861.000,18464019.000,19459813.000,19468344.000,18637239.000,18234279.000,19212037.000,18472634.000,17270880.000,17518119.000,18402610.000,18677269.000,18621098.000,17816080.000,17603332.000,16542028.000,14944113.000,15023966.000,16041350.000,17539699.000
