,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,6000.000,,,,11000.000,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,1329000.000,,,,1032000.000,,,,1573000.000
AmortizationOfBelowMarketLease,,,,,,,134000.000,,,,134000.000
AmortizationOfFinancingCosts,,,132000.000,,,,202000.000,,,,561000.000
AmortizationOfIntangibleAssets,,,6000.000,,,,9000.000,,,,9000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,9000.000,9000.000,,,,,,,,
AssetManagementCosts,,5589.000,205000.000,289000.000,639000.000,762000.000,955000.000,1058000.000,1227000.000,1685000.000,2006000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,0.070,0.070,0.060,0.050,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,0.070,0.070,0.060,0.050,
BusinessAcquisitionsProFormaNetIncomeLoss,,-192000.000,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,96000.000,2648000.000,4545000.000,7739000.000,23574000.000,11855000.000,13065000.000,15017000.000,22810000.000,
BusinessCombinationAcquisitionRelatedCosts,36560.000,268738.000,716000.000,2811000.000,3760000.000,2963000.000,1665000.000,1946000.000,1821000.000,-93000.000,0.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,-429000.000,,,,-1212000.000,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,353000.000,,,,713000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,19702000.000,,,,13968000.000
CashPeriodIncreaseDecrease,,,26165000.000,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.140,0.160,0.160,0.160,,0.160,0.160,0.160,0.150,0.160
ComprehensiveIncomeNetOfTax,,,,,,,,,,,5559000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,1732000.000,2596000.000,,
DepreciationAndAmortization,,33777.000,684000.000,926000.000,2438000.000,3005000.000,3866000.000,4300000.000,4782000.000,6263000.000,7610000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,-101000.000,62000.000,,413000.000
