,2012-12-31,2013-12-31
AccretionExpense,,3326.000
AssetRetirementObligationAccretionExpense,,3326.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-18677.000,
ComprehensiveIncomeNetOfTax,,-3960229.000
CostsAndExpenses,,902.000
CurrentIncomeTaxExpenseBenefit,,-4065.000
DeferredIncomeTaxExpenseBenefit,,-9504.000
DepositLiabilitiesEffectOfChangeInPresentValueAssumptionsRecordedAsExpense,,19857.000
DepreciationAndAmortization,,107811.000
DepreciationDepletionAndAmortization,,107811.000
EarningsPerShareBasicAndDiluted,-0.020,-0.040
FairValueAssumptionsExpectedDividendRate,,0.000
FinancialServicesCosts,,8240.000
GeneralAndAdministrativeExpense,68528.000,196675.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,-3964595.000
IncomeLossFromContinuingOperations,-68528.000,-3956355.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-191743.000
IncomeTaxExpenseBenefit,,4867.000
IncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends,,35504.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,-6678.000
IncomeTaxReconciliationDeductions,,11544.000
IncomeTaxReconciliationTaxCredits,,-58.000
IncomeTaxReconciliationTaxSettlements,,4866.000
IncomeTaxesPaidNet,,4171.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2651.000,
IncreaseDecreaseInAccountsReceivable,,15757.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-64143.000
IncreaseDecreaseInDeposits,,-99250.000
IncreaseDecreaseInInventories,,15289.000
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,-153865.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,50668.000
IncreaseDecreaseInPrepaidExpense,,-2341.000
MaintenanceRevenue,,-249748.000
NetCashProvidedByUsedInFinancingActivities,47200.000,551931.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,47200.000,551931.000
NetCashProvidedByUsedInInvestingActivities,,-409830.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-409830.000
NetCashProvidedByUsedInOperatingActivities,-65877.000,-241351.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-65877.000,-241351.000
NetIncomeLoss,-68528.000,-3959728.000
NoninterestExpenseDistributionAndServicingFees,6814.000,
NotesIssued1,,-34130.000
OperatingExpenses,,4304966.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-501.000
OtherComprehensiveIncomeLossNetOfTax,,-501.000
OtherExpenses,,3786.000
OtherGeneralAndAdministrativeExpense,719.000,
OtherGeneralExpense,25341.000,
OtherIncome,,20507.000
OtherOperatingIncome,,-8240.000
OtherSalesRevenueNet,,53669.000
PaymentsOfStockIssuanceCosts,,-985407.000
PaymentsToAcquireInvestments,,750121.000
PriorPeriodReclassificationAdjustment,,-496090.000
ProceedsFromContributionsFromAffiliates,,-67857.000
ProceedsFromContributionsFromParent,,69104.000
ProceedsFromIssuanceOfCommonStock,47200.000,
ProceedsFromIssuanceOrSaleOfEquity,9000.000,
ProceedsFromOtherDebt,,150.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,320433.000
ProfessionalFees,35254.000,3749830.000
ProfitLoss,,-3960229.000
RepaymentsOfOtherDebt,,365939.000
RevenuesNetOfInterestExpense,,348611.000
SalesOfOilAndGasProspects,,274435.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,144000.000
StockIssuedDuringPeriodValueIssuedForServices,,3777984.000
StockIssuedDuringPeriodValueNewIssues,38200.000,
TaxesExcludingIncomeAndExciseTaxes,400.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,-10279.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,127884636.000
WeightedAverageNumberOfSharesIssuedBasic,3182951.000,127884636.000
WeightedAverageNumberOfSharesOutstandingBasic,,127884636.000
