,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,,,,,50753.000,,55510.000,52893.000,,,,,,,,,,,,,,
AccountsPayableCurrent,68168.000,40717.000,59867.000,71072.000,,,,,58295.000,,,55570.000,69070.000,,,63570.000,35379.000,33539.000,56837.000,60912.000,62549.000,62549.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,58201.000,60370.000,,,,63570.000,,,,,,,
AccruedLiabilities,,,,,12647.000,,10615.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,30679.000,22897.000,20590.000,14404.000,,,,,10612.000,10612.000,0.000,0.000,0.000,,,,,,,,,
AccruedProfessionalFees,,,,,10000.000,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,10000.000,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,2300427.000,2448219.000,2449801.000,2449801.000,2522697.000,2617247.000,2668172.000,2694775.000,2719776.000,,2735376.000,2735376.000,3024261.000,3024261.000,3061321.000,3102321.000,3102321.000,3102321.000
AdditionalPaidInCapitalCommonStock,1457445.000,1842337.000,1852323.000,1928203.000,,,,,,,,,,,,,,,,,,
Assets,164642.000,76837.000,81133.000,80007.000,303367.000,315224.000,300884.000,285695.000,162619.000,153626.000,178627.000,137648.000,106202.000,,86176.000,76038.000,63030.000,55274.000,48408.000,20548.000,0.000,0.000
AssetsCurrent,11962.000,8845.000,17411.000,24306.000,182719.000,177351.000,151402.000,144147.000,29006.000,27947.000,64556.000,31334.000,5264.000,,5251.000,5251.000,0.000,0.000,0.000,0.000,0.000,
BankOverdrafts,,,,,,,,,,,,,,,145.000,,,,,,,
Capital,,,,,,,,,439282.000,,,,,,514222.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,13104.000,3809.000,6428.000,12823.000,,,1883.000,1839.000,,1897.000,5049.000,2890.000,13.000,6879.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,0.000,0.000,,,,,,
CashEquivalentsAtCarryingValue,,,,,,22700.000,,,2956.000,,,,,,,,0.000,0.000,0.000,0.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.080,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,,,,,,,,,500000000.000,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,74000000.000,69931053.000,70056053.000,71256053.000,,,,,2000000.000,,,,93115124.000,87162764.000,97114124.000,97114124.000,97115124.000,97115124.000,108015124.000,118015124.000,118015124.000,118015124.000
CommonStockSharesOutstanding,74000000.000,69931053.000,70056053.000,71256053.000,,,,,,,,,93115124.000,87162764.000,97114124.000,97114124.000,97115124.000,97115124.000,108015124.000,118015124.000,118015124.000,118015124.000
CommonStockValue,7400.000,6993.000,,,7571.000,7778.000,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,,7006.000,7126.000,,,7778.000,7780.000,8191.000,8641.000,11391.000,9311.000,9311.000,,9711.000,9711.000,9711.000,9711.000,10801.000,11801.000,11801.000,11801.000
ConstructionInProgressGross,51493.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,816791.000,,,,970971.000,,,,1086065.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,1261600.000,,,,1303700.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,,,,0.000,,,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,0.000,,,,,,,,0.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,,,,,,-1303700.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,-970971.000,,,,-1086065.000,,,,1261600.000,,,,,
DepositLiabilitiesAccruedInterest,,,,,,,,,,,,,,,,86633.000,92017.000,97789.000,103684.000,109674.000,115644.000,122176.000
Deposits,,,,,,,,,,,,,1325.000,,,,,,,,,
DepositsAssetsCurrent,939.000,939.000,5439.000,5439.000,,,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,390655.000,94979.000,90937.000,304192.000,,,,,,,,,,,,,,,,,,
DueToOfficersOrStockholders,,,,,0.000,,,,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,2500.000,,,,,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,7500.000,5000.000,30500.000,,,,,194828.000,,,,249420.000,,,285005.000,,,,,,4000.000
FurnitureAndFixturesGross,,,,,,,,,3366.000,,,,,,,3366.000,3366.000,,,,3366.000,
InterestPayableCurrent,,,,,,,,,,,,,,,,,,,,,115644.000,122176.000
InventoryFinishedGoods,11039.000,3184.000,3184.000,3184.000,164748.000,,,,25050.000,,,,5251.000,,5251.000,5251.000,,,,,,
InventoryGross,,,,,,,,,,,,,,,,5251.000,,,,,,
