,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableCurrent,,,,,125.000,2313.000,53574.000,38583.000,11253.000,444.000
AccruedLiabilitiesCurrent,,,,,,513.000,,,,
AdditionalPaidInCapital,0.000,20340.000,20340.000,20340.000,38916400.000,39266133.000,39553903.000,39829153.000,39962690.000,40087523.000
AlternativeNetCapitalRequirement1,,,,,3200000.000,3200000.000,3700000.000,3200000.000,3200000.000,
Assets,490.000,20845.000,6179.000,3560.000,38876827.000,38722058.000,38444096.000,38303297.000,38180774.000,38067880.000
AssetsCurrent,490.000,20845.000,6179.000,3560.000,940923.000,786154.000,508192.000,367393.000,244870.000,131976.000
Cash,490.000,13512.000,846.000,227.000,932867.000,767154.000,,367393.000,244870.000,114051.000
CashAndCashEquivalentsAtCarryingValue,,,,,932867.000,767154.000,508192.000,367393.000,244870.000,114051.000
CashEquivalentsAtCarryingValue,490.000,13512.000,846.000,227.000,0.000,0.000,,,0.000,
CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,,,,,57545526.000,57545526.000,57545526.000,57545526.000,57545526.000,57545526.000
CommonStockSharesOutstanding,,,,,57545526.000,57545526.000,57545526.000,57545526.000,57545526.000,57545526.000
CommonStockValue,7500.000,9760.000,9760.000,9760.000,57549.000,57546.000,57546.000,57546.000,57546.000,57546.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,198000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,198000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-7509.000,-9754.000,-27395.000,-34489.000,-62769.000,-569959.000,1186438.000,1587496.000,1816226.000,2043144.000
DueToOfficersOrStockholdersCurrent,,,,,7949.000,7949.000,,,15442.000,
DueToRelatedParties,499.000,499.000,3474.000,7949.000,,,,,,
Liabilities,499.000,499.000,3474.000,7949.000,125.000,2826.000,53574.000,38583.000,11253.000,444.000
LiabilitiesAndStockholdersEquity,490.000,20845.000,6179.000,3560.000,38876827.000,38722058.000,38444096.000,38303297.000,38180774.000,38067880.000
LiabilitiesCurrent,499.000,499.000,3474.000,7949.000,,,,,,
MineralRights,,,,,37935904.000,37935904.000,37935904.000,37935904.000,37935904.000,37935904.000
OperatingLossCarryforwards,,,,,97244.000,604434.000,583000.000,1498000.000,1498000.000,1498000.000
PreferredStockSharesAuthorized,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,0.000,,,,,
PreferredStockSharesOutstanding,,,,,0.000,,,,,
PrepaidExpense,,7333.000,5333.000,3333.000,,,,,,
PrepaidExpenseCurrent,,,,,8056.000,19000.000,,,,17925.000
RetainedEarningsAccumulatedDeficit,,,,,97244.000,604448.000,1221000.000,1621985.000,1850715.000,2077633.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,1539667.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.520,,,
SharePrice,,,,,,,1.250,,,
SharesIssued,,,9760000.000,,,,,,,
StockholdersEquity,-9.000,20346.000,2705.000,-4389.000,38876702.000,38719232.000,38390522.000,38264714.000,38169521.000,38067436.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9.000,20346.000,2705.000,-4389.000,38876702.000,38719232.000,38390522.000,38264714.000,38169521.000,38067436.000
