,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,78640.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,0.000,0.000,,,,,,,,
AccountsPayableCurrent,,,,,,11890.000,7939.000,20935.000,7641.000,25320.000,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,61488.000
AccruedLiabilitiesCurrent,1500.000,1500.000,1700.000,,,,,3000.000,7500.000,14988.000,
AdditionalPaidInCapital,,,,29564.000,29564.000,29564.000,29564.000,29564.000,29564.000,29564.000,2747273.000
AdditionalPaidInCapitalPreferredStock,0.000,21654.000,21654.000,,,,,,,,
Assets,1029.000,21450.000,3380.000,0.000,1286.000,0.000,0.000,145833.000,135790.000,168592.000,108330.000
AssetsCurrent,,,,,,,,,2458.000,47761.000,
CashAndCashEquivalentsAtCarryingValue,1029.000,21450.000,3380.000,,,,,,311.000,47761.000,
CommonStockParOrStatedValuePerShare,,,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,4125000000.000,4125000000.000,4125000000.000,250000000.000,250000000.000,250000000.000,250000000.000,950000000.000
CommonStockSharesIssued,3500000.000,4246667.000,4246667.000,233566850.000,233566850.000,233566850.000,233566850.000,233566850.000,233566850.000,233566850.000,261666850.000
CommonStockSharesOutstanding,3500000.000,4246667.000,4246667.000,233566850.000,233566850.000,233566850.000,233566850.000,233566850.000,233566850.000,233566850.000,261666850.000
CommonStockSharesSubscriptions,,,,,,,,150000.000,150000.000,850000.000,
CommonStockValue,3500.000,4246.000,4246.000,2336.000,2336.000,2336.000,2336.000,2336.000,2336.000,2336.000,2617.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,10846.000,,,,109065.000,,,
DeferredTaxAssetsValuationAllowance,,,,10846.000,,,,109065.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,31900.000,44914.000,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,14300.000,,,,,,
DueToRelatedPartiesCurrent,,,,,,191066.000,244622.000,260776.000,302215.000,278454.000,323371.000
DueToRelatedPartiesNoncurrent,6000.000,6000.000,6000.000,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,4167.000,16668.000,29169.000,41670.000
FiniteLivedIntangibleAssetsGross,,,,,,,,150000.000,150000.000,150000.000,150000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,145833.000,133332.000,120831.000,108330.000
Liabilities,7500.000,7500.000,7700.000,,14300.000,202956.000,252561.000,,,,
LiabilitiesAndStockholdersEquity,1029.000,21450.000,3380.000,0.000,1286.000,0.000,0.000,145833.000,135790.000,168592.000,108330.000
LiabilitiesCurrent,,,,,,,,284711.000,317356.000,486166.000,618077.000
LoansPayableCurrent,,,,,,,,,,167404.000,154578.000
OperatingLossCarryforwards,,,,,,,,321000.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.000
PreferredStockSharesAuthorized,,,,,,,,,,,9000000.000
PreferredStockValue,,,,,,,,,,,10.000
PrepaidExpenseCurrent,,,,,1286.000,,,,2147.000,,
PropertyPlantAndEquipmentGross,,0.000,0.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-9971.000,-11950.000,-30220.000,,,-234856.000,-284461.000,-320778.000,-363466.000,-1199474.000,-3409647.000
StockholdersEquity,,,,,-13014.000,-202956.000,-252561.000,-138878.000,-181566.000,-317574.000,-509747.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6471.000,13950.000,-4320.000,,-13014.000,-202956.000,-252561.000,,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,3500000.000,3667422.000,,,,,,,,,
