,2016-06-30,2016-09-30,2017-03-31
AllocatedShareBasedCompensationExpense,,567000.000,836000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,5249000.000
ComprehensiveIncomeNetOfTax,-1391000.000,-3878000.000,-7496000.000
CostsAndExpenses,,3402000.000,7503000.000
EarningsPerShareBasicAndDiluted,-0.420,-0.560,-0.790
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000
FairValueAssumptionsExpectedDividendRate,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,0.651
FairValueAssumptionsRiskFreeInterestRate,,,0.020
GeneralAndAdministrativeExpense,1051000.000,1466000.000,2223000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-7496000.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,,1473000.000
IncreaseDecreaseInAccruedLiabilities,,,-1197000.000
InterestIncomeExpenseNet,449000.000,-475000.000,12000.000
LiabilitiesAssumed1,,,147000.000
NetCashProvidedByUsedInFinancingActivities,,,11472000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,11472000.000
NetCashProvidedByUsedInOperatingActivities,,,-6223000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-6223000.000
NetIncomeLoss,-1391000.000,-3878000.000,-7496000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1541000.000,-3945000.000,-7496000.000
OperatingExpenses,1840000.000,,
OperatingIncomeLoss,-1840000.000,-3402000.000,-7503000.000
OtherExpenses,,1000.000,
OtherNonoperatingIncomeExpense,,,-5000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,0.000
PaymentsOfStockIssuanceCosts,,,1072000.000
ProceedsFromIssuanceInitialPublicOffering,,,12541000.000
ProceedsFromStockOptionsExercised,,,3000.000
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,789000.000,1936000.000,5280000.000
ShareBasedCompensation,,,836000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,0.651
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.021
StockIssuedDuringPeriodValueStockOptionsExercised,,,3000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,150000.000,67000.000,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3626825.000,6983667.000,9521224.000
