,2011-10-31,2012-01-31,2012-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30
AccountsPayableAndAccruedLiabilities,13582.000,,13582.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,13582.000,,110166.000,110230.000,23200.000,23208.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,23208.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,2750.000,2543.000,2496.000,2708.000
AdditionalPaidInCapital,62415.000,62415.000,62415.000,3728495.000,4678427.000,5544427.000,6024427.000
Assets,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AssetsCurrent,0.000,0.000,0.000,,,,
Cash,0.000,0.000,0.000,,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,,,,0.000,0.000,0.000,0.000
CashEquivalentsAtCarryingValue,0.000,,,,,,
CommonStockParOrStatedValuePerShare,,,,0.000,0.000,0.001,0.001
CommonStockSharesAuthorized,,,,950000000.000,9500000000.000,10000000000.000,10000000000.000
CommonStockSharesIssued,,,,917588928.000,2387992231.000,1557992231.000,1077992231.000
CommonStockSharesOutstanding,,,,917588928.000,2387992231.000,1557992231.000,1077992231.000
CommonStockValue,8285.000,8285.000,8285.000,917589.000,2387993.000,1557993.000,1077993.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-84282.000,-84282.000,-84282.000,,,,
DueFromRelatedPartiesCurrent,,,,0.000,,,
DueToRelatedPartiesCurrent,,,,269639.000,269639.000,327559.000,327559.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,269639.000,327559.000,327559.000
Liabilities,13582.000,,,490788.000,459694.000,486506.000,486515.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,,13582.000,13582.000,,,,
LoansPayable,,,,,15000.000,15000.000,15000.000
LoansPayableCurrent,,,,15000.000,15000.000,15000.000,15000.000
OtherLoansPayable,,,,95983.000,64825.000,120748.000,120748.000
OtherLoansPayableCurrent,,,,95983.000,64825.000,120748.000,120748.000
PreferredStockParOrStatedValuePerShare,,,,0.000,0.000,0.001,0.001
PreferredStockSharesAuthorized,,,,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockValue,,,,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,0.000,,,
RetainedEarningsAccumulatedDeficit,,,,-5139622.000,-7528658.000,-7591422.000,-7591643.000
StockholdersEquity,-13582.000,-13582.000,-13582.000,-490788.000,-459694.000,-486506.000,-486515.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-13582.000,,,-490788.000,-459694.000,-486506.000,-486515.000
