,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,,,15000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,15710000.000,,,,,,,,
AmortizationOfAboveAndBelowMarketLeases,,,,,-230000.000,,,,-412000.000,,,,-607000.000
AmortizationOfBelowMarketLease,,,,,384000.000,400000.000,600000.000,754000.000,,,,,
AmortizationOfDebtDiscountPremium,,,3000.000,,100000.000,199000.000,256000.000,290000.000,,,,,
AmortizationOfFinancingCosts,,,200000.000,,209000.000,,,,276000.000,,,,676000.000
AmortizationOfIntangibleAssets,12000.000,95000.000,400000.000,730000.000,1253000.000,1582000.000,2175000.000,2642000.000,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.050,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,100000.000,,,,,,2082000.000,,3497000.000,,,,
BusinessAcquisitionsProFormaRevenue,300000.000,,,,,,18270000.000,,29594000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,202000.000,384000.000,1494000.000,3369000.000,1165000.000,2506000.000,4160000.000,5830000.000,2772000.000,5219000.000,579000.000,2184000.000,0.000
BusinessCombinationConsiderationTransferred1,11200000.000,,,,,,,,,,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,8800000.000,,,,5500000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,166000.000,,,,475000.000,,,,3691000.000,,,,2458000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,61009000.000,,,,56195000.000,,,,-13193000.000,,,,-4191000.000
CommonStockDividendsPerShareDeclared,0.260,,,,0.400,,,,0.400,,,,0.400
ComprehensiveIncomeNetOfTax,-349000.000,-759000.000,-1921000.000,-2804000.000,-115000.000,-1229000.000,-2128000.000,-3226000.000,1351000.000,-4552000.000,1149000.000,945000.000,826000.000
ConcentrationRiskPercentage1,,,,,,,,,,,,,0.152
DepreciationAndAmortization,33000.000,223000.000,930000.000,2330000.000,4187000.000,5275000.000,7157000.000,9159000.000,12289000.000,13823000.000,14933000.000,15496000.000,17022000.000
DepreciationDepletionAndAmortization,33000.000,,,,4061000.000,,,,12167000.000,,,,16718000.000
DerivativeGainOnDerivative,,,,,,,,,,100000.000,,,
DerivativeLossOnDerivative,,,,,,,,,100000.000,,,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,8000.000,90000.000,313000.000,1240000.000,1722000.000,1929000.000,2745000.000,4360000.000,5100000.000,4793000.000,5498000.000,6835000.000,6603000.000
DividendsCommonStockCash,,,,,10096000.000,,,,18596000.000,,,,18638000.000
EarningsPerShareBasicAndDiluted,-0.260,-0.130,-0.150,-0.030,0.000,-0.040,-0.050,-0.090,0.030,-0.100,0.000,-0.050,0.000
FeesAndCommissionsTransferAgent,63000.000,144000.000,234000.000,,200000.000,300000.000,547000.000,,0.000,0.000,0.000,,0.000
GainLossOnDispositionOfAssets1,,,,,,,,,3341000.000,,,,0.000
GainLossOnSaleOfOtherAssets,,,,,,,,,-15000.000,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,,3341000.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,151000.000,418000.000,393000.000,644000.000,627000.000,556000.000,617000.000,1944000.000,4040000.000,4812000.000,4437000.000,4850000.000,4613000.000
IncreaseDecreaseInAccountsPayable,3000.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,567000.000,,,,1987000.000,,,,-2533000.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,437000.000,,,,,,,,
IncreaseDecreaseInAccountsReceivable,6000.000,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,943000.000,,,,-1167000.000
IncreaseDecreaseInOtherAccruedLiabilities,113000.000,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,1163000.000,,,,2826000.000,,,,4112000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-58000.000,,,,,,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,179000.000,,,,210000.000,,,,114000.000
InterestExpense,2000.000,130000.000,499000.000,575000.000,701000.000,944000.000,1167000.000,1178000.000,1452000.000,2250000.000,3371000.000,3897000.000,4474000.000
InterestPaidNet,2000.000,,,,543000.000,,,,1325000.000,,,,4193000.000
LeaseAndRentalExpense,,,,,,,,,,60690.000,91035.000,,
LineOfCreditFacilityIncreaseDecreaseForPeriodNet,,,,,,,,,,,,,-106000000.000
LoansAssumed1,,,,,9148000.000,,,,5916000.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,72681000.000,,,,135164000.000,,,,-12275000.000,,,,78535000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,72681000.000,,,,135164000.000,,,,-12275000.000,,,,78535000.000
NetCashProvidedByUsedInInvestingActivities,-11521000.000,,,,-82462000.000,,,,-10274000.000,,,,-90702000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11521000.000,,,,-82462000.000,,,,-10274000.000,,,,-90702000.000
NetCashProvidedByUsedInOperatingActivities,-151000.000,,,,3493000.000,,,,9356000.000,,,,7976000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-151000.000,,,,3493000.000,,,,9356000.000,,,,7976000.000
NetIncomeLoss,-349000.000,-759000.000,-1921000.000,-2804000.000,-115000.000,-1229000.000,-2128000.000,-3226000.000,1351000.000,-4552000.000,48000.000,-2344000.000,-87000.000
NoninterestExpenseTransferAgentAndCustodianFees,,,,,,,,,140000.000,0.000,0.000,,0.000
NumberOfBusinessesAcquired,,,,,,,,,6.000,,,,
OperatingExpenses,401000.000,1168000.000,3392000.000,8227000.000,8994000.000,11924000.000,17488000.000,25125000.000,28718000.000,33558000.000,30576000.000,34965000.000,34359000.000
OperatingIncomeLoss,-347000.000,-629000.000,-1437000.000,,,,,,,,,,
OperatingLeasesIncomeStatementLeaseRevenue,41000.000,433000.000,1521000.000,4439000.000,7006000.000,8830000.000,12067000.000,16591000.000,20698000.000,23476000.000,25241000.000,26462000.000,28476000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent,,,,,,,,,,,,,913000.000
OtherComprehensiveIncomeLossNetOfTax,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,,,-89000.000,,-222000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,1012000.000,,691000.000
OtherNoncashIncomeExpense,,,,,,,,,,,,,-40000.000
OtherNonoperatingIncomeExpense,,,15000.000,,84000.000,84000.000,86000.000,,-121000.000,-122000.000,-7000.000,,-55000.000
OtherRealEstateRevenue,1000.000,0.000,11000.000,26000.000,191000.000,52000.000,89000.000,77000.000,123000.000,195000.000,152000.000,138000.000,116000.000
PaymentsForCapitalImprovements,,,,,,,,,,,,,1549000.000
PaymentsForRepurchaseOfCommonStock,,,,,82000.000,,,,1883000.000,,,,5589000.000
PaymentsOfDividendsCommonStock,78000.000,,,,4459000.000,,,,8855000.000,,,,9415000.000
PaymentsOfLoanCosts,15000.000,,,,115000.000,,,,1192000.000,,,,0.000
PaymentsOfStockIssuanceCosts,10286000.000,,,,17727000.000,,,,0.000,,,,
PaymentsToAcquireBusinessesGross,,,,,,,,,101200000.000,,,,
PaymentsToAcquireCommercialRealEstate,11521000.000,,,,81507000.000,,,,93782000.000,,,,88334000.000
PaymentsToAcquireInterestInJointVenture,,,,,,,,,,,,,705000.000
PaymentsToDevelopRealEstateAssets,,,,,776000.000,,,,3668000.000,,,,
ProceedsFromIssuanceOfCommonStock,83140000.000,,,,157684000.000,,,,0.000,,,,
PropertyManagementFeePercentFee,0.045,,,,0.040,,,,0.040,,,,
