,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,12992.000,,,,19741.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-152921.000,,
CashPeriodIncreaseDecrease,-72250.000,,,,,,
CostOfGoodsSold,65442.000,68516.000,81945.000,63033.000,31414.000,65655.000,61860.000
DebtInstrumentIncreaseDecreaseOtherNet,,,,,-53253.000,,
DistributedEarnings,,,,,-10000.000,,
GeneralAndAdministrativeExpense,50241.000,62790.000,30600.000,74431.000,59567.000,28196.000,42507.000
GrossProfit,108149.000,72729.000,128451.000,86936.000,64092.000,29817.000,24219.000
ImpairmentOfOilAndGasProperties,31768.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-128962.000,-136537.000,-17033.000,-187295.000,-86018.000,-158087.000,-141838.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-159636.000,-167522.000,-48359.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,145668.000,,,,-20742.000,,
IncreaseDecreaseInAccountsReceivable,-8601.000,,,,-6978.000,,
IncreaseDecreaseInOtherCurrentAssets,-42941.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,4829.000,,
InterestExpense,-30674.000,-30985.000,-31326.000,-31372.000,-30659.000,-31215.000,-31313.000
NetCashProvidedByUsedInFinancingActivities,-1500.000,,,,-500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1500.000,,,,-500.000,,
NetCashProvidedByUsedInInvestingActivities,-50000.000,,,,-10000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-50000.000,,,,-10000.000,,
NetCashProvidedByUsedInOperatingActivities,-20750.000,,,,-142421.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-20750.000,,,,-142421.000,,
NetIncomeLoss,-159636.000,,,,-86018.000,-158087.000,-141838.000
OperatingExpenses,237111.000,209266.000,145484.000,191745.000,172704.000,156689.000,134744.000
OtherNoncashIncomeExpense,-30674.000,-30985.000,-31326.000,10499.000,22594.000,-31215.000,-31313.000
OtherOperatingIncomeExpenseNet,,,,,-108612.000,-126872.000,-110525.000
PaymentsForPurchaseOfOtherAssets,-50000.000,,,,,,
ProfessionalFees,142109.000,133484.000,101891.000,77332.000,93396.000,118607.000,84509.000
ProfitLoss,-159636.000,-167522.000,-48359.000,-94310.000,-86018.000,,
RepaymentsOfNotesPayable,-1500.000,,,,-500.000,,
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,12993.000,12992.000,12993.000,10814.000,19741.000,9886.000,7728.000
Revenues,173591.000,141245.000,210396.000,149969.000,95506.000,95472.000,86079.000
SalesRevenueNet,173591.000,141245.000,210396.000,149969.000,95506.000,95472.000,86079.000
UtilitiesOperatingExpenseImpairments,31768.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,85702878.000,85833676.000,85949061.000,-171626609.000,85949061.000,85949061.000,85949061.000
