,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,569000.000,440000.000,794000.000,1703000.000,1853000.000,1445000.000,1896000.000,3235000.000,4463000.000,2778000.000,2204000.000
AccruedIncomeTaxesCurrent,,,,1000.000,1000.000,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,497000.000,,,,,,
AccruedSalariesCurrent,500000.000,1225000.000,522000.000,924000.000,1562000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,595000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-11000.000,-100000.000,-18000.000,-66000.000,51000.000,-518000.000,51000.000,193000.000,35000.000,-183000.000,-152000.000
AdditionalPaidInCapital,7344000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,144169000.000,216159000.000,214313000.000,410556000.000,413725000.000,418451000.000,423600000.000,429088000.000,431075000.000,436096000.000
Assets,54120000.000,106122000.000,169817000.000,161102000.000,340379000.000,324975000.000,312978000.000,300814000.000,284417000.000,263914000.000,241738000.000
AssetsCurrent,52022000.000,106026000.000,169691000.000,160634000.000,340235000.000,324597000.000,311741000.000,298883000.000,282230000.000,260553000.000,235318000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,26007000.000,82319000.000,95385000.000,,,,,,,,
AvailableForSaleSecurities,25996000.000,82219000.000,95367000.000,128841000.000,279799000.000,,,,,245657000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,3000.000,3000.000,22000.000,21000.000,142000.000,,,,,20000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,14000.000,103000.000,40000.000,87000.000,91000.000,,,,,204000.000,
AvailableForSaleSecuritiesAmortizedCost,26007000.000,82319000.000,95385000.000,128907000.000,279748000.000,,,,,245841000.000,
AvailableForSaleSecuritiesCurrent,25996000.000,82219000.000,95367000.000,128841000.000,279799000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,1090000.000,25567000.000,41133000.000,41927000.000,163962000.000,108202000.000,94321000.000,80944000.000,52147000.000,47819000.000,35776000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,1090000.000,25505000.000,41135000.000,41915000.000,163946000.000,107935000.000,94377000.000,81084000.000,52167000.000,47701000.000,35704000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,25996000.000,82219000.000,95367000.000,128841000.000,279799000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,128907000.000,279748000.000,319513000.000,303834000.000,294321000.000,278087000.000,245841000.000,230679000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,24917000.000,56752000.000,54252000.000,86980000.000,115786000.000,211311000.000,209513000.000,213377000.000,225940000.000,198022000.000,194903000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,24906000.000,56714000.000,54232000.000,86926000.000,115853000.000,211059000.000,209508000.000,213431000.000,225953000.000,197956000.000,194823000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,318994000.000,303885000.000,294515000.000,278120000.000,245657000.000,230527000.000
CapitalUnitsAuthorized,,520000000.000,,,,520000000.000,,,,520000000.000,
CashAndCashEquivalentsAtCarryingValue,25703000.000,21897000.000,71329000.000,26190000.000,54466000.000,23746000.000,22056000.000,26356000.000,46013000.000,47968000.000,62430000.000
CommonStockCapitalSharesReservedForFutureIssuance,,3776875.000,,,,4349260.000,6635075.000,9910841.000,9846225.000,9773461.000,11275176.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,17948717.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000.000
CommonStockSharesIssued,1509712.000,19692937.000,23911930.000,24151734.000,28326096.000,28458807.000,28582597.000,28705875.000,28842125.000,28933000.000,29109.000
CommonStockSharesOutstanding,1509712.000,19692937.000,23911930.000,24151734.000,28326096.000,28458807.000,28582597.000,28705875.000,28842125.000,28933000.000,29109.000
CommonStockValue,,2000.000,2000.000,2000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,12298515.000,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,2279000.000,,,,5122000.000,,,,5800000.000,
DeferredTaxAssetsGross,,13714000.000,,,,37025000.000,,,,55887000.000,
DeferredTaxAssetsNet,,,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,8220000.000,,,,24219000.000,,,,36911000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,68800000.000,,,,100000000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,68700000.000,,,,130100000.000,
DeferredTaxAssetsOther,,494000.000,,,,1249000.000,,,,1643000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,1964000.000,,,,4999000.000,,,,9600000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,757000.000,,,,1436000.000,,,,1933000.000,
DeferredTaxAssetsValuationAllowance,,13714000.000,,,,37025000.000,,,,55887000.000,
EmployeeRelatedLiabilitiesCurrent,,,,,,2624000.000,1337000.000,2135000.000,3156000.000,3745000.000,2609000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,1015622.000,,,,,,,,,
IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,1100000.000,,
Liabilities,2577000.000,2940000.000,3723000.000,11847000.000,6631000.000,9875000.000,9144000.000,10569000.000,14215000.000,10178000.000,8604000.000
LiabilitiesAndStockholdersEquity,54120000.000,106122000.000,169817000.000,161102000.000,340379000.000,324975000.000,312978000.000,300814000.000,284417000.000,263914000.000,241738000.000
LiabilitiesCurrent,2412000.000,2724000.000,3514000.000,11644000.000,6450000.000,9709000.000,8860000.000,10006000.000,13688000.000,9675000.000,7805000.000
LiabilitiesNoncurrent,,,,,,166000.000,284000.000,563000.000,527000.000,503000.000,799000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,1697000.000,4472000.000,4308000.000,4579000.000,4253000.000,3878000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,278000.000,,,,967000.000,,,,1294000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,,141000.000,70000.000,18000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,137000.000,614000.000,614000.000,614000.000,613000.000,259000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,42000.000,,,402000.000,734000.000,734000.000,734000.000,732000.000,613000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,140000.000,,,407000.000,981000.000,981000.000,981000.000,980000.000,732000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,313000.000,,,595000.000,969000.000,969000.000,1295000.000,1294000.000,980000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,207000.000,208000.000,208000.000,259000.000,0.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,31900.000,,,,156000.000,,802000.000,747000.000,375000.000,,
OperatingLossCarryforwards,,20600000.000,,,,,,,,,
OtherAccruedLiabilitiesCurrent,1280000.000,1058000.000,2197000.000,4516000.000,3034000.000,528000.000,1197000.000,837000.000,960000.000,744000.000,886000.000
OtherAssetsNoncurrent,2084000.000,48000.000,79000.000,426000.000,98000.000,108000.000,89000.000,101000.000,102000.000,102000.000,820000.000
OtherLiabilitiesNoncurrent,165000.000,216000.000,209000.000,203000.000,181000.000,,,,,,
PreferredStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,,,,0.000,
PreferredStockSharesAuthorized,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,,,20000000.000,
PreferredStockSharesIssued,,,0.000,0.000,0.000,,,,,,
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,,,,0.000,
PrepaidExpenseAndOtherAssetsCurrent,323000.000,1910000.000,2995000.000,5603000.000,5970000.000,3921000.000,5144000.000,4132000.000,3889000.000,4677000.000,4478000.000
PrepaidExpenseNoncurrent,,,,,,,,,,,800000.000
PropertyPlantAndEquipmentGross,,,,,,,,,,1800000.000,4995000.000
PropertyPlantAndEquipmentNet,14000.000,48000.000,47000.000,42000.000,46000.000,270000.000,1148000.000,1830000.000,2085000.000,3259000.000,4400000.000
RestrictedCashAndCashEquivalents,,,,,,194000.000,194000.000,194000.000,194000.000,194000.000,1400000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,194000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,,,1200000.000
RetainedEarningsAccumulatedDeficit,-30362000.000,-40889000.000,-50049000.000,-64994000.000,-76862000.000,-98110000.000,-114671000.000,-133551000.000,-158924000.000,-177159000.000,-202813000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,966190.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,3.561,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,0.000,,56175.000,118380.000,202209.000,276909.000,490828.000,702649.000,924752.000,1143977.000,1392218.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,0.000,,16.100,17.180,16.750,17.750,20.660,22.360,24.500,24.990,24.240
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,13768444.000,28866786.000,44740904.000,15260500.000,12978000.000,3901000.000,7120000.000,6279000.000,1369000.000,6519000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,209959.000,,1314635.000,1419682.000,1655032.000,3137529.000,3430482.000,3424099.000,3744176.000,3733847.000,3775661.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,12.550,,19.610,21.250,26.040,25.810,25.460,25.120,24.790,24.140,23.560
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,28866786.000,44740904.000,15260500.000,12978000.000,3901000.000,7120000.000,6279000.000,1369000.000,6519000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,209959.000,,1314635.000,1419682.000,1655032.000,3137529.000,3430482.000,3424099.000,3744176.000,3733847.000,3775661.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,12.550,,19.610,21.250,26.040,25.810,25.460,25.120,24.790,24.140,23.560
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,1430908.000,4211691.000,2971166.000,2470000.000,1393000.000,2451000.000,2369000.000,719000.000,2821000.000
ShortTermInvestments,,,,,,296736000.000,284347000.000,268201000.000,232134000.000,207714000.000,168216000.000
StockholdersEquity,-23029000.000,103182000.000,166094000.000,149255000.000,333748000.000,315100000.000,303834000.000,290245000.000,270202000.000,253736000.000,233134000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,51543000.000,103182000.000,166094000.000,149255000.000,333748000.000,315100000.000,303834000.000,290245000.000,270202000.000,253736000.000,233134000.000
TaxesPayableCurrent,63000.000,1000.000,1000.000,,,,,,,,
TemporaryEquityCarryingAmountAttributableToParent,74572000.000,,,,,,,,,,
TemporaryEquitySharesAuthorized,12298515.000,,,,,,,,,,
TemporaryEquitySharesIssued,,0.000,,,,,,,,,
TemporaryEquitySharesOutstanding,12298515.000,0.000,,,,,,,,,
UnrecognizedTaxBenefits,,1643000.000,,,,4314000.000,,,4600000.000,9285000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,100000.000,,,100000.000,100000.000,
