,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,39175.000,,
AccountsPayableCurrent,3466.000,70756.000,49812.000
AccountsPayableRelatedPartiesCurrent,,21575.000,23886.000
AccountsReceivableNetCurrent,111224.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5695200.000,-705600.000,-168000.000
AdditionalPaidInCapital,83291570.000,83291570.000,83291570.000
Assets,212704.000,136523.000,673878.000
AssetsCurrent,111904.000,2123.000,811.000
AvailableForSaleSecuritiesCurrent,100800.000,134400.000,672000.000
Cash,680.000,2123.000,811.000
CashAndCashEquivalentsAtCarryingValue,680.000,2123.000,811.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,25367541.000,25367541.000,25367541.000
CommonStockSharesOutstanding,11140000.000,25367541.000,25367541.000
CommonStockValue,254.000,254.000,254.000
InvestmentOwnedBalanceShares,5695200.000,,
LiabilitiesAndStockholdersEquity,212704.000,136523.000,673878.000
LiabilitiesCurrent,101032.000,147884.000,179251.000
NotesPayableCurrent,7837.000,4000.000,54000.000
NotesPayableRelatedPartiesClassifiedCurrent,50554.000,51553.000,51553.000
OtherAssets,100800.000,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,44479500.000,44479500.000,44479500.000
PreferredStockSharesOutstanding,44479500.000,44479500.000,44479500.000
PreferredStockValue,445.000,445.000,445.000
PropertyPlantAndEquipmentNet,,,1067.000
RetainedEarningsAccumulatedDeficit,-77485397.000,-82598030.000,-82629642.000
StockholdersEquity,111672.000,-11361.000,494627.000
