,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,697000000.000,731000000.000,695000000.000,,,,,,
AccountsPayableCurrent,51985000.000,54236000.000,57546000.000,8724000.000,4814000.000,9473000.000,47987000.000,36245000.000,37093000.000,35418000.000,37520000.000,31716000.000,63649000.000,63578000.000,32575000.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,143000000.000,178000000.000,131000000.000,141000000.000,129000000.000,102000000.000,62000000.000,109000000.000,76000000.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,650000000.000,710000000.000,676000000.000,648000000.000,670000000.000,679000000.000,592000000.000,589000000.000,656000000.000
AccountsReceivableNetCurrent,52551000.000,52516000.000,81297000.000,108650000.000,102608000.000,63060000.000,133543000.000,154545000.000,150986000.000,164834000.000,222409000.000,178486000.000,181939000.000,210379000.000,377078000.000,,,,,,,,,
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,,18000000.000,18000000.000,15000000.000,15000000.000,14000000.000,13000000.000,14000000.000,16000000.000,17000000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,22643000.000,,,,,,,,,
AccruedLiabilitiesCurrent,60368000.000,68178000.000,85548000.000,148690000.000,130692000.000,117688000.000,211274000.000,238296000.000,222717000.000,266956000.000,268952000.000,295993000.000,272555000.000,230970000.000,54490000.000,338000000.000,374000000.000,721000000.000,469000000.000,446000000.000,339000000.000,565000000.000,804000000.000,881000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,414608000.000,446496000.000,480555000.000,515686000.000,519590000.000,552046000.000,590614000.000,650849000.000,716980000.000,785354000.000,859551000.000,938464000.000,999219000.000,1050129000.000,1117105000.000,8458000000.000,8770000000.000,9065000000.000,9233000000.000,9550000000.000,9855000000.000,9947000000.000,10226000000.000,10313000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,-85000000.000,-71000000.000,-133000000.000,-172000000.000,-100000000.000,-95000000.000,-1000000.000,-1000000.000,2000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,0.000,,,,3000000.000,6000000.000,5000000.000,5000000.000,6000000.000,6000000.000
AssetRetirementObligation,,,,,,,5335000.000,,,,4521000.000,,,,15073000.000,,,,914000000.000,,,,859000000.000,
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,23000000.000,39000000.000,26000000.000,57000000.000,50000000.000,68000000.000,51000000.000,61000000.000,48000000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,,,,819000000.000,829000000.000,872000000.000,857000000.000,876000000.000,849000000.000,792000000.000,798000000.000,830000000.000
Assets,2643415000.000,2717814000.000,3683238000.000,3817486000.000,3846812000.000,3950242000.000,6561100000.000,6851414000.000,7216570000.000,7572092000.000,7917446000.000,8349113000.000,8540663000.000,8798938000.000,9143577000.000,49284000000.000,50040000000.000,49639000000.000,47870000000.000,47580000000.000,47294000000.000,46538000000.000,46265000000.000,46938000000.000
AssetsCurrent,60114000.000,59203000.000,88188000.000,117237000.000,126243000.000,84695000.000,215257000.000,179945000.000,188138000.000,204691000.000,257931000.000,298325000.000,243308000.000,265470000.000,463404000.000,1367000000.000,1306000000.000,1149000000.000,1439000000.000,1152000000.000,2054000000.000,1406000000.000,1414000000.000,2814000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,932000000.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,,,,1023000000.000
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,1000000.000,,,,0.000,
