,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-09-30,2014-12-31
AccountsPayableCurrent,56033.000,638314.000,630054.000,611080.000,640598.000,210815.000,133176.000,79993.000,241590.000,787675.000,850575.000,786215.000
AccruedLiabilitiesCurrent,,,,,,,,,,41403.000,60000.000,60000.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,95000.000,,,
AccruedProfessionalFeesCurrent,77266.000,105602.000,86572.000,,,,,,,,,
AccruedSalaries,,,,,,,420733.000,,,,,
AccruedSalariesCurrentAndNoncurrent,,,,,,,,504772.000,593857.000,,,
AdditionalPaidInCapital,3546977.000,3751720.000,3744381.000,3702122.000,13531150.000,14142894.000,5486659.000,6737643.000,6436617.000,7330423.000,7669299.000,7814085.000
Assets,1453319.000,249297.000,194348.000,74947.000,160156.000,107500.000,53750.000,13438.000,5000.000,3.000,103.000,103.000
AssetsCurrent,,,,,,,53750.000,,,3.000,103.000,103.000
Cash,,,,,-1094.000,,0.000,,5000.000,3.000,103.000,103.000
CashAndCashEquivalentsAtCarryingValue,147494.000,111537.000,104561.000,51037.000,-1094.000,,0.000,,5000.000,3.000,103.000,103.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,5000000000.000,5000000000.000,5000000000.000,5000000000.000,100000000.000,5000000000.000,5000000000.000,5000000000.000,250000000.000,5000000000.000,5000000000.000,5000000000.000
CommonStockSharesIssued,840919432.000,1553656642.000,2255856642.000,5549281.000,93322.000,5582590068.000,40040492.000,221820492.000,240280492.000,221820491.000,519280492.000,220080492.000
CommonStockSharesOutstanding,,,,,93322.000,5582590068.000,40040492.000,221820492.000,240280492.000,221820491.000,519280492.000,220080492.000
CommonStockValue,84092.000,155366.000,225586.000,277464.000,47425.000,55825.000,400.000,2218.000,2403.000,1000.000,2725.000,4419.000
ConvertibleLongTermNotesPayable,196000.000,155500.000,154000.000,569174.000,569385.000,562985.000,,,,,,
ConvertibleNotesPayable,,,,,64789.000,71193.000,689762.000,0.000,110004.000,550827.000,550829.000,550829.000
ConvertibleNotesPayableCurrent,368992.000,385650.000,458785.000,33992.000,13992.000,13992.000,139711.000,,110004.000,551028.000,550829.000,550829.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,3462900.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,-3462900.000,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,228000.000,228000.000
DerivativeLiabilities,,,,,,,,,68994.000,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,228000.000,228000.000,228000.000
EmployeeRelatedLiabilitiesCurrent,14211.000,14211.000,14211.000,14211.000,142944.000,288944.000,14211.000,14211.000,,,,
InterestPayableCurrent,69072.000,73541.000,87953.000,104756.000,128206.000,139888.000,9757.000,,756.000,190365.000,209294.000,218759.000
Liabilities,781574.000,1372818.000,1431575.000,1333213.000,1495125.000,1234333.000,781750.000,756938.000,1396967.000,2853464.000,3127443.000,3105977.000
LiabilitiesAndStockholdersEquity,1453319.000,249297.000,194348.000,74947.000,160156.000,107500.000,53750.000,13438.000,5000.000,3.000,103.000,103.000
LiabilitiesCurrent,585574.000,1217318.000,1277575.000,764039.000,925740.000,671348.000,781750.000,756938.000,1396967.000,2853464.000,3127443.000,3105977.000
NotesPayableRelatedPartiesCurrent,,,,,,17709.000,64161.000,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,78958.000,60201.000,78959.000,78958.000,78958.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,5000000000.000,100000000.000,100000000.000,100000000.000,50000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,60.000,60.000,60.000,60.000,4742590068.000,93894.000,213322.000,213322.000,119940.000,132774.000,132774.000,132774.000
PreferredStockSharesOutstanding,,,,,4742590068.000,93894.000,213322.000,213322.000,119940.000,132774.000,132774.000,132774.000
PreferredStockValue,1.000,1.000,1.000,1.000,1.000,1.000,2.000,2.000,,2.000,52.000,32.000
PrepaidExpenseCurrent,1305825.000,137760.000,89787.000,23910.000,161250.000,107500.000,53750.000,13438.000,,,,
PrepaidExpenseCurrentAndNoncurrent,,,,,233600.000,,,,,,,
PrepaidExpenseNoncurrent,,,,,,,,,,161250.000,,
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,,,,78958.000,,
RetainedEarningsAccumulatedDeficit,-2956825.000,-5023108.000,-5199695.000,-5230353.000,-14906045.000,-15318059.000,-6207567.000,-7483369.000,-7831467.000,-10184892.000,-10799422.000,-10924416.000
StockholdersEquity,671745.000,-1123521.000,-1237227.000,-1258266.000,-1334969.000,-1126833.000,-728000.000,-743500.000,-1391967.000,-2853461.000,-3127340.000,-3105874.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,671745.000,-1123521.000,-1237227.000,-1258266.000,-1334969.000,-1126833.000,-728000.000,-743500.000,-1391967.000,-2853461.000,-3127340.000,-3105874.000
TreasuryStockShares,,,,,,,,,480.000,,,
