,2011-06-30,2011-09-30
AccountsPayableCurrent,20111.000,2499.000
AccountsReceivableNetCurrent,4877745.000,6000546.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9274996.000,10205260.000
AdditionalPaidInCapital,23785665.000,
AdditionalPaidInCapitalCommonStock,,23809738.000
Assets,114493544.000,120156915.000
AssetsCurrent,7199213.000,7557134.000
Cash,886445.000,
CashAndCashEquivalentsAtCarryingValue,886445.000,158908.000
CommonStockParOrStatedValuePerShare,0.010,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,27747131.000,27800927.000
CommonStockSharesOutstanding,27747131.000,27800927.000
CommonStockValue,27747.000,27801.000
DeferredRevenueCurrent,534231.000,530987.000
DividendsPayableCurrent,,5743.000
DueToRelatedPartiesCurrent,2186596.000,2342828.000
DueToRelatedPartiesNoncurrent,1014586.000,1087879.000
FiniteLivedIntangibleAssetsNet,13066530.000,13111904.000
InterestAndDividendsPayableCurrent,3308.000,
InventoryNet,895176.000,1268875.000
Liabilities,17244730.000,20702804.000
LiabilitiesAndStockholdersEquity,114493544.000,120156915.000
LiabilitiesCurrent,10868460.000,14201147.000
NotesPayableRelatedPartiesNoncurrent,5361684.000,5413778.000
PreferredStockParOrStatedValuePerShare,0.010,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000
PreferredStockSharesIssued,619824.000,619824.000
PreferredStockSharesOutstanding,619824.000,619824.000
PreferredStockValue,620.000,620.000
PrepaidExpenseAndOtherAssetsCurrent,539847.000,128805.000
PropertyPlantAndEquipmentNet,47248484.000,52280950.000
RetainedEarningsAccumulatedDeficit,57919584.000,59170490.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,6240202.000,6240202.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,97248814.000,99454111.000
TaxesPayableCurrent,7321783.000,10595533.000
