,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,1358321.000,890591.000,989870.000,1183713.000
AccountsReceivableNetCurrent,3881976.000,4896587.000,3895490.000,4075717.000
AccruedSalesCommissionCurrent,481241.000,452151.000,,
AdditionalPaidInCapitalCommonStock,11385598.000,11468724.000,11503724.000,11538624.000
Assets,26335065.000,27375840.000,27506743.000,27531539.000
AssetsCurrent,18769772.000,20537387.000,21622243.000,21963927.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,2463416.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,1475141.000,0.000
CashAndCashEquivalentsAtCarryingValue,11931056.000,13464618.000,14637508.000,17176017.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,15676753.000,17176017.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,19927204.000,19927204.000,19927204.000,19927204.000
CommonStockSharesOutstanding,19927204.000,19927204.000,19927204.000,19927204.000
CommonStockValue,19927.000,19927.000,19927.000,19927.000
DeferredRevenueCurrent,243710.000,218008.000,200164.000,212724.000
DeferredTaxAssetsNetCurrent,691996.000,359000.000,483000.000,110810.000
DeferredTaxAssetsNetNoncurrent,646970.000,691000.000,398000.000,570331.000
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,1039245.000,
EmployeeRelatedLiabilitiesCurrent,,994575.000,,
FiniteLivedIntangibleAssetsNet,2287066.000,2045815.000,577189.000,451500.000
Goodwill,4376339.000,3876339.000,3271028.000,3271028.000
Liabilities,7086277.000,6704687.000,5598574.000,3505979.000
LiabilitiesAndStockholdersEquity,26335065.000,27375840.000,27506743.000,27531539.000
LiabilitiesCurrent,7086277.000,6704687.000,5598574.000,3505979.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,1931595.000,0.000
LiabilityForUncertainTaxPositionsCurrent,166000.000,166000.000,166000.000,166000.000
LongTermDebtNoncurrent,,0.000,,
NotesAndLoansReceivableNetCurrent,,,,400000.000
NotesPayableCurrent,0.000,,,
OtherAccruedLiabilitiesCurrent,2018393.000,1627051.000,1753145.000,1286842.000
OtherAssetsNoncurrent,66486.000,66486.000,47775.000,1146256.000
PrepaidExpenseCurrent,24568.000,57969.000,78033.000,136409.000
PropertyPlantAndEquipmentNet,188432.000,158813.000,115367.000,128497.000
RestrictedCashAndCashEquivalentsAtCarryingValue,213081.000,213178.000,50208.000,50000.000
RetainedEarningsAccumulatedDeficit,7843263.000,9182502.000,10384518.000,12467009.000
StockholdersEquity,19248788.000,20671153.000,21908169.000,24025560.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19248788.000,20671153.000,21908169.000,24025560.000
