,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,174821000.000,150613000.000,153032.000,151257.000,301884.000
AccruedLiabilitiesCurrent,30322000.000,45870000.000,83851.000,96972.000,334230.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,23545.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-970000.000,-8552000.000,-7744.000,0.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,0.000
AdditionalPaidInCapital,7638241000.000,7639981000.000,7641721.000,7641781.000,7641721.000
AssetRetirementObligation,,,,,5372.000
AssetRetirementObligationsNoncurrent,,,3381.000,5569.000,5372.000
Assets,494587000.000,887713000.000,1039371.000,732795.000,1078123.000
AssetsCurrent,410375000.000,778703000.000,859070.000,536262.000,872546.000
AvailableForSaleSecuritiesCurrent,19350000.000,11765000.000,12576.000,0.000,0.000
Cash,66889000.000,69333000.000,31005.000,15852.000,19062.000
CashAndCashEquivalentsAtCarryingValue,,,31005.000,15852.000,
CommitmentsAndContingencies,135616000.000,115280000.000,116744.000,131705.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,,,11513203.000,11513203.000
CommonStockSharesOutstanding,57445987.000,57505987.000,11513198.000,11513203.000,11513203.000
CommonStockValue,5744000.000,5804000.000,5864.000,5894.000,5864.000
CustomerAdvancesCurrent,147366000.000,457321000.000,704225.000,228267.000,
DueToRelatedPartiesCurrent,,,,,1680226.000
ForeignCurrencyExchangeRateTranslation,,,-110423.000,,
InterestReceivable,,,,,13238.000
InvestmentOwnedBalanceShares,,,,,135000.000
Liabilities,1108480000.000,1587365000.000,2076206.000,2026588.000,2355585.000
LiabilitiesAndStockholdersEquity,494587000.000,887713000.000,1039371.000,732795.000,1078123.000
LiabilitiesCurrent,972864000.000,1472085000.000,1956080.000,1889314.000,2350213.000
LoansPayableCurrent,620355000.000,818281000.000,1014973.000,1412818.000,
OilAndGasPropertyFullCostMethodNet,66896000.000,93533000.000,161703.000,185424.000,195130.000
OtherReceivablesNetCurrent,111841000.000,192009000.000,52870.000,478628.000,781519.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,52554000.000,74666000.000,50888.000,26474.000,38029.000
PropertyPlantAndEquipmentGross,,,,,33992.000
PropertyPlantAndEquipmentNet,,,,,10447.000
PropertyPlantAndEquipmentOtherNet,17316000.000,15477000.000,18599.000,11109.000,
RestrictedCashAndCashEquivalents,,,,,33936.000
RestrictedCashAndCashEquivalentsAtCarryingValue,159741000.000,430929000.000,711731.000,15308.000,33936.000
RetainedEarningsAccumulatedDeficit,-8228198000.000,-8411640000.000,-8680252.000,-8952616.000,-8972807.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,,0.050
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,570000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.250
SharePrice,,,,,0.040
StockholdersEquity,-613893000.000,-699652000.000,-1030834.000,-1293793.000,-1277462.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-749509000.000,-814932000.000,-1153579.000,-1425498.000,-1277462.000
WarrantsAndRightsOutstanding,114000000.000,114000000.000,114000.000,114000.000,114000.000
