,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,1277.000,750.000,2500.000,750.000,300.000
AdditionalPaidInCapital,49465.000,49465.000,49465.000,49465.000,49465.000,49465.000
Assets,2263.000,9988.000,2780.000,11165.000,6615.000,7395.000
AssetsCurrent,2263.000,9988.000,2780.000,11165.000,6615.000,7395.000
CashAndCashEquivalentsAtCarryingValue,1513.000,9238.000,2030.000,10415.000,5865.000,7395.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,2710000.000,2710000.000,2710000.000,2710000.000,2710000.000,2710000.000
CommonStockSharesOutstanding,2710000.000,2710000.000,2710000.000,2710000.000,2710000.000,2710000.000
CommonStockValue,2710.000,2710.000,2710.000,2710.000,2710.000,2710.000
DeferredTaxAssetsGross,,4207.000,,,,7566.000
DeferredTaxAssetsOperatingLossCarryforwards,,4207.000,,,,7566.000
DeferredTaxAssetsValuationAllowance,,-4207.000,,,,-7566.000
DueFromRelatedParties,,10000.000,,,,30000.000
DueToRelatedPartiesCurrent,,10000.000,10000.000,20000.000,20000.000,30000.000
Liabilities,,11277.000,10750.000,22500.000,20750.000,30300.000
LiabilitiesAndStockholdersEquity,2263.000,9988.000,2780.000,11165.000,6615.000,7395.000
LiabilitiesCurrent,,11277.000,10750.000,22500.000,20750.000,30300.000
OperatingLossCarryforwards,,53464.000,,,,75080.000
PrepaidExpenseCurrent,750.000,750.000,750.000,750.000,750.000,
RetainedEarningsAccumulatedDeficit,-49912.000,-53464.000,-60145.000,-63510.000,-66310.000,-75080.000
StockholdersEquity,2263.000,-1289.000,-7970.000,-11335.000,-14135.000,-22905.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-1289.000,-7970.000,-11335.000,-14135.000,-22905.000
