,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,67076.000,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,476573.000,360990.000,518497.000,321719.000,582543.000,321719.000,157006.000,157006.000,157007.000,157006.000,10313.000,10311.000,10313.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-47020.000,,,,,,,,-8846.000,,,,8451.000,,,,-1581.000
CashPeriodIncreaseDecrease,,,,92763.000,,22440.000,,,,,,,,,,,,
CostOfRevenue,,,12053.000,56835.000,,27944.000,10829.000,8315.000,12315.000,19338.000,7290.000,46487.000,76591.000,520.000,2849.000,15150.000,9317.000,
DeferredFinanceCostAmortizationExpense,,-2250.000,,,,,,,,,,,,,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAdjustment,,,,,,-201.000,-101.000,-30.000,-65.000,-15.000,,,,,,,,
Depreciation,,,,1275.000,,1275.000,2592.000,,,5085.000,,,,4407.000,,4279.000,,4024.000
DepreciationAndAmortization,13.000,,,3493.000,,3374.000,,,,7184.000,,,,6504.000,,,,6274.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,-732547.000,-1408099.000,,,
DilutiveSecurities,,,,,,,,,,74998.000,,,,,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,2199377.000,,,,,,,,
EarningsPerShareBasic,,,,,,-0.010,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,0.000,-0.010,,-0.010,-0.020,,-0.010,-0.010,-0.000,0.000,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340,,0.340,,,,0.340,,,,0.340,,,,0.340
FairValueAssumptionsExpectedVolatilityRate,,,,1.500,,,,,,1.500,,,,,,,,1.500
FairValueAssumptionsRiskFreeInterestRate,,,,0.015,,,,,,0.015,,,,,,,,0.015
GainLossOnDerivativeInstrumentsNetPretax,,,,,,125000.000,,,,182644.000,,143210.000,,,,,,
GainLossOnSaleOfDerivatives,,,,,,,,,,,,,,,,-2941715.000,,
GeneralAndAdministrativeExpense,712.000,730.000,505728.000,535973.000,626243.000,769969.000,612797.000,696963.000,493909.000,812335.000,532175.000,374608.000,344519.000,295413.000,299900.000,138039.000,153488.000,142495.000
GrossProfit,,,3750.000,35065.000,,17150.000,5660.000,6192.000,8588.000,10978.000,6439.000,33640.000,40182.000,605.000,2731.000,4971.000,4583.000,
IncomeLossFromContinuingOperations,-11405.000,-68445.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-11844.000,-67149.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,-1003865.000,,,,,,,,
