,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,1076929.000,881929.000,1495368.000,30860.000,67999.000,4327.000,4256.000,4316.000,6037.000,,,,19214.000,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,,422592.000,452689.000,239328.000,240448.000,231085.000,76229.000,26311.000,25636.000,10482.000,370477.000,362356.000
AccountsPayableCurrent,308336.000,141040.000,189296.000,59903.000,212649.000,177161.000,115901.000,157016.000,213891.000,177367.000,109097.000,224412.000,426917.000,160174.000,106612.000,146369.000,260886.000,208894.000,136355.000,220205.000,216154.000,782450.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,35135.000,32635.000,31910.000,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,2646716.000,,,10581.000,34581.000,24000.000,175093.000,141029.000,339973.000,445202.000,410761.000,630332.000,582714.000,330860.000,53477.000,39974.000,79602.000
AccruedIncomeTaxesCurrent,,,,,,,2511.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,774940.000,879975.000,982003.000,1067282.000,1165665.000,1153222.000,2171063.000,864607.000,503717.000,286617.000,1071606.000,1862977.000,2074384.000,2216612.000,2927200.000,2574829.000,845087.000,902265.000,457392.000,663880.000,1168787.000,325486.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-177597.000,-757748.000,-884425.000,-1006150.000,-1139412.000,-1554774.000,-1743513.000,-1891592.000,-2044643.000,2092653.000,2185866.000,2406866.000,2554929.000,2444846.000,2557979.000,2734781.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,45694.000,-34271.000,-22847.000,-22847.000,-45694.000,-4047912.000,-561214.000,-827139.000,-57924.000,-591185.000,3456590.000,2449297.000,1568375.000,-980287.000,9693680.000,7948482.000,-116115.000,16316475.000,4929153.000,-687610.000,-1116692.000,-1063023.000
AdditionalPaidInCapital,,,,,,6330244.000,25708683.000,31398301.000,37861593.000,39398178.000,49757998.000,66157177.000,75467316.000,95814194.000,99095398.000,101312047.000,103807651.000,109940675.000,148830297.000,150874763.000,152543052.000,153980468.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,10163.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,10782.000,10707.000,,10218.000
Assets,1719390.000,1228248.000,1545230.000,1324598.000,6736816.000,5293656.000,15618899.000,16501105.000,17596726.000,17771069.000,26207129.000,41574172.000,43685102.000,57938902.000,67054852.000,61876633.000,49460422.000,71302456.000,87540648.000,72734111.000,68628467.000,63590891.000
AssetsCurrent,59614.000,13102.000,602747.000,365248.000,50000.000,3454173.000,5163296.000,3825377.000,7575008.000,6585117.000,14244553.000,11125063.000,16095465.000,32595333.000,25501440.000,21698083.000,16694291.000,17697833.000,49171369.000,45348482.000,40692084.000,35325910.000
AssetsNet,,,,,,-1839483.000,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,88311.000,31725.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,88311.000,31725.000,,,,,,,,,,
BankOverdrafts,,,,,41075.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,,,2572174.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,11480638.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,9781794.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,,50000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,,,-149099.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesDeferredRevenue,,,,,,,-251834.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,,,,-5734.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,,,-110930.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,7018981.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,6808533.000,7558533.000,7558533.000,,7678789.000,7678786.000,,,,7678786.000,,,,7678786.000,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,-1698844.000,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,11453862.000,12203862.000,12203862.000,,18782606.000,18782606.000,,,,18782606.000,,,,18782606.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,2568995.000,2568995.000,2568995.000,,145611.000,145611.000,,,,145611.000,,,,145611.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,,,,,,,,2026334.000,2026334.000,2026334.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,50000.000,50000.000,50000.000,,31798.000,31798.000,,,,31798.000,,,,31798.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,,,,14331.000,14331.000,,,,14331.000,,,,14331.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,151093.000,151093.000,,,,151093.000,,,,151093.000,
