,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,511.000,,,,-3305.000,,,,26763.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,7877.000,,,,7877.000,,,,8805.000,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,-13000.000,,,,33000.000,,,,64000.000,,,
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,245000.000,,,,-38000.000,,,,-64000.000,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,-258000.000,,,,71000.000,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,38947.000,,,,-12576.000,,,,8388.000,,,
BankOwnedLifeInsuranceIncome,0.000,0.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,435113.000,,,,-3085164.000,,,,2909532.000,,,
ComprehensiveIncomeNetOfTax,,,41263.000,,,,,,,,68205.000,,,
DeferredIncomeTaxExpenseBenefit,,,-12013.000,,,,-18982.000,,,,61894.000,,,
Depreciation,,,64349.000,,,,65434.000,,,,66152.000,,,
EarningsPerShareBasic,-0.030,-0.260,,,-0.190,,0.030,,0.010,,0.070,,0.000,
EarningsPerShareBasicAndDiluted,-0.030,-0.260,,-0.190,-0.190,,0.030,-0.010,0.010,,0.070,0.020,0.000,
EarningsPerShareDiluted,-0.030,-0.260,,,-0.190,,0.030,,0.010,,0.070,,0.000,
FederalDepositInsuranceCorporationPremiumExpense,53349.000,53175.000,43099.000,42687.000,42384.000,42615.000,42906.000,46593.000,43083.000,37988.000,42798.000,42628.000,1247.000,22926.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,2614000.000,,,,,,,,,,,
ForeclosedRealEstateExpense,77500.000,71500.000,46055.000,78302.000,314845.000,-286699.000,55034.000,85463.000,59836.000,-23593.000,32585.000,29566.000,31831.000,3104.000
GainsLossesOnSalesOfOtherRealEstate,-51585.000,,,,-11078.000,,-8152.000,6171.000,-1115.000,-423.000,-5532.000,2692.000,300.000,-31038.000
GeneralInsuranceExpense,20845.000,20471.000,19257.000,27854.000,26289.000,26129.000,24245.000,24843.000,19981.000,18513.000,21107.000,23622.000,20575.000,20703.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,5353000.000,,,,4999000.000,,,,5213000.000,,,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,47000.000,,,,45000.000,,,,42000.000,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,5353000.000,,,,4999000.000,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,,,,45000.000,,,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,,,47000.000,,,,,,,,,,,
ImpairmentOfRealEstate,28400.000,23744.000,,63197.000,65627.000,,38993.000,5379.000,,,13100.000,,49000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-61123.000,-384437.000,-11947.000,-337599.000,-282690.000,-325816.000,8701.000,-6848.000,20755.000,-93276.000,122912.000,27426.000,5349.000,55443.000
IncomeTaxExpenseBenefit,-18185.000,-154327.000,-14263.000,-159995.000,-106699.000,-44263.000,-18232.000,-2118.000,8133.000,-40381.000,63095.000,9357.000,2030.000,18659.000
IncomeTaxesPaid,,,5500.000,,,,2500.000,,,,2500.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-38133.000,,,,-45488.000,,,,-42986.000,,,
IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,,,,,,,,,,,20203.000,,,
IncreaseDecreaseInDeposits,,,-2581257.000,,,,-2135432.000,,,,-399996.000,,,
IncreaseDecreaseInInterestPayableNet,,,-1531.000,,,,-1187.000,,,,-530.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,-44604.000,,,,-9630.000,,,,-98178.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-139669.000,,,,-18747.000,,,,139163.000,,,
IncreaseDecreaseInPrepaidTaxes,,,,,,,2250.000,,,,,,,
InformationTechnologyAndDataProcessing,57217.000,57068.000,54984.000,55748.000,57084.000,55521.000,58760.000,60603.000,61894.000,56480.000,64614.000,62544.000,61431.000,59596.000
InterestAndDividendIncomeOperating,1171741.000,1128427.000,1120697.000,1106375.000,1071187.000,1069828.000,1062252.000,1081613.000,1071610.000,1054648.000,1067411.000,1015135.000,1019328.000,1042057.000
InterestAndFeeIncomeLoansAndLeases,994378.000,935616.000,939805.000,926137.000,888334.000,891162.000,896377.000,913709.000,910027.000,880324.000,892478.000,874301.000,875015.000,878134.000
InterestExpense,190888.000,173896.000,153012.000,151972.000,150772.000,143713.000,142783.000,141248.000,144376.000,141346.000,134596.000,134058.000,132022.000,124543.000
InterestExpenseDomesticDepositLiabilitiesCertificatesOfDeposit,147425.000,134987.000,112764.000,110591.000,106778.000,101576.000,100495.000,98769.000,101031.000,96229.000,91440.000,90558.000,90016.000,85281.000
InterestExpenseDomesticDepositLiabilitiesChecking,10394.000,10609.000,9841.000,10205.000,10378.000,9791.000,9012.000,9301.000,10743.000,10891.000,10741.000,11411.000,11512.000,9389.000
