,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,8465000.000,6765000.000,12831000.000,6213000.000,7041000.000,7781000.000,8954000.000,2312000.000,2807000.000,4733000.000,4465000.000,5676000.000,4388000.000,4058000.000,3754000.000,2640000.000,2495000.000,2563000.000,3256000.000,3474000.000,3664000.000,2263000.000,948000.000,710000.000
AccountsReceivableNetCurrent,31243000.000,29285000.000,30655000.000,8390000.000,5692000.000,8120000.000,10992000.000,8900000.000,1465000.000,4193000.000,3571000.000,8168000.000,8389000.000,5367000.000,8323000.000,7553000.000,7944000.000,3276000.000,1738000.000,1938000.000,2737000.000,1978000.000,2585000.000,760000.000
AccountsReceivableRelatedPartiesCurrent,,,1989000.000,3902000.000,3624000.000,4325000.000,1677000.000,630000.000,1638000.000,250000.000,,,145000.000,455000.000,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,336000.000,382000.000,325000.000,266000.000,280000.000,335000.000,299000.000,183000.000,238000.000,296000.000,234000.000,185000.000,241000.000,300000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,132000.000,198000.000,270000.000,80000.000,138000.000,200000.000,207000.000,59000.000,110000.000,166000.000,568000.000,456000.000
AccruedSalariesCurrent,1652000.000,2096000.000,1578000.000,687000.000,1222000.000,1371000.000,1006000.000,428000.000,421000.000,390000.000,369000.000,313000.000,423000.000,626000.000,514000.000,249000.000,563000.000,192000.000,164000.000,236000.000,220000.000,1421000.000,182000.000,570000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,39708000.000,42772000.000,45543000.000,48653000.000,51459000.000,54134000.000,57438000.000,60894000.000,63349000.000,66290000.000,69572000.000,72822000.000,75764000.000,31791000.000,33414000.000,35056000.000,36669000.000,36581000.000,17236000.000,12262000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,-146000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,-11000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-30000.000,-91000.000,-50000.000,-11000.000,-12000.000,626000.000,447000.000,-157000.000,-38000.000,-246000.000,-418000.000,-573000.000,-480000.000,120000.000,-43000.000,-37000.000,-33000.000,-27000.000,-33000.000,-30000.000,-24000.000,-26000.000,-30000.000,-8000.000
AdditionalPaidInCapital,340716000.000,335205000.000,332119000.000,332617000.000,333111000.000,333613000.000,334314000.000,334843000.000,335171000.000,336063000.000,335935000.000,371417000.000,371777000.000,372004000.000,372319000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,372644000.000,372963000.000,373255000.000,373565000.000,373933000.000,374293000.000,374642000.000,374903000.000,375239000.000
AllowanceForDoubtfulAccountsReceivable,,,,,114000.000,388000.000,286000.000,255000.000,210000.000,189000.000,50000.000,97000.000,103000.000,62000.000,140000.000,77000.000,83000.000,309000.000,389000.000,335000.000,104000.000,83000.000,31000.000,7000.000
Assets,249488000.000,256391000.000,259952000.000,246530000.000,245603000.000,246473000.000,248096000.000,233952000.000,223850000.000,217373000.000,202695000.000,228824000.000,217146000.000,204105000.000,194906000.000,185650000.000,177342000.000,128953000.000,119242000.000,111337000.000,103579000.000,77720000.000,53013000.000,48351000.000
AssetsCurrent,142525000.000,138073000.000,135656000.000,120658000.000,120649000.000,123532000.000,126721000.000,115816000.000,106619000.000,98422000.000,86405000.000,113841000.000,102515000.000,91785000.000,85403000.000,79453000.000,74252000.000,68382000.000,60257000.000,53690000.000,49684000.000,35977000.000,45749000.000,45818000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,1329000.000,1329000.000,14761000.000,16595000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,,0.000,,
CashAndCashEquivalentsAtCarryingValue,19973000.000,18357000.000,4290000.000,14571000.000,21774000.000,7601000.000,19573000.000,21506000.000,22779000.000,21578000.000,21071000.000,27681000.000,24730000.000,25144000.000,24353000.000,25127000.000,22744000.000,21428000.000,21216000.000,21290000.000,17067000.000,16370000.000,17672000.000,18367000.000
CashUninsuredAmount,,,,,,,6900000.000,,,,4800000.000,,,,1500000.000,,,,2900000.000,,,,6000000.000,
ClassOfWarrantOrRightOutstanding,,,,,281561.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,267826.000,24380.000,0.000,0.000,0.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,45000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,8200000.000
CommonStockSharesIssued,24289523.000,24289523.000,24289723.000,24308318.000,24308452.000,24312140.000,24327140.000,24354297.000,24363246.000,24428777.000,24433523.000,27931601.000,27931601.000,27926575.000,27913788.000,27972687.000,27978379.000,27978379.000,28007811.000,28497802.000,28602354.000,28604376.000,28603665.000,2860367.000
CommonStockSharesOutstanding,23039548.000,22614679.000,22514879.000,22533474.000,22533608.000,22537296.000,22552296.000,22579453.000,22588402.000,22653933.000,22658679.000,26156757.000,26156757.000,26151731.000,26138944.000,26197843.000,26203535.000,26203535.000,26232967.000,26722958.000,26827510.000,26829532.000,26828821.000,2682882.000
CommonStockValue,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000,25000.000,25000.000,25000.000,25000.000,25000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000,29000.000,29000.000,29000.000,29000.000,29000.000
DeferredCompensationEquity,,,,,,,,,81000.000,380000.000,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,11266000.000,,,,15476000.000,,,,14999000.000,,,,2828000.000,,,,15000.000,
DeferredTaxAssetsInventory,,,,,,,1697000.000,,,,1340000.000,,,,918000.000,,,,3289000.000,,,,3855000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-5899000.000,,,,-267000.000,,,,-593000.000,,,,,,,,,
DeferredTaxAssetsNetCurrent,1990000.000,1990000.000,3078000.000,3078000.000,3078000.000,2619000.000,4427000.000,4833000.000,4752000.000,4892000.000,,,,,1267000.000,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,1339000.000,,,,,,,,,975000.000,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,4537000.000,,,,3500000.000,,,,5923000.000,,,,7456000.000,,,,9189000.000,10300000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,1524000.000,,,,16206000.000,,,,31658000.000,,,,40417000.000,,,,50284000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,4995000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,297000.000,,,,514000.000,,,,581000.000,,,,671000.000,,,,825000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,2503000.000,,,,2850000.000,,,,2689000.000,,,,2478000.000,,,,2774000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,316000.000,,,,76000.000,,,,57000.000,,,,382000.000,,,,11000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,115000.000,,,,20000.000,,,,55000.000,,,,152000.000,,,,12000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,9547000.000,,,,27151000.000,,,,52286000.000,,,,72199000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,1860000.000,,,,554000.000,,,,,
