,2011-06-30,2011-09-30
CostOfGoodsAndServicesSold,322404.000,69183.000
DepreciationAndAmortization,26146.000,43485.000
EarningsPerShareBasicAndDiluted,0.000,0.000
GainLossOnDerivativeInstrumentsNetPretax,-937460.000,-702503.000
GainLossOnDispositionOfAssets,0.000,0.000
GrossProfit,962527.000,334517.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-904777.000,-888400.000
IncomeTaxExpenseBenefit,0.000,0.000
InterestExpense,251208.000,745328.000
NonoperatingIncomeExpense,-686252.000,42825.000
OperatingExpenses,2553556.000,1180092.000
OperatingIncomeLoss,-1591029.000,-845575.000
ProfitLoss,-904777.000,-888400.000
Revenues,1284931.000,403700.000
SalesRevenueNet,1284931.000,403700.000
SellingGeneralAndAdministrativeExpense,2527410.000,1136607.000
