,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2016-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,114704.000,55532.000,32197.000,4024.000,,,
AccountsPayableCurrent,,,,,6112.000,6112.000,557.000
AccountsPayableRelatedPartiesCurrent,,,,,,,42122.000
AccountsReceivableNetCurrent,96895.000,91462.000,170574.000,49220.000,37353.000,25400.000,7.000
AccruedLiabilitiesCurrent,,,,,703603.000,701070.000,132680.000
AccruedLiabilitiesCurrentAndNoncurrent,388122.000,406750.000,517513.000,604472.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,114470.000,188543.000,262763.000,348686.000,490367.000,561888.000,115705.000
AdditionalPaidInCapital,,,,,,10638480.000,10726612.000
AdditionalPaidInCapitalCommonStock,9212744.000,10462169.000,10584870.000,10584870.000,10638480.000,5317.000,
AssetRetirementObligation,,,,,,,288.000
Assets,8450438.000,8969252.000,8850386.000,8515457.000,8253862.000,7994399.000,18986.000
AssetsCurrent,182951.000,317663.000,423814.000,130123.000,94237.000,167235.000,483.000
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,,2993305.000,2993305.000,
CapitalizedCostsProvedProperties,1687538.000,2131364.000,1964942.000,1983105.000,1983105.000,1983105.000,
CapitalizedCostsUnprovedProperties,3288898.000,3288898.000,3305028.000,3322158.000,3348674.000,3087733.000,
CashAndCashEquivalentsAtCarryingValue,86056.000,226201.000,253240.000,80903.000,56884.000,141835.000,476.000
ClassOfWarrantOrRightOutstanding,,,,,3804150.000,3804150.000,
CommonStockAdditionalSeriesParOrStatedValuePerShare,,,,,0.001,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,11796898.000,11796898.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000,3000000000.000
CommonStockSharesIssued,57232777.000,58774337.000,59484145.000,59484145.000,77379955.000,77379955.000,137413058.000
CommonStockSharesOutstanding,57232777.000,58774337.000,57232777.000,59484145.000,59484145.000,59484145.000,137413058.000
CommonStockSharesSubscriptions,,,,,,,5317.000
CommonStockValue,57233.000,58773.000,59484.000,59484.000,77380.000,77380.000,137413.000
ConvertibleLongTermNotesPayable,1501507.000,1930249.000,778300.000,775284.000,835841.000,860000.000,
ConvertibleNotesPayable,,,,,,,14171.000
ConvertibleNotesPayableCurrent,,,1491641.000,1756230.000,2000000.000,2000000.000,
DebtInstrumentFaceAmount,,,,,,,20479.000
DebtInstrumentUnamortizedDiscount,1358493.000,2228072.000,,,,,6308.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,2823872.000,3944221.000,4613619.000,5268907.000,,6293960.000,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,42122.000
FurnitureAndFixturesGross,274921.000,283019.000,283019.000,279070.000,251019.000,251020.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,163697.000
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,42494.000
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,121204.000
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,26099.000
Goodwill,1394215.000,1394215.000,1394215.000,1394215.000,1394215.000,1394215.000,
Liabilities,502826.000,462282.000,2041351.000,2364726.000,2709715.000,2707182.000,189818.000
LiabilitiesAndStockholdersEquity,8450438.000,8969252.000,8850386.000,8515457.000,8253862.000,7994399.000,18986.000
LiabilitiesCurrent,,,,,,,175359.000
MachineryAndEquipmentGross,,,,,,1672979.000,
OperatingLossCarryforwards,,,,,,,3750177.000
PrepaidExpenseAndOtherAssetsCurrent,0.000,0.000,0.000,0.000,,,
PropertyPlantAndEquipmentGross,,,,,,,9446.000
PropertyPlantAndEquipmentNet,6873272.000,7257374.000,7032357.000,6991119.000,6765410.000,,18503.000
PropertyPlantAndEquipmentOtherNet,,,,,,6432949.000,
ProvedOilAndGasPropertySuccessfulEffortMethod,,,,,,,124762.000
RetainedEarningsAccumulatedDeficit,,,,,,,-11040174.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,3804150.000,3804150.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,1.100,1.100,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,1.100,1.100,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,7500000.000,7500000.000,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,16395.000
StockholdersEquity,6446105.000,6576721.000,6030735.000,5375447.000,4708306.000,4427217.000,-170832.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,7947612.000,8506970.000,6809035.000,6150731.000,5544147.000,5287217.000,-170832.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,0.000
