,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,2104000.000
AdvertisingExpense,500000.000,600000.000
AmortizationOfDebtDiscountPremium,-34000.000,108000.000
AmortizationOfFinancingCosts,2999000.000,611000.000
AmortizationOfIntangibleAssets,4466000.000,4467000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16087000.000,21979000.000
ComprehensiveIncomeNetOfTax,-14015000.000,2493000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1842000.000,3302000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-15857000.000,5795000.000
CostOfGoodsAndServicesSold,250744000.000,275186000.000
CurrentFederalTaxExpenseBenefit,,332000.000
CurrentIncomeTaxExpenseBenefit,,496000.000
CurrentStateAndLocalTaxExpenseBenefit,,164000.000
DeferredFederalIncomeTaxExpenseBenefit,815000.000,-16469000.000
DeferredIncomeTaxExpenseBenefit,879000.000,-17125000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,64000.000,-656000.000
DepreciationDepletionAndAmortization,4338000.000,3925000.000
EarningsPerShareBasicAndDiluted,,0.190
EffectOfExchangeRateOnCashAndCashEquivalents,-76000.000,-119000.000
EffectiveIncomeTaxRateContinuingOperations,-0.060,1.662
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.378,2.658
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,-0.067
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,-0.047,-0.122
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.002,-1.248
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.027,-0.074
GainLossOnDispositionOfAssets,7000.000,44000.000
GainsLossesOnExtinguishmentOfDebt,-12499000.000,0.000
GrossProfit,88951000.000,100826000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-9791000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-211000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-14294000.000,-10002000.000
IncomeTaxExpenseBenefit,879000.000,-16629000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,-5500000.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,5525000.000,-26601000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,670000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-4971000.000,-3402000.000
IncomeTaxReconciliationMinorityInterestIncomeExpense,-693000.000,1223000.000
IncomeTaxReconciliationOtherAdjustments,30000.000,12493000.000
IncomeTaxReconciliationOtherReconcilingItems,,-21000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-398000.000,743000.000
IncomeTaxesPaid,,468000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3244000.000,-8794000.000
IncreaseDecreaseInAccountsReceivable,1421000.000,3142000.000
