,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AllowanceForLoanAndLeaseLossesWriteOffs,,,,46810000.000,72284000.000,,42205000.000,39299000.000,29714000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,49301000.000,,,,275156000.000,,
CommonStockDividendsPerShareCashPaid,,,1.500,,,,2.050,,
CommonStockDividendsPerShareDeclared,1.680,1.660,1.500,1.530,1.670,1.250,2.050,1.750,0.700
ComprehensiveIncomeNetOfTax,,,,,138990000.000,,171440000.000,134834000.000,192423000.000
ConcentrationRiskPercentage1,,,,,,,0.520,,
DeferredIncomeTaxExpenseBenefit,,,,,,,0.000,,
DividendsCommonStockCash,,,-150000000.000,,,,205000000.000,,
DividendsPreferredStock,46006000.000,45198000.000,49586000.000,48148000.000,48010000.000,46736000.000,46014000.000,45720000.000,45569000.000
EarningsPerShareBasic,2.040,1.480,1.000,1.340,0.910,0.640,1.250,0.890,1.470
EarningsPerShareDiluted,2.040,1.480,1.000,1.340,0.910,0.640,1.250,0.890,1.470
FinancingReceivableSignificantPurchases,,,,349877000.000,751764000.000,,0.000,1827357000.000,1060521000.000
FinancingReceivableSignificantSales,,,,11753000.000,19641000.000,,5573000.000,4841000.000,3666000.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,1352000.000,41774000.000,,2897000.000,2515000.000,2180000.000
ForeclosedRealEstateExpense,,,2340000.000,2331000.000,4069000.000,2091000.000,3427000.000,3612000.000,5713000.000
GainLossOnSalesOfLoansNet,-241000.000,0.000,0.000,0.000,0.000,0.000,,,
GeneralAndAdministrativeExpense,2020000.000,1636000.000,1932000.000,1920000.000,1985000.000,2031000.000,1696000.000,1644000.000,1713000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,350740000.000,359835000.000,,522553000.000,538525000.000,530969000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,4627000.000,3228000.000,,5379000.000,5759000.000,5160000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,402000.000,1230000.000,,4331000.000,4240000.000,4115000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,250402000.000,192882000.000,150104000.000,182126000.000,139125000.000,111050000.000,171568000.000,134964000.000,192554000.000
IncomeTaxExpenseBenefit,66000.000,34000.000,89000.000,139000.000,135000.000,134000.000,128000.000,130000.000,131000.000
IncomeTaxesPaid,,,5500000.000,,,,0.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,4879000.000,,,,,,
InterestExpense,,0.000,0.000,0.000,0.000,334000.000,353000.000,45000.000,396000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,267835000.000,207866000.000,165657000.000,197595000.000,155578000.000,125271000.000,186703000.000,149997000.000,209420000.000
InterestIncomeExpenseNet,242882000.000,238146000.000,216916000.000,225510000.000,212806000.000,213276000.000,199830000.000,196142000.000,197475000.000
InterestIncomeOperating,242882000.000,238146000.000,216916000.000,225510000.000,212806000.000,213610000.000,200183000.000,196187000.000,197871000.000
LoanPortfolioExpense,12171000.000,11602000.000,10804000.000,10744000.000,10332000.000,9916000.000,9708000.000,9284000.000,9016000.000
NetCashProvidedByUsedInFinancingActivities,,,-13594000.000,,,,-922864000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-13594000.000,,,,-922864000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-99945000.000,,,,1030379000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-99945000.000,,,,1030379000.000,,
NetCashProvidedByUsedInOperatingActivities,,,162840000.000,,,,167641000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,162840000.000,,,,167641000.000,,
NetIncomeLoss,250336000.000,192848000.000,150015000.000,181987000.000,138990000.000,110916000.000,171440000.000,134834000.000,192423000.000
NetIncomeLossAvailableToCommonStockholdersBasic,204330000.000,147650000.000,100429000.000,133839000.000,90980000.000,64180000.000,125426000.000,89114000.000,146854000.000
NoninterestExpense,17631000.000,15309000.000,15913000.000,15952000.000,17025000.000,14622000.000,15322000.000,15170000.000,17114000.000
NoninterestIncome,198000.000,325000.000,360000.000,483000.000,572000.000,401000.000,187000.000,137000.000,248000.000
NoninterestIncomeOtherOperatingIncome,296000.000,314000.000,304000.000,457000.000,572000.000,401000.000,187000.000,137000.000,248000.000
OtherNoninterestExpense,3440000.000,2071000.000,837000.000,957000.000,639000.000,584000.000,491000.000,630000.000,672000.000
OtherOperatingActivitiesCashFlowStatement,,,1119000.000,,,,3224000.000,,
PaymentsOfCapitalDistribution,,,0.000,,,,,,
PaymentsOfOrdinaryDividends,,,13594000.000,,,,205000000.000,,
PaymentsToAcquireLoansAndLeasesHeldForInvestment,,,,,,,0.000,,
ProceedsFromLinesOfCredit,,,,,,,27848000.000,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,-745712000.000,,
ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,,,,,,,1030379000.000,,
ProvisionForLoanLeaseAndOtherLosses,-24953000.000,30280000.000,51259000.000,27915000.000,57228000.000,88005000.000,13127000.000,46145000.000,-11945000.000
TradingActivityGainsAndLossesNet,143000.000,11000.000,56000.000,26000.000,0.000,0.000,0.000,0.000,0.000
ValuationAllowancesAndReservesRecoveries,,,,3683000.000,2484000.000,,3621000.000,5524000.000,5591000.000
WeightedAverageNumberOfDilutedSharesOutstanding,99999900.000,99999.900,99999.900,99999.900,99999.900,-199999.800,99999.900,99999.900,99999.900
WeightedAverageNumberOfSharesOutstandingBasic,99999900.000,99999.900,99999.900,99999.900,99999.900,-199999.800,99999.900,99999.900,99999.900
