,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForLongTermIntercompanyTransactionsNetOfTax,,,,16972.000
AllocatedShareBasedCompensationExpense,,,,1440683.000
AmortizationOfDebtDiscountPremium,,-34034.000,-3074.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,-2287329.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1466798.000,,115121.000
CashPeriodIncreaseDecrease,,,-1112106.000,
CostsAndExpenses,-86974.000,-37125.000,-3565.000,
Depreciation,,,,9686.000
EarningsPerShareBasicAndDiluted,,-0.100,-0.020,-0.020
FinancingInterestExpense,,,,189255.000
ForeignCurrencyTransactionLossBeforeTax,0.000,,,
GeneralAndAdministrativeExpense,,,1380029.000,-2006216.000
GeneralInsuranceExpense,,,,20600.000
IncomeLossFromContinuingOperations,-231336.000,-5033548.000,-1651423.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-5070673.000,-1654988.000,
IncreaseDecreaseInAccountsPayable,,16519.000,11604.000,-20431.000
IncreaseDecreaseInAccountsReceivable,,,-11797.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-19037.000,
IncreaseDecreaseInCustomerDeposits,,,50000.000,
IncreaseDecreaseInDeferredRevenue,,,,50000.000
IncreaseDecreaseInOtherCurrentAssets,,-24090.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,-40975.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,11659.000
IncreaseDecreaseInPrepaidExpense,,,23000.000,
InterestExpense,-15941.000,-3185.000,-491.000,
InvestmentIncomeInterest,,94.000,0.000,
NetCashProvidedByUsedInFinancingActivities,86169.000,2094912.000,124000.000,646250.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,86169.000,2094912.000,124000.000,646250.000
NetCashProvidedByUsedInInvestingActivities,,-32194.000,-2569.000,-1860.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-32194.000,-2569.000,-1860.000
NetCashProvidedByUsedInOperatingActivities,-91801.000,-602404.000,-1216130.000,-529269.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-91801.000,-602404.000,-1216130.000,-529269.000
NetIncomeLoss,-318310.000,-5070673.000,-1654988.000,-2287329.000
NotesAssumed1,,,,123666.000
OperatingExpenses,,,,-2148074.000
OperatingIncomeLoss,,,,-2098074.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-16972.000
OtherComprehensiveIncomeLossNetOfTax,,,-1672395.000,
OtherComprehensiveIncomeLossTax,,,,-2270357.000
OtherExpenses,,,,-8057.000
OtherGeneralAndAdministrativeExpense,,,,133218.000
PaymentsForLoans,,,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,,1860.000
ProceedsFromIssuanceOfCommonStock,55.000,2066476.000,124000.000,325000.000
ProceedsFromIssuanceOfDebt,,14500.000,0.000,
ProceedsFromOtherDebt,,,,250000.000
ProceedsFromRepaymentsOfDebt,,,,321250.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,-1860.000
ProfessionalFees,,,,1725065.000
RepaymentsOfRelatedPartyDebt,,,,64389.000
ResearchAndDevelopmentExpense,0.000,160325.000,271394.000,-141858.000
Revenues,0.000,0.000,0.000,50000.000
SalariesAndWages,,,,91962.000
SalesRevenueNet,0.000,0.000,0.000,50000.000
SellingGeneralAndAdministrativeExpense,231336.000,4873223.000,,
SeveranceCosts1,,,,30000.000
ShareBasedCompensation,,,,1468859.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,2.690
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.011
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,35050000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,0.110
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,0.051
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,123666.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,,1440683.000
TemporaryEquityForeignCurrencyTranslationAdjustments,,6485.000,,
TravelAndEntertainmentExpense,,,,25685.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,18981066.000,52209962.000,80591237.000,96362150.000
