,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,7469000.000,4903000.000,4847000.000,7383000.000,5419000.000,5967000.000,7128000.000,5825000.000,6408000.000,5541000.000,5262000.000,6256000.000,4684000.000,7395000.000,6887000.000,3708000.000,6497000.000,5828000.000,6785000.000,6558000.000,7106000.000
AccountsReceivableNetCurrent,70946000.000,72259000.000,111710000.000,81717000.000,74243000.000,75002000.000,144475000.000,101359000.000,94335000.000,89270000.000,162009000.000,123941000.000,126087000.000,129082000.000,203766000.000,142564000.000,150922000.000,129870000.000,236717000.000,144628000.000,180297000.000
AccruedIncomeTaxesCurrent,,,1638000.000,,,,4154000.000,,,,2634000.000,,255000.000,769000.000,2139000.000,647000.000,,1468000.000,,,
AccruedLiabilitiesCurrent,16921000.000,17096000.000,16753000.000,16252000.000,18969000.000,18075000.000,26075000.000,21304000.000,23440000.000,24022000.000,29495000.000,28956000.000,27650000.000,30722000.000,40712000.000,34428000.000,36386000.000,32782000.000,43317000.000,39606000.000,43200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,5322000.000,,,,8751000.000,,,,13752000.000,,,,21040000.000,,,,29657000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3129000.000,390000.000,292000.000,2290000.000,-609000.000,2608000.000,2923000.000,2106000.000,1389000.000,2910000.000,3413000.000,3677000.000,3720000.000,1896000.000,2658000.000,516000.000,714000.000,-152000.000,609000.000,-1030000.000,518000.000
AdditionalPaidInCapital,167557000.000,171515000.000,180058000.000,191140000.000,196267000.000,201982000.000,209614000.000,223786000.000,238618000.000,257758000.000,265711000.000,282961000.000,294513000.000,309425000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,327419000.000,350229000.000,376329000.000,402829000.000,419262000.000,436203000.000,464694000.000
AllowanceForDoubtfulAccountsReceivableCurrent,810000.000,898000.000,,1256000.000,1841000.000,1223000.000,704000.000,1182000.000,1656000.000,1390000.000,1442000.000,985000.000,1239000.000,1218000.000,1783000.000,1591000.000,1177000.000,1609000.000,1494000.000,2003000.000,2480000.000
Assets,279381000.000,274352000.000,317708000.000,327389000.000,318704000.000,327205000.000,390373000.000,379258000.000,394663000.000,417347000.000,467922000.000,461548000.000,462606000.000,448228000.000,561969000.000,529015000.000,565510000.000,557288000.000,666596000.000,631559000.000,674275000.000
AssetsCurrent,260156000.000,254914000.000,300070000.000,307966000.000,286690000.000,294542000.000,355944000.000,344882000.000,349814000.000,370878000.000,407884000.000,398815000.000,398446000.000,386404000.000,469767000.000,442096000.000,476344000.000,467027000.000,574515000.000,540170000.000,583075000.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,500000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,200000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,4700000.000,,,,,,,,,,,,,,,
