,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31
AccountsPayableAndAccruedLiabilitiesCurrent,266828.000,562873.000,675993.000,740109.000,847915.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,8787.000,450000.000,534067.000,629922.000,724097.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-93923.000,-141368.000,-188316.000,-235293.000,-282270.000
AdditionalPaidInCapital,1778511.000,1778511.000,1778511.000,1778511.000,1778511.000
Assets,885590.000,831065.000,996317.000,944949.000,916462.000
AssetsCurrent,14552.000,4897.000,216306.000,211060.000,229550.000
CashAndCashEquivalentsAtCarryingValue,9504.000,,211560.000,102181.000,1925.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000
CommonStockSharesIssued,69575000.000,69575000.000,69575000.000,69575000.000,69575000.000
CommonStockSharesOutstanding,66815000.000,66815000.000,68815000.000,68815000.000,68815000.000
CommonStockSharesSubscriptions,400.000,400.000,400.000,400.000,400.000
CommonStockValue,6958.000,6958.000,6958.000,6958.000,6958.000
DeferredRentCreditNoncurrent,11857.000,12312.000,12448.000,12424.000,12400.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,1240600.000,
DeferredTaxAssetsValuationAllowance,,,,1240600.000,
DepositsAssetsNoncurrent,23262.000,23262.000,23262.000,23262.000,23262.000
DueToRelatedPartiesCurrent,67920.000,,,18946.000,29174.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,601067.000,691067.000
DueToRelatedPartiesNoncurrent,419165.000,564780.000,642747.000,692947.000,741788.000
InventoryNet,,,,106560.000,219217.000
Liabilities,902146.000,1306085.000,1749471.000,1908989.000,2077340.000
LiabilitiesAndStockholdersEquity,885590.000,831065.000,996317.000,944949.000,916462.000
LiabilitiesCurrent,334748.000,571094.000,900993.000,1067242.000,1186776.000
LiabilitiesNoncurrent,567398.000,734991.000,848478.000,841747.000,890564.000
LongTermDebtAndCapitalLeaseObligations,136376.000,157899.000,193283.000,136376.000,136376.000
NotesPayableCurrent,,,,58187.000,59687.000
OperatingLeasesFutureMinimumPaymentsDue,,,,247790.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,41930.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,70658.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,68600.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,66602.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000,
PreferredStockSharesOutstanding,1000000.000,1000000.000,1000000.000,1000000.000,
PreferredStockValueOutstanding,100.000,100.000,100.000,100.000,
PrepaidExpenseCurrent,5048.000,4897.000,4746.000,2319.000,8408.000
PropertyPlantAndEquipmentGross,941699.000,944274.000,945065.000,946020.000,945920.000
PropertyPlantAndEquipmentNet,847776.000,802906.000,756749.000,710627.000,663650.000
RetainedEarningsAccumulatedDeficit,-1802449.000,-2260913.000,-2539047.000,-2749933.000,-2946771.000
SecurityDeposit,,,,23300.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-16556.000,-475020.000,-753154.000,-964040.000,-1160878.000
TreasuryStockShares,,,760000.000,760000.000,760000.000
TreasuryStockValue,76.000,76.000,76.000,76.000,76.000
