,2014-09-30,2015-09-30,2016-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-208.000,-12885.000,
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EquityIssuancePerShareAmount,0.010,,
GeneralAndAdministrativeExpense,28384.000,411.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-54408.000,-31891.000,-46218.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-18499.000,10843.000,15714.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,18499.000,-10843.000,-15714.000
IncreaseDecreaseInAccountsPayable,6500.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,7206.000,-4718.000
NetCashProvidedByUsedInFinancingActivities,20700.000,11800.000,50936.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,20700.000,11800.000,50936.000
NetCashProvidedByUsedInOperatingActivities,-20908.000,-24685.000,-50936.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-20908.000,-24685.000,-50936.000
NetIncomeLoss,-54408.000,-31891.000,-46218.000
OperatingExpenses,54408.000,31891.000,46218.000
ProceedsFromIssuanceOfCommonStock,20700.000,800.000,
ProceedsFromRelatedPartyDebt,,11000.000,50936.000
ProfessionalFees,26024.000,31480.000,46218.000
ShareBasedCompensation,27000.000,,
StockIssuedDuringPeriodValueIssuedForCash,17700.000,,
StockIssuedDuringPeriodValueNewIssues,,800.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6011068.000,9850000.000,9850000.000
