,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdditionalPaidInCapital,34650.000,84400.000,,84400.000,,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000,84400.000
Assets,28900.000,27749.000,,75545.000,,71769.000,70969.000,67169.000,66498.000,59697.000,55497.000,54297.000,53622.000,47387.000,45173.000,31202.000,31154.000,26525.000,25199.000,25148.000,25041.000
AssetsCurrent,3900.000,2749.000,,50545.000,,46769.000,45969.000,42169.000,41498.000,34697.000,30497.000,29297.000,28622.000,22387.000,20173.000,6202.000,6154.000,1525.000,199.000,148.000,41.000
Cash,,,,,,,,,,,,,28622.000,22387.000,20173.000,6202.000,6154.000,1525.000,199.000,148.000,41.000
CashAndCashEquivalentsAtCarryingValue,3900.000,2749.000,,50545.000,,46769.000,45969.000,42169.000,41498.000,34697.000,30497.000,29297.000,28622.000,22387.000,20173.000,6202.000,6154.000,1525.000,199.000,148.000,41.000
CommonStockParOrStatedValuePerShare,0.000,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,9999999999.000,9999999999.000,,9999999999.000,,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000,9999999999.000
CommonStockSharesIssued,,,,6000000.000,,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
CommonStockSharesOutstanding,,,,3500000.000,,6000000.000,6000000.000,6000000.000,6000000.000,3500000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
CommonStockValue,,,,600.000,,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000
CommonStockValueOutstanding,350.000,600.000,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,18291.000,,,,20349.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,0.000,,,,0.000,
DeferredTaxAssetsNetCurrent,,,,,,,,,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,10439.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,-18291.000,,,,-20349.000,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,10439.000,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-6100.000,,,-9455.000,,-13231.000,-14031.000,-17831.000,-18502.000,25303.000,29503.000,30703.000,31378.000,,,,,,,,
InventoryRealEstate,25000.000,25000.000,,25000.000,,,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,28900.000,27749.000,,75545.000,,71769.000,70969.000,67169.000,66498.000,59697.000,55497.000,54297.000,53622.000,47387.000,45173.000,31202.000,31154.000,26525.000,25199.000,25148.000,25041.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,,,,,,100000.000,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,,30703.000,31378.000,37613.000,39827.000,53798.000,53846.000,,,59852.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,,25300.000,29500.000,,,,,,,,39827.000,,59959.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,8888888888.000,8888888888.000,,8888888888.000,,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000,8888888888.000
PreferredStockSharesIssued,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,25303.000,29503.000,30703.000,31378.000,-37613.000,-39827.000,-53798.000,-53846.000,-58475.000,-59801.000,-59852.000,-59959.000
SECScheduleIIIRealEstateInvestmentPropertyNet,,,,,,,,,,25000.000,25000.000,,,,,,,,,,
SharesIssued,,,,75545.000,,,,67169.000,,,,,,,,,,,,,
StockholdersEquity,28900.000,27749.000,,75545.000,,71769.000,70969.000,67169.000,66498.000,59697.000,55497.000,54297.000,53622.000,47387.000,45173.000,31202.000,31154.000,26525.000,25199.000,25148.000,25041.000
StockholdersEquityNoteSubscriptionsReceivable,,-50000.000,,,,,,,,,,,,,,,,,,,
