,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,6000.000,,-12000.000,,,,22000.000,,,,680000.000,,,,29000.000,,,,-17000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,11000.000,,,,18000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,16000.000,16000.000,,427000.000,46000.000,1000.000,259000.000,19000.000,2000.000,9000.000,18000.000,77000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,1503000.000,1000000.000,1000000.000,200000.000,500000.000,1000000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,4000.000,-192000.000,-6000.000,-4000.000,413000.000,2000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,-2345000.000,267000.000,0.000,1391000.000,1629000.000,124000.000,2994000.000,2000.000,689000.000,3127000.000,0.000,2160000.000,393000.000,36000.000,2018000.000,0.000,12000.000,682000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,0.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,0.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000,,,,,,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,45000.000,45000.000,47000.000,92000.000,94000.000,95000.000,82000.000,88000.000,90000.000,90000.000,91000.000,87000.000,89000.000,90000.000,91000.000,177000.000,182000.000,184000.000,179000.000,160000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-7416000.000,,-13693000.000,,,,5718000.000,,,,3545000.000,,,,-486000.000,,,,-30990000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,,,,0.100
ComprehensiveIncomeNetOfTax,,1794000.000,1660000.000,2125000.000,1872000.000,2073000.000,2011000.000,2469000.000,2691000.000,3327000.000,1186000.000,2520000.000,2197000.000,2632000.000,1818000.000,2983000.000,8775000.000,3856000.000,1511000.000,3505000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,1901000.000,,-12000.000,,,,143000.000,,,,20000.000,,,,375000.000,,,,46000.000
DeferredIncomeTaxExpenseBenefit,,-13000.000,,-29000.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,82000.000,,,,86000.000,,,,79000.000,,,,78000.000,,,,69000.000
DividendsCommonStockCash,,,,,,,,,,,,662000.000,,,,503000.000,,,,688000.000
DividendsPreferredStockCash,,-204000.000,,203000.000,,,,300000.000,,,,300000.000,,,,300000.000,,,,299000.000
DividendsPreferredStockStock,,,,,,,,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,299000.000
EarningsPerShareBasic,0.270,0.310,0.250,0.350,0.290,0.300,0.480,0.340,0.360,0.530,0.320,0.370,0.370,0.350,0.470,0.370,1.220,0.520,0.420,0.460
EarningsPerShareDiluted,0.270,0.310,0.250,0.350,0.290,0.300,0.480,0.290,0.310,0.440,0.280,0.310,0.320,0.300,0.410,0.320,0.970,0.430,0.340,0.380
FairValueInputsLossSeverity,,,,0.950,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,0.000,,,,178000.000,,,,0.000,,,,0.000,,,,
