,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5151000000.000,6700000000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,815000000.000,
AllocatedShareBasedCompensationExpense,5253000000.000,6871000000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,-208000000.000,-210000000.000
AvailableForSaleSecuritiesGrossRealizedGains,357000000.000,272000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,565000000.000,482000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1798000000.000,-3631000000.000
ComprehensiveIncomeNetOfTax,14447000000.000,18950000000.000
CostOfRevenue,28164000000.000,35138000000.000
CostsAndExpenses,55629000000.000,66556000000.000
CurrentFederalTaxExpenseBenefit,3235000000.000,3520000000.000
CurrentForeignTaxExpenseBenefit,723000000.000,966000000.000
CurrentIncomeTaxExpenseBenefit,3561000000.000,4792000000.000
CurrentStateAndLocalTaxExpenseBenefit,-397000000.000,306000000.000
DeferredFederalIncomeTaxExpenseBenefit,-198000000.000,-70000000.000
DeferredForeignIncomeTaxExpenseBenefit,-17000000.000,-50000000.000
DeferredIncomeTaxExpenseBenefit,-258000000.000,-120000000.000
DeferredIncomeTaxesAndTaxCredits,-179000000.000,-38000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-43000000.000,0.000
DefinedContributionPlanCostRecognized,309000000.000,385000000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,1404000000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,-297000000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,964000000.000,
EffectOfExchangeRateOnCashAndCashEquivalents,-434000000.000,-170000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.193
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.110
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,-0.034
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.007
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,0.020
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,548000000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,548000000.000,
ForeignCurrencyTransactionGainLossBeforeTax,-422000000.000,-475000000.000
GainLossOnSaleOfBusiness,0.000,
GeneralAndAdministrativeExpense,6136000000.000,6985000000.000
GoodwillAcquiredDuringPeriod,,664000000.000
GoodwillImpairmentLoss,0.000,0.000
GoodwillTranslationAndPurchaseAccountingAdjustments,,-65000000.000
IncomeLossFromContinuingOperations,16348000000.000,19478000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,8271000000.000,12020000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,11380000000.000,12130000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,19651000000.000,24150000000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000
IncomeLossFromEquityMethodInvestments,-227000000.000,-202000000.000
IncomeTaxExpenseBenefit,3303000000.000,4672000000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-65000000.000,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-2624000000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,6878000000.000,
IncomeTaxReconciliationOtherAdjustments,-188000000.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-291000000.000,
IncomeTaxReconciliationTaxCreditsResearch,407000000.000,
IncomeTaxesPaid,3338000000.000,
IncomeTaxesPaidNet,,1643000000.000
IncreaseDecreaseInAccountsPayable,203000000.000,110000000.000
IncreaseDecreaseInAccountsReceivable,2094000000.000,2578000000.000
IncreaseDecreaseInAccruedLiabilities,1597000000.000,1515000000.000
IncreaseDecreaseInCollateralHeldUnderSecuritiesLending,350000000.000,2428000000.000
IncreaseDecreaseInDeferredRevenue,43000000.000,223000000.000
IncreaseDecreaseInIncomeTaxes,-179000000.000,3125000000.000
InterestExpense,104000000.000,124000000.000
InterestIncomeOther,999000000.000,1220000000.000
InterestPaid,96000000.000,84000000.000
LeaseAndRentalExpense,734000000.000,897000000.000
MarketingAndAdvertisingExpense,3186000000.000,3868000000.000
NetCashProvidedByUsedInFinancingActivities,-3677000000.000,-8332000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3677000000.000,-8332000000.000
NetCashProvidedByUsedInInvestingActivities,-23711000000.000,-31165000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-23711000000.000,-31165000000.000
NetCashProvidedByUsedInOperatingActivities,26024000000.000,36036000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,26024000000.000,36036000000.000
NetIncomeLoss,16348000000.000,19478000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,15826000000.000,19478000000.000
NonoperatingIncomeExpense,291000000.000,434000000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,-1106000000.000,-398000000.000
OperatingIncomeLoss,19360000000.000,23716000000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-507000000.000,-93000000.000
