,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-381000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-159781000.000,,,,433280000.000,,,,7313000.000,,,,-430183000.000,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,23594000.000,-16661000.000,14036000.000,16002000.000,16488000.000,7430000.000,14293000.000,,13298000.000,8154000.000,10617000.000,11741000.000,12079000.000,8854000.000,12213000.000,11753000.000,11478000.000,7093000.000,5896000.000,4245000.000,7051000.000,8371000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,400000.000,,1000000.000,2200000.000,3000000.000,3000000.000,3000000.000,3000000.000,2100000.000,2000000.000,2100000.000,2100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,92000.000,939000.000,315000.000,-716000.000,967000.000,3681000.000,1071000.000,-4222000.000,123000.000,91000.000,80000.000,-208000.000,164000.000,50000.000,46000.000,-190000.000,1413000.000,12000.000,46000.000,-1423000.000,1000.000,435000.000,411000.000,-94000.000,337000.000,245000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,,,,,15011000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,0.000,,,,,,,,,,,,46000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,130000.000,,,,,,,,,,,,482000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,130000.000,,,,,,,,,,,,436000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,100000.000,800000.000,,,,,,,,,,,,,0.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,0.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,386000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,482000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,13000.000,,,,0.000,,,,,,,,,,,,37804000.000,,,,46000.000,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,-100000.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,38640000.000,,,,14406000.000,,,,21498000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-409964000.000,,,,4861000.000,,,,-58541000.000,,,,-349878000.000,,,,-702146000.000,,,,-40546000.000,,,,,
ComprehensiveIncomeNetOfTax,91810000.000,72892000.000,256836000.000,-438825000.000,-455271000.000,116399000.000,91647000.000,166103000.000,39878000.000,20978000.000,189371000.000,66856000.000,129898000.000,19842000.000,104182000.000,218912000.000,-40958000.000,36004000.000,364821000.000,151894000.000,182179000.000,42953000.000,147371000.000,-755854000.000,6826000.000,52150000.000
CostOfGoodsSold,307628000.000,337976000.000,626624000.000,522228000.000,420310000.000,713591000.000,600431000.000,781464000.000,585879000.000,379662000.000,901553000.000,579141000.000,713447000.000,451628000.000,700023000.000,699611000.000,430228000.000,731734000.000,786880000.000,710886000.000,585539000.000,743216000.000,501749000.000,416845000.000,807607000.000,512433000.000
CostOfGoodsSoldDepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,28397000.000,22295000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,-453000.000,,,,13744000.000,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,-12474000.000,,,,2943000.000,,,,,,,,,,,,28141000.000,,,,-1829000.000,,,,4494000.000,
DepreciationAmortizationAndAccretionNet,,,,,,,,,,,,,,,,,63260000.000,,,,58375000.000,,,,32968000.000,
DepreciationDepletionAndAmortization,48269000.000,,,,73164000.000,,,,58291000.000,,,,60720000.000,,,,63229000.000,65346000.000,64985000.000,64462000.000,58738000.000,56677000.000,58053000.000,30783000.000,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,-8686000.000,,,,7159000.000,,,,-2967000.000,
EarningsPerShareBasic,1.360,0.710,2.280,-4.810,-5.200,1.280,1.010,1.800,0.680,0.380,1.980,0.730,1.120,0.050,0.880,1.920,-0.620,0.940,3.460,1.640,1.670,0.130,1.490,-6.770,0.090,0.500
EarningsPerShareDiluted,1.330,0.700,2.250,-4.740,-5.200,1.270,1.000,1.820,0.660,0.370,1.940,0.730,1.100,0.040,0.870,1.900,-0.620,0.930,3.410,1.650,1.660,0.130,1.490,-6.760,0.090,0.500
EffectOfExchangeRateOnCashAndCashEquivalents,8538000.000,,,,7539000.000,,,,-4751000.000,,,,2557000.000,,,,-14152000.000,,,,6423000.000,,,,-7307000.000,
EffectiveIncomeTaxRateContinuingOperations,0.128,0.150,0.118,-0.661,-0.015,0.180,0.206,-1.791,0.106,0.182,0.065,-0.286,0.205,-0.917,-0.087,0.869,-0.088,-0.563,0.122,0.517,0.169,,,,0.370,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,0.350,,,,0.350,,,,0.350,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,,,,,,,,,,,481000.000,349000.000,844000.000,252000.000,-503000.000,512000.000,160000.000,458000.000,254000.000,-274000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,,,,,,,,,,,,,,,5507000.000,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15300000.000,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,,,,9489000.000,,,,24933000.000,,,,11680000.000,,,,7747000.000,,,,13716000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,0.000,,,,9489000.000,,,,24933000.000,,,,11680000.000,,,,7747000.000,,,,13716000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,950000.000,1659000.000,-1857000.000,243000.000,-984000.000,1015000.000,3000.000,-2156000.000,1618000.000,-1068000.000,-705000.000,-104000.000,-579000.000,21000.000,169000.000,-2628000.000,-1596000.000,-2352000.000,-1803000.000,-1117000.000,-3240000.000,-2723000.000,-2296000.000,-5748000.000,246000.000,-2444000.000
