,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,,,,80921.000,68486.000,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,7539.000,,,,,,,,,,
AccountsPayableCurrent,66458.000,98490.000,82198.000,,,53071.000,7667.000,44934.000,47277.000,70974.000,73455.000,63950.000,64550.000,79997.000,99938.000,90500.000,77710.000,90111.000,98364.000,94487.000,98277.000,101407.000,153902.000
AccountsReceivableNet,,,,28260.000,35607.000,39177.000,40977.000,,,30428.000,28260.000,33912.000,27554.000,28584.000,46879.000,25880.000,22844.000,28496.000,26376.000,24256.000,26615.000,,
AccountsReceivableNetCurrent,,5881.000,11304.000,,,,,32499.000,34574.000,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,62893.000,,,,,,112965.000,134310.000,150120.000,179184.000,196292.000,251176.000,266627.000,286741.000,291241.000,107809.000,148190.000,156601.000,96822.000,139218.000,,
AccruedLiabilities,,,,0.000,12475.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1916.000,1656.000,2652.000,,,11141.000,9425.000,12194.000,13256.000,7628.000,8751.000,7927.000,,,,,,,,,,175343.000,120948.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-202604.000,-244714.000,-291791.000,-352130.000,-412469.000,-472808.000,-533147.000,-593486.000,-653825.000,-637070.000,-700322.000,-763574.000,-826826.000,-899032.000,-965631.000,-1032231.000,-1098830.000,1307549.000,1382675.000,1457801.000,1532927.000,-1940612.000,-2006407.000
AdditionalPaidInCapital,8498949.000,8557078.000,8615656.000,8615656.000,8638181.000,8638180.000,8715817.000,8834164.000,8901195.000,8999967.000,8999967.000,9094206.000,9114539.000,9175320.000,9295224.000,9341879.000,9363897.000,9390532.000,9398089.000,9398089.000,9398089.000,9405207.000,9405207.000
Assets,5562206.000,5579290.000,6322582.000,6276632.000,6188631.000,6099484.000,6096028.000,5977520.000,5926575.000,5854062.000,5797720.000,5753999.000,5664188.000,5713556.000,5704393.000,5574760.000,5509469.000,5315979.000,5229248.000,5150253.000,5083838.000,4552458.000,4512900.000
AssetsCurrent,31310.000,35612.000,51732.000,87632.000,81479.000,74181.000,144599.000,75804.000,67028.000,60691.000,55786.000,75317.000,48758.000,38441.000,95877.000,32844.000,34152.000,49381.000,37776.000,33907.000,31287.000,44908.000,38665.000
BuildingsAndImprovementsGross,5500000.000,5576402.000,6372161.000,6372160.000,6372161.000,6372161.000,6372161.000,6372161.000,6372161.000,6430441.000,6431386.000,6431386.000,6431386.000,,,,,,,,,3823185.000,
CapitalizedComputerSoftwareGross,,,,82928.000,82928.000,82928.000,82928.000,82928.000,82928.000,0.000,,,,,,,,,,,,,
Cash,16310.000,,,47173.000,35872.000,34469.000,101294.000,25316.000,9031.000,14267.000,,,,6316.000,44966.000,2768.000,6885.000,17313.000,7466.000,4759.000,0.000,20112.000,5877.000
CashAndCashEquivalentsAtCarryingValue,16310.000,19731.000,30428.000,47173.000,35872.000,34469.000,101294.000,,9031.000,14267.000,23828.000,,,6316.000,44966.000,2768.000,6885.000,17313.000,7466.000,4759.000,0.000,20112.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,107953725.000,110130620.000,111632620.000,111632620.000,112743016.000,112743016.000,117105516.000,125288446.000,125288446.000,131784426.000,131784426.000,136316196.000,137912706.000,143605394.000,166500542.000,174117482.000,179621950.000,185754300.000,187443238.000,187443238.000,187443238.000,191954084.000,191954084.000
CommonStockSharesOutstanding,107953725.000,110130620.000,111632620.000,111632620.000,112743016.000,112743016.000,117105516.000,125288446.000,125288446.000,131784426.000,131784426.000,136316196.000,137912706.000,143605394.000,166500542.000,174117482.000,179621950.000,185754300.000,187443238.000,187443238.000,187443238.000,191954084.000,191954084.000
CommonStockValue,107953.000,110130.000,111632.000,111632.000,112743.000,112743.000,117106.000,125289.000,129050.000,131784.000,131784.000,136316.000,137913.000,143606.000,166501.000,174118.000,179622.000,185755.000,187443.000,187443.000,187444.000,191954.000,191954.000
DeferredRevenue,,,,,,,,,,,,,,13373.000,13373.000,,13373.000,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,12265.000,,,,,,13373.000,0.000,0.000,0.000,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,,,3876039.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,9247231.000,,,,9055821.000,,,,9821617.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,,,,,,,,,,,,,,,,175522.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,-3338514.000,,,,-3260096.000,,,,3535783.000,,,,-3876039.000,
Deposits,,,,,,,,,,,10870.000,,,,,,,,,,,,55370.000
DepositsAssetsCurrent,,,,,,,,,,10870.000,,,,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,,,,,10870.000,10870.000,,,,,,,,,,
DividendsPayableAmount,7527.000,,,,,,,,,,,,,,,,,,,,,,
DividendsPayableCurrent,7527.000,9043.000,10546.000,12040.000,13556.000,15071.000,16554.000,18052.000,19568.000,21083.000,22599.000,24097.000,25613.000,27128.000,28611.000,30110.000,31625.000,33124.000,34606.000,35891.000,37407.000,,
InterestPayableCurrent,26580.000,32924.000,37729.000,46231.000,54450.000,62834.000,61020.000,73695.000,75281.000,74610.000,103570.000,108910.000,121216.000,140324.000,158500.000,183276.000,207733.000,234588.000,281493.000,361399.000,428864.000,470640.000,505263.000
InventoryNet,,,,,,,,,,,,,,2583.000,3508.000,3933.000,4159.000,3267.000,3934.000,4892.000,4227.000,,
Liabilities,5206850.000,5355495.000,6108452.000,6155960.000,6149664.000,6167787.000,6061797.000,6047258.000,6004515.000,5995651.000,6036333.000,6060850.000,6115398.000,6327444.000,6391593.000,6394317.000,6256436.000,6374179.000,6439485.000,6420234.000,6522794.000,6669173.000,6800668.000
