,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-30000.000,-651000.000,-131000.000
AdjustmentsToAdditionalPaidInCapitalOther,1428000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,59000.000,88000.000,197000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,459000.000,2164000.000,3343000.000
AllocatedShareBasedCompensationExpense,459000.000,2164000.000,3343000.000
AmortizationOfDebtDiscountPremium,742000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,9720000.000,2200000.000,2166254.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,0.000,0.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,6000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,66047000.000,-28809000.000,-3639000.000
ComprehensiveIncomeNetOfTax,,-21382000.000,-28515000.000
DebtConversionConvertedInstrumentAmount1,126836000.000,,
DebtConversionOriginalDebtAmount1,6089000.000,,
DefinedContributionPlanEmployerMatchingContributionPercent,0.030,,
DepreciationDepletionAndAmortization,30000.000,57000.000,123000.000
DividendsCommonStock,,0.000,0.000
EarningsPerShareBasicAndDiluted,-3.160,-1.300,-1.720
EffectOfExchangeRateOnCashAndCashEquivalents,,-75000.000,-76000.000
ForeignCurrencyTransactionGainLossBeforeTax,,-589000.000,66000.000
ForeignCurrencyTransactionGainLossRealized,,-52000.000,-61000.000
ForeignCurrencyTransactionGainLossUnrealized,,-537000.000,127000.000
GeneralAndAdministrativeExpense,4096000.000,8489000.000,9836000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-15860000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,-12666000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-28526000.000
IncomeTaxExpenseBenefit,-110000.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,4394000.000,9782000.000,8804000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,4304000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-1136000.000,-7315000.000,-9696000.000
IncomeTaxReconciliationNondeductibleExpense,124000.000,260000.000,430000.000
IncomeTaxReconciliationOtherAdjustments,,990000.000,65000.000
IncomeTaxReconciliationOtherReconcilingItems,312000.000,,
IncomeTaxReconciliationTaxCredits,2176000.000,4219000.000,4846000.000
IncomeTaxReconciliationTaxCreditsForeign,674000.000,-1310000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,955000.000,1258000.000,1073000.000
IncreaseDecreaseInDeferredRevenue,-2948000.000,,
IncreaseDecreaseInDerivativeLiabilities,81000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,115000.000,,
IncreaseDecreaseInOtherReceivables,,32000.000,26000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,961000.000,899000.000,-246000.000
InterestExpense,857000.000,,
InvestmentIncomeNet,24000.000,144000.000,193000.000
LeaseAndRentalExpense,200000.000,200000.000,200000.000
LiabilitiesFairValueAdjustment,-5151000.000,,
NetCashProvidedByUsedInFinancingActivities,88520000.000,163000.000,208000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,88520000.000,163000.000,208000.000
NetCashProvidedByUsedInInvestingActivities,-12483000.000,-11331000.000,19916000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-12483000.000,-11331000.000,19916000.000
NetCashProvidedByUsedInOperatingActivities,-9990000.000,-17566000.000,-23687000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9990000.000,-17566000.000,-23687000.000
NetIncomeLoss,-3342000.000,-21377000.000,-28526000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-9695000.000,-21377000.000,-28526000.000
NonoperatingIncomeExpense,4238000.000,-507000.000,179000.000
NumberOfOperatingSegments,1.000,1.000,1.000
NumberOfReportableSegments,1.000,1.000,1.000
OperatingExpenses,10528000.000,20870000.000,28705000.000
