,2017-03-31,2017-06-30
AdditionalPaidInCapital,,31402.000
Assets,,9295.000
AssetsCurrent,,16162.000
AssetsNoncurrent,,25457.000
CashAndCashEquivalentsAtCarryingValue,,9222.000
CommonStockSharesAuthorized,75000000.000,75000000.000
CommonStockSharesIssued,,6088.000
CommonStockSharesOutstanding,5000000.000,5000000.000
CommonStockValue,0.001,0.001
DeferredTaxAssetsValuationAllowance,2425.000,6913.000
Liabilities,,25457.000
LiabilitiesCurrent,,8300.000
LiabilitiesNoncurrent,,8300.000
LoansPayableCurrent,,8300.000
MachineryAndEquipmentGross,4850.000,9950.000
OperatingLossCarryforwards,-2425.000,-6913.000
PrepaidExpenseCurrent,,6940.000
PropertyPlantAndEquipmentNet,4607.000,9295.000
RetainedEarningsAccumulatedDeficit,,-20333.000
StockholdersEquity,,17157.000
