,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,234.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-2516.000,,,,115.000,,,
CashPeriodIncreaseDecrease,,,-14750.000,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,
EarningsPerShareBasic,,,,,,,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,-0.000,-0.000,,,,,,,,0.000,
EarningsPerShareDiluted,,,,,,,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,,
GeneralAndAdministrativeExpense,,22.000,,,4806.000,,1500.000,120.000,200.000,26.000,3768.000,2102.000,500.000,-749.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,2569.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-12500.000,,,,4553.000,,,,-374.000,,,
InterestExpense,,,101.000,102.000,131.000,,,,,,,,,
LegalFees,,,2250.000,1000.000,1470.000,,,,,,,,1670.000,
NetCashProvidedByUsedInFinancingActivities,,,,,,,1500.000,,,,3500.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,1500.000,,,,3500.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-14750.000,,,,-4016.000,,,,-3385.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-14750.000,,,,-4016.000,,,,-3385.000,,,
NetIncomeLoss,-1102.000,-6124.000,-2351.000,-1102.000,-6407.000,-4732.000,-8803.000,-8311.000,-5081.000,-2202.000,-6347.000,-8866.000,-3223.000,-1974.000
OperatingExpenses,,,,,,,8569.000,8074.000,4810.000,1381.000,5580.000,8096.000,2274.000,967.000
OperatingIncomeLoss,,,,,,,,,,,,,-3223.000,
OtherCostAndExpenseOperating,,,,,,,,,,,,,0.000,
OtherExpenses,1000.000,6022.000,2250.000,1000.000,6276.000,,,,,,,,,
OtherNonrecurringIncomeExpense,,,,,,,,,,,,,104.000,
OtherOperatingIncome,,,,,,,,,,,,,949.000,
ProceedsFromContributedCapital,,,,,,,1500.000,,,,3500.000,,,
ProfessionalFees,,,,,,,,1160.000,2620.000,,622.000,3594.000,,
ProfitLoss,,,,,,,-8803.000,,,,-6347.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,5000000.000,5134239.000,5650000.000,565000.000,5650000.000,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,5650000.000,5650000.000,5650000.000,-11300000.000,5650000.000,5650000.000,5650000.000,-11300000.000
