,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,995000.000,1770000.000,2214000.000,1806000.000,3055000.000,5846000.000,5938000.000,6920000.000,9819000.000,12919000.000,10458000.000,3568000.000,4217000.000,3280000.000,3890000.000,2813000.000
AccountsReceivableNetCurrent,83000.000,190000.000,248000.000,89000.000,288000.000,902000.000,106000.000,977000.000,2311000.000,525000.000,2432000.000,566000.000,313000.000,379000.000,1599000.000,811000.000
AccruedLiabilitiesCurrent,1471000.000,1601000.000,2420000.000,1894000.000,3553000.000,5346000.000,6833000.000,6630000.000,10758000.000,7782000.000,9721000.000,6638000.000,6311000.000,6338000.000,6215000.000,5819000.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,3057000.000,,,3080000.000,2939000.000,2247000.000,2373000.000,2090000.000,2906000.000,1724000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1369000.000,1431000.000,1159000.000,1209000.000,,,1371000.000,,,,1963000.000,,,,2994000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1000.000,,,-32000.000,-20000.000,-63000.000,35000.000,659000.000,1803000.000,356000.000,-764000.000,-343000.000,-269000.000,-366000.000,-440000.000,-109000.000
AdditionalPaidInCapital,,,,262739000.000,375504000.000,378436000.000,496602000.000,501130000.000,666586000.000,671380000.000,675591000.000,679672000.000,684015000.000,688518000.000,692422000.000,696995000.000
AdditionalPaidInCapitalCommonStock,258870000.000,259661000.000,261243000.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,0.000,
Assets,126554000.000,120158000.000,113387000.000,102153000.000,204658000.000,194009000.000,291878000.000,274125000.000,421508000.000,391508000.000,355992000.000,324238000.000,310804000.000,297253000.000,286770000.000,272407000.000
AssetsCurrent,126170000.000,119788000.000,113009000.000,101721000.000,204151000.000,192879000.000,237457000.000,177260000.000,269293000.000,229508000.000,228837000.000,268805000.000,277889000.000,254370000.000,236465000.000,164897000.000
AvailableForSaleSecurities,,,,,,,159087000.000,214137000.000,280694000.000,335566000.000,323769000.000,288195000.000,270557000.000,240116000.000,227965000.000,244713000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,237000.000,997000.000,2713000.000,476000.000,2000.000,49000.000,168000.000,86000.000,20000.000,355000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,202000.000,74000.000,35000.000,12000.000,766000.000,392000.000,436000.000,452000.000,460000.000,337000.000
AvailableForSaleSecuritiesAmortizedCost,7596000.000,1004000.000,,62532000.000,81016000.000,114135000.000,159052000.000,213214000.000,278016000.000,335102000.000,324533000.000,288538000.000,270825000.000,240482000.000,228405000.000,244695000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,766000.000,392000.000,436000.000,452000.000,460000.000,337000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,317521000.000,170800000.000,14161000.000,52209000.000,129490000.000,232011000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,766000.000,392000.000,436000.000,452000.000,460000.000,337000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,317521000.000,170800000.000,14161000.000,52209000.000,129490000.000,232011000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesCurrent,7595000.000,1004000.000,,62500000.000,80996000.000,114072000.000,106114000.000,118898000.000,130555000.000,176080000.000,199729000.000,235832000.000,240755000.000,200315000.000,180558000.000,139829000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,124040000.000,52363000.000,29802000.000,39801000.000,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,276503000.000,333724000.000,,286959000.000,269443000.000,238970000.000,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,106114000.000,118898000.000,126364000.000,174238000.000,198244000.000,234596000.000,239641000.000,199169000.000,179272000.000,137933000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,159087000.000,,,,322284000.000,,,,226679000.000,242817000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,1000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,,,,,,,,,,,180.000,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,150139000.000,159486000.000,124040000.000,52363000.000,29802000.000,39801000.000,47407000.000,104884000.000
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,,,,,,180.000,,,,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsGreaterThanOrEqualToOneYear,,,,,,,,,,,0.000,,,,,
CashAndCashEquivalentsAtCarryingValue,115438000.000,115891000.000,109976000.000,37421000.000,119601000.000,74350000.000,128462000.000,55605000.000,127776000.000,44720000.000,20605000.000,27503000.000,32060000.000,49358000.000,51463000.000,21866000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,41323.000,41323.000,,,,,,,,,,,,,227794.000,
ClassOfWarrantOrRightOutstanding,,,,,,,726601.000,,,,227794.000,,,,227794.000,
CommitmentsAndContingencies,,,,,,,0.000,0.000,0.000,0.000,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,6558363.000,6362997.000,5670825.000,6336463.000,,,4678696.000,,,,5882313.000,,,,7791399.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,25779445.000,25974809.000,26664972.000,26932607.000,35404326.000,36412538.000,41031770.000,41310063.000,45847032.000,46142340.000,46162525.000,46210768.000,46214895.000,46315425.000,46522475.000,46651793.000
CommonStockSharesOutstanding,25779445.000,25974809.000,26664972.000,26932607.000,35404326.000,36412538.000,41031770.000,,45847032.000,46142340.000,46162525.000,46210768.000,46214895.000,46315425.000,46522475.000,46651793.000
CommonStockValue,26000.000,26000.000,26000.000,27000.000,35000.000,35000.000,41000.000,,,,,,,,,
CommonStockValueOutstanding,,,,,,,,41000.000,46000.000,46000.000,46000.000,46000.000,46000.000,46000.000,46000.000,47000.000
DeferredCosts,20000.000,15000.000,10000.000,13000.000,6000.000,5000.000,,,,,,,,,,
DeferredCostsCurrent,20000.000,20000.000,20000.000,20000.000,20000.000,15000.000,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,54000.000,,,,117000.000,,,,140000.000,,,,63000.000,
DeferredRentCreditNoncurrent,,,,,,,,,,,,331000.000,306000.000,285000.000,441000.000,401000.000
DeferredRevenue,,,,,,,1545000.000,,,0.000,0.000,,,,,
DeferredTaxAssetsGross,,,44459000.000,,,,66592000.000,,,,109251000.000,,,,134559000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,,54000.000,,,,117000.000,,,,140000.000,,,,63000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,40721000.000,,,,59312000.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,93923000.000,,,,114111000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,2000.000,,,,0.000,
DeferredTaxAssetsOther,,,497000.000,,,,135000.000,,,,604000.000,,,,460000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,2640000.000,,,,4572000.000,,,,8889000.000,,,,10907000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,405000.000,,,,1066000.000,,,,822000.000,,,,1006000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,1045000.000,,,,3671000.000,,,,7214000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,69000.000,,,,57000.000,,,,51000.000,,,,48000.000,
DeferredTaxAssetsValuationAllowance,,,44405000.000,,,,66475000.000,,,,109111000.000,,,,134496000.000,
DeferredTaxLiabilitiesOther,,,54000.000,,,,117000.000,,,,140000.000,,,,63000.000,
DepositsAssetsNoncurrent,22000.000,20000.000,30000.000,32000.000,32000.000,30000.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,512000.000,565000.000,1779000.000,1106000.000,,,,,,,,,,,,
FairValueAssumptionsExercisePrice,,,,,,,,3.080,5.080,2.090,1.540,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,1781000.000,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,,0.000,,,,0.000,
InterestReceivable,,,,341000.000,,,553000.000,,,,670000.000,,,,772000.000,
Liabilities,15510000.000,15028000.000,14848000.000,12529000.000,13983000.000,17396000.000,17242000.000,16603000.000,22195000.000,21297000.000,20533000.000,10537000.000,10834000.000,9903000.000,10546000.000,9033000.000
LiabilitiesAndStockholdersEquity,126554000.000,120158000.000,113387000.000,102153000.000,204658000.000,194009000.000,291878000.000,274125000.000,421508000.000,391508000.000,355992000.000,324238000.000,310804000.000,297253000.000,286770000.000,272407000.000
LiabilitiesCurrent,8050000.000,8968000.000,10207000.000,9290000.000,12218000.000,16521000.000,17067000.000,16442000.000,22061000.000,21076000.000,20179000.000,10206000.000,10528000.000,9618000.000,10105000.000,8632000.000
LoansPayableCurrent,5584000.000,5597000.000,5573000.000,5590000.000,5610000.000,5329000.000,4296000.000,2892000.000,1484000.000,375000.000,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,1500000.000,,,,,,,
LongTermInvestments,,,0.000,,,,52973000.000,95239000.000,,,,,,,,
LongTermLoansPayable,,,,,,,0.000,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,1135000.000,,,,1696000.000,,,,3613000.000,,,,3033000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,331000.000,,,,541000.000,,,,729000.000,,,,825000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,,,,,,,,,306000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,41000.000,,,,,,,,671000.000,,,,112000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,243000.000,,,,128000.000,,,,655000.000,,,,672000.000,
