,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,128793000.000,137372000.000,124416000.000,161859000.000,158936000.000,116472000.000,125165000.000,138621000.000,157867000.000,161736000.000,135164000.000,157168000.000,148958000.000,147805000.000,129064000.000,153066000.000,144975000.000,140652000.000,152099000.000,208666000.000,185767000.000,185286000.000,179933000.000,202351000.000,136270000.000
AccountsPayableFairValueDisclosure,,,,,,,,,,,,,,,129064000.000,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,126000000.000,,,,140800000.000,,,,133400000.000,,,,,,,,,,
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,0.000,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,1181000.000,,,,1454000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,188757000.000,,,,220836000.000,,,,259445000.000,,,,297777000.000,,,,330942000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4591000.000,2194000.000,2724000.000,3078000.000,2498000.000,3346000.000,3047000.000,2450000.000,1742000.000,2169000.000,1955000.000,1174000.000,2772000.000,-1080000.000,-3829000.000,-9140000.000,-6991000.000,-10397000.000,-9649000.000,-6724000.000,-6794000.000,-7386000.000,-8697000.000,-8145000.000,-7097000.000
AdditionalPaidInCapital,695800000.000,710480000.000,,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,741848000.000,775264000.000,791268000.000,802703000.000,810094000.000,820964000.000,826535000.000,837199000.000,847886000.000,852372000.000,854330000.000,875721000.000,879655000.000,882175000.000,884285000.000,917105000.000,916128000.000,917005000.000,918479000.000,921794000.000,922687000.000,923868000.000,925149000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,2200000.000,,,,1900000.000,,,,6200000.000,,,,4100000.000,,,,4600000.000,,
