,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,10487134.000,9658734.000,9625318.000
AccountsReceivableNet,20057214.000,14234576.000,11209720.000
AccruedIncomeTaxes,92024.000,92553.000,270778.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax,4792949.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,4988412.000,5435881.000
AdditionalPaidInCapital,23903645.000,23903645.000,23903645.000
AdvancesOnInventoryPurchases,928103.000,789224.000,681385.000
AllowanceForDoubtfulAccountsReceivable,1355071.000,1362864.000,201092.000
Assets,86565268.000,85710641.000,84684452.000
AssetsCurrent,56050584.000,53368563.000,49662349.000
CashAndCashEquivalentsAtCarryingValue,1209311.000,2624657.000,3319741.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,36368334.000,36368334.000,36368334.000
CommonStockSharesOutstanding,36368334.000,36368334.000,36368334.000
CommonStockValue,36368.000,36368.000,36368.000
CustomerAdvancesCurrent,,,1853094.000
CustomerAdvancesNoncurrent,734451.000,,
IntangibleAssetsNetExcludingGoodwill,3155027.000,3156953.000,3160690.000
InventoryNet,12550906.000,13368101.000,10794164.000
Liabilities,49085743.000,47896092.000,45827397.000
LiabilitiesAndStockholdersEquity,86565268.000,85710641.000,84684452.000
LiabilitiesCurrent,38350132.000,37779472.000,34759538.000
LoansReceivableCommercialTradeFinancing,,716643.000,1777305.000
LongTermDebtCurrent,3701047.000,3998686.000,3315968.000
LongTermDebtNoncurrent,10735611.000,10116620.000,11067859.000
MinorityInterest,110826.000,111376.000,112037.000
NotesAndLoansPayable,20695883.000,20534946.000,19070529.000
NotesReceivableNet,148675.000,129068.000,934560.000
OtherLiabilitiesCurrent,244044.000,346553.000,623851.000
OtherReceivables,166319.000,104129.000,
PreferredStockAdditionalSeriesValue,1390853.000,,
PreferredStockValue,2484226.000,2484226.000,2484226.000
PrepaidExpense,1144902.000,,
PrepaidExpenseAndOtherAssetsCurrent,242330.000,462401.000,1008456.000
PrepaidExpenseCurrent,,1140980.000,1129103.000
PrepaidExpenseNoncurrent,,145433.000,907059.000
PropertyPlantAndEquipmentNet,23208633.000,25672423.000,27111860.000
RestrictedCashAndCashEquivalents,20747726.000,20939764.000,19937018.000
RetainedEarningsAccumulatedDeficit,2932161.000,3071172.000,3665548.000
ShortTermBankLoansAndNotesPayable,3130000.000,3148000.000,0.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,1826236.000,1826236.000,1826236.000
StockholdersEquity,37368699.000,37703173.000,38745018.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,37479525.000,37814549.000,38857055.000
