,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,21798000.000,,,,28631000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2233000.000,2087000.000,3850000.000,6640000.000,2236000.000,5802000.000,3399000.000,7126000.000,11402000.000
AdditionalPaidInCapitalCommonStock,404079000.000,404068000.000,405436000.000,385755000.000,385686000.000,316160000.000,316571000.000,319207000.000,316616000.000
Assets,5607673000.000,5744170000.000,5870780000.000,6279951000.000,6417623000.000,6504035000.000,6595890000.000,6713689000.000,6912722000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,500000.000,,,,,,,,
AvailableForSaleSecurities,731700000.000,734489000.000,740819000.000,730393000.000,845319000.000,880705000.000,890770000.000,946543000.000,918777000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,7040000.000,10640000.000,8438000.000,14618000.000,20889000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,3802000.000,1127000.000,2917000.000,1831000.000,770000.000
AvailableForSaleSecuritiesAmortizedCost,728265000.000,731278000.000,734674000.000,719718000.000,842081000.000,871192000.000,885249000.000,933756000.000,898658000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,246000.000,182000.000,133000.000,280000.000,260000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,3802000.000,1127000.000,2917000.000,1831000.000,770000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,324354000.000,364427000.000,201914000.000,103643000.000,376315000.000,224209000.000,,175114000.000,62097000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,3556000.000,945000.000,2784000.000,1551000.000,510000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,99323000.000,182819000.000,99480000.000,89790000.000,366934000.000,215591000.000,353736000.000,158174000.000,43738000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,225031000.000,181608000.000,102434000.000,13853000.000,9381000.000,8618000.000,7388000.000,16940000.000,18359000.000
