,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdditionsToNoncurrentAssets,,86027000.000,38789000.000,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-3432000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,19226000.000,15822000.000,20183000.000,23845000.000,30230000.000,29154000.000,36668000.000
AdvertisingExpense,,184225000.000,123354000.000,161541000.000,183333000.000,181956000.000,168701000.000
AllocatedShareBasedCompensationExpense,,15822000.000,20183000.000,23845000.000,30230000.000,29154000.000,30617000.000
AmortizationOfDeferredHedgeGains,,11292000.000,2560000.000,0.000,,,
AmortizationOfFinancingCosts,12739000.000,10367000.000,9168000.000,6921000.000,6011000.000,7077000.000,9034000.000
AmortizationOfIntangibleAssets,12509000.000,14551000.000,14252000.000,14765000.000,22225000.000,23737000.000,22118000.000
BasicEarningsPerShareProForma,,,,,1.010,,
BusinessCombinationAcquisitionRelatedCosts,,,,80790000.000,198933000.000,266060000.000,138519000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4728000.000,-8326000.000,7451000.000,73067000.000,123992000.000,79314000.000,141076000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,6236000.000,-336000.000,-911000.000,-6255000.000,-7016000.000,15655000.000
ComprehensiveIncomeNetOfTax,221073000.000,146652000.000,180319000.000,411090000.000,268947000.000,406511000.000,498324000.000
CostOfGoodsSold,2911944000.000,3096772000.000,3105674000.000,3016109000.000,3420339000.000,3595217000.000,3752151000.000
CurrentFederalTaxExpenseBenefit,,12385000.000,21222000.000,24166000.000,41608000.000,-2294000.000,2768000.000
CurrentForeignTaxExpenseBenefit,,31296000.000,29053000.000,22037000.000,24290000.000,32067000.000,38257000.000
CurrentIncomeTaxExpenseBenefit,,46971000.000,51302000.000,50691000.000,72849000.000,34168000.000,43108000.000
CurrentStateAndLocalTaxExpenseBenefit,,3290000.000,1027000.000,4488000.000,6951000.000,4395000.000,2083000.000
DeferredFederalIncomeTaxExpenseBenefit,,1802000.000,-21555000.000,16310000.000,-10517000.000,9437000.000,34590000.000
DeferredForeignIncomeTaxExpenseBenefit,,-545000.000,-2022000.000,-590000.000,3663000.000,-10235000.000,-34232000.000
DeferredIncomeTaxExpenseBenefit,15794000.000,1948000.000,-32583000.000,14616000.000,-12401000.000,10850000.000,-8836000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,691000.000,2777000.000,-1104000.000,-5546000.000,11648000.000,-9194000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,-12355000.000,65101000.000,86524000.000,30703000.000,-24496000.000,24758000.000
DefinedBenefitPlanActuarialGainLoss,,,9159000.000,99780000.000,-197665000.000,66995000.000,36671000.000
DefinedBenefitPlanActuarialNetGainsLosses,,150354000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,9119000.000,-15946000.000,-15382000.000,-10377000.000,-14551000.000,-17052000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,15926000.000,15411000.000,,,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,31000.000,35000.000,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,29000.000,31000.000,35000.000,40000.000,22000.000,9000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,,26633000.000,155314000.000,-206756000.000,-3813000.000,-41921000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetGainLossBeforeTax,,200771000.000,,,,,
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,-29000.000,-31000.000,208000.000,-40000.000,22000.000,-9000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.053,0.042,0.042,0.050,0.044,0.044
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.078,0.076,0.073,0.069,0.056,0.058
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.037,0.037,0.037,0.037,0.035,0.035
DefinedBenefitPlanBenefitsPaid,,50815000.000,49951000.000,52829000.000,53348000.000,55019000.000,56576000.000
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsBenefitObligation,,,,24403000.000,72279000.000,0.000,4547000.000
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsPlanAssets,,,,22721000.000,6378000.000,0.000,4776000.000
DefinedBenefitPlanContributionsByEmployer,,28331000.000,28175000.000,41177000.000,68738000.000,106693000.000,47203000.000
DefinedBenefitPlanCurtailments,,,,,,0.000,1053000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,47782000.000,44708000.000,46777000.000,52515000.000,55127000.000,47621000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,-271000.000,55000.000,-3198000.000,-9910000.000,-11468000.000,-1976000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,-440000.000,554000.000,-1782000.000,-2843000.000,-4812000.000,178000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,10397000.000,16315000.000,17012000.000,19028000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,40000.000,22000.000,9000.000,9000.000
DefinedBenefitPlanInterestCost,,47833000.000,44276000.000,44174000.000,48768000.000,49202000.000,42061000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,10644000.000,17016000.000,14379000.000,8703000.000,11151000.000,12983000.000
DefinedBenefitPlanOtherChanges,,,,,,,1752000.000
DefinedBenefitPlanOtherCosts,,,,,,,27000.000
DefinedBenefitPlanPlanAmendments,,,,244000.000,0.000,,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,489000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,-25000.000,-115000.000
DefinedBenefitPlanServiceCost,,1445000.000,1471000.000,1565000.000,1903000.000,2478000.000,1856000.000
DefinedBenefitPlanSettlementsBenefitObligation,,,,,,1147000.000,2360000.000
DefinedBenefitPlanSettlementsPlanAssets,,,,,,1147000.000,2360000.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,108000000.000,40000000.000,
DefinedContributionPlanCostRecognized,,,21564000.000,23489000.000,22898000.000,21972000.000,26434000.000
Depreciation,74103000.000,76174000.000,78784000.000,76125000.000,75977000.000,80166000.000,81057000.000
DepreciationDepletionAndAmortization,,90725000.000,92253000.000,90890000.000,98202000.000,103903000.000,103175000.000
DerivativeGainLossOnDerivativeNet,,,,458000.000,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-15648000.000,-3484000.000,400000.000,1113000.000,11968000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,1793000.000,-3757000.000,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,3148000.000,-262000.000,1593000.000,3905000.000,13423000.000,
DilutedEarningsPerShareProForma,,,,,0.990,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,-32829000.000,0.000,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,0.010
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,0.010
Dividends,,,,60543000.000,121510000.000,161316000.000,169294000.000
EarningsPerShareBasic,2.190,2.730,1.670,3.310,4.020,1.070,1.410
EarningsPerShareDiluted,2.160,2.690,1.640,3.250,3.970,1.060,1.400
EffectOfExchangeRateOnCashAndCashEquivalents,-16000.000,-1131000.000,-513000.000,-14578000.000,-2018000.000,-3875000.000,-8944000.000
EffectiveIncomeTaxRateContinuingOperations,,0.155,0.116,0.165,0.130,0.095,0.060
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.007,0.003,0.005,0.021,0.026,0.012
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.019,0.001,-0.010,-0.003,-0.004,-0.004
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.008,0.003,0.004,0.006,0.011,-0.007
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,5756000.000,5998000.000,56679000.000,70196000.000,118682000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,26784000.000,39568000.000,45286000.000,0.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,14187000.000,-333000.000,40476000.000,31067000.000,7143000.000,37358000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,14551000.000,,,,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,30751000.000,27031000.000,21447000.000,27977000.000,21832000.000,4025000.000
FutureAmortizationExpenseYearFive,,8841000.000,,,,,
FutureAmortizationExpenseYearFour,,9433000.000,,,,,
