,2011-08-09,2011-09-30,2012-02-08,2012-05-10,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableTradeCurrent,,1057000.000,,,63000.000,74000.000,76000.000,16000.000,114000.000
AccountsReceivableNetCurrent,,4467000.000,,,4350000.000,5304000.000,5680000.000,3890000.000,3353000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,13655000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,0.000,,,,0.000,,,
AllowanceForDoubtfulAccountsReceivable,,,,,200.000,200000.000,200000.000,200000.000,200000.000
Assets,,94167000.000,,,96692000.000,97924000.000,119367000.000,113841000.000,104062000.000
AssetsCurrent,,54243000.000,,,59448000.000,61358000.000,82575000.000,75707000.000,65596000.000
AssetsFairValueDisclosure,,,,,,,8259000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,0.000,,,,,,,
CapitalLeasedAssetsGross,,,,,,152000000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,29000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,23000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,1000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,5000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,0.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,128000000.000,,,
CashAndCashEquivalentsAtCarryingValue,,39760000.000,,,40753000.000,39071000.000,53291000.000,41575000.000,40298000.000
CommonStockIncludingAdditionalPaidInCapital,,193732000.000,,,,195126000.000,,,
CommonStockParOrStatedValuePerShare,,0.010,,,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,44260000.000,,,44260000.000,44260000.000,44260000.000,44260.000,44260000.000
CommonStockSharesIssued,,20817000.000,,,20817000.000,20817000.000,20885000.000,20898.000,20905000.000
CommonStockSharesOutstanding,,16642000.000,,,16642000.000,16642000.000,16710000.000,16722.000,16730000.000
CommonStockValue,,,,,194740000.000,,196035000.000,196371000.000,196689000.000
ContractualObligation,,,,,,4686000.000,,,
ContractualObligationDueAfterFifthYear,,,,,,435000.000,,,
ContractualObligationDueInFifthYear,,,,,,732000.000,,,
ContractualObligationDueInFourthYear,,,,,,713000.000,,,
ContractualObligationDueInNextTwelveMonths,,,,,,1085000.000,,,
ContractualObligationDueInSecondYear,,,,,,911000.000,,,
ContractualObligationDueInThirdYear,,,,,,810000.000,,,
DeferredIncomeTaxLiabilities,,,,,,2085000.000,,,
DeferredRentCreditNoncurrent,,1556000.000,,,78000.000,67000.000,57000.000,9000.000,3000.000
DeferredRevenueCurrent,,439000.000,,,244000.000,284000.000,298000.000,298000.000,263000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,0.000,,,
DeferredTaxAssetsNet,,,,,,2085000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,49104000.000,,,
DeferredTaxAssetsOther,,,,,,1133000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,817000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,,,65000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,52195000.000,,,
DeferredTaxLiabilitiesOther,,,,,,2085000.000,,,
EmployeeRelatedLiabilitiesCurrent,,2721000.000,,,4778000.000,6373000.000,2530000.000,3579000.000,3070000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,2900000.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,29873000.000,30257000.000,30410000.000,30572000.000,30733000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,8000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,638000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,31000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,79000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,145000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,206000.000,,,
FiniteLivedIntangibleAssetsGross,,,,,31364000.000,31364000.000,31364000.000,31364000.000,31364000.000
FiniteLivedIntangibleAssetsNet,,,,,1491000.000,1107000.000,954000.000,792000.000,631000.000
Goodwill,,17460000.000,,,17551000.000,17582000.000,17642000.000,17642000.000,17673000.000
IntangibleAssetsNetExcludingGoodwill,,4037000.000,,,1491000.000,1107000.000,954000.000,792000.000,631000.000
LeaseholdImprovementsGross,,,,,1000000.000,,,,
Liabilities,,24394000.000,,,29818000.000,32737000.000,54099000.000,48644000.000,38000000.000
LiabilitiesAndStockholdersEquity,,94167000.000,,,96692000.000,97924000.000,119367000.000,113841000.000,104062000.000
LiabilitiesCurrent,,22810000.000,,,28581000.000,31567000.000,52991000.000,47682000.000,37113000.000
LiabilitiesNoncurrent,,1584000.000,,,1237000.000,1170000.000,1108000.000,962000.000,887000.000
LossContingencyAccrualAtCarryingValue,,,,,600000.000,500000.000,500000.000,500000.000,500000.000
LossContingencyEstimateOfPossibleLoss,,,,,,,,8700000.000,8700000.000
LossContingencyRangeOfPossibleLossMaximum,,,,,4300000.000,3900000.000,5000000.000,5000000.000,6800000.000
MarketableSecuritiesCurrent,,0.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,4657000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,1062000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,732000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,713000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,809000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,906000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,435000.000,,,
OtherAccruedLiabilitiesCurrent,,3881000.000,,,2260000.000,2201000.000,2871000.000,3344000.000,3084000.000
OtherAssetsNoncurrent,,,,,585000.000,,466000.000,934000.000,706000.000
OtherLiabilitiesNoncurrent,,28000.000,,,168000.000,1103000.000,1051000.000,953000.000,884000.000
PreferredStockNoParValue,,0.000,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,,4579000.000,,,4579000.000,4579000.000,4579000.000,4579.000,4579000.000
PreferredStockSharesIssued,,0.000,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,,,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,,,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,2368000.000,,,1497000.000,1692000.000,1726000.000,1965000.000,1608000.000
PropertyPlantAndEquipmentGross,,,,,,31023000.000,,,
PropertyPlantAndEquipmentNet,,18189000.000,,,17617000.000,17368000.000,17730000.000,18766000.000,19456000.000
RestrictedInvestmentsCurrent,,0.000,,,,,,,
RestrictedInvestmentsNoncurrent,,0.000,,,,,,,
RestructuringReserve,,,,,1305000.000,1219000.000,1148000.000,1057000.000,1247000.000
RestructuringReserveCurrent,,,,,314000.000,,,,
RestructuringReserveNoncurrent,,,,,991000.000,,,,
RetainedEarningsAccumulatedDeficit,,-92576000.000,,,-96483000.000,-98556000.000,-99384000.000,-99791000.000,-99244000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,1359000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,7.310,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,177000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,3261000.000,2666232.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,5.960,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,153000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,2739000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,5.980,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,0.000,,,,
StockholdersEquity,,69773000.000,,,66874000.000,65187000.000,65268000.000,65197000.000,66062000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,69773000.000,,,66874000.000,65187000.000,65268000.000,65197000.000,66062000.000
