,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2013-06-30,2013-09-30,2015-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,27530.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,,233153.000,10430.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,22470.000,,,,,
CostOfRevenue,,,377898.000,189027.000,,,
CostsAndExpenses,,,,,0.000,26895.000,105074.000
CurrentFederalTaxExpenseBenefit,,,,,0.000,0.000,0.000
DebtConversionConvertedInstrumentAmount1,,,,,,,-318.000
DerivativeGainLossOnDerivativeNet,,,,,,,602997.000
DerivativeGainOnDerivative,,,,,76119.000,70531.000,
EarningsPerShareBasicAndDiluted,0.890,-0.010,-0.070,-0.530,-0.040,-0.040,-0.560
GrossProfit,,,20639.000,153343.000,0.000,3105.000,10443.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-459954.000,-95890.000,-791375.000,-5921817.000,-599472.000,-989115.000,-884592.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-68360.000,,,,,
IncreaseDecreaseInInterestPayableNet,,,,,293267.000,,
InterestExpense,38632.000,25537.000,24830.000,25092.000,13520.000,-618486.000,
InterestExpenseDebt,,,,,163727.000,,-177927.000
InterestExpenseOtherShortTermBorrowings,,,,,13650.000,,
InterestExpenseRelatedParty,,,,,38980.000,,
InterestExpenseShortTermBorrowings,,,,,35938.000,,
InterestPaid,,717.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,50000.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,50000.000,,,,,
NetIncomeLoss,,-95890.000,-791375.000,-5921817.000,-599472.000,-989115.000,-884592.000
NetIncomeLossAvailableToCommonStockholdersBasic,-459954.000,,,,,,
OperatingExpenses,,,,,,,114429.000
OperatingIncomeLoss,-421322.000,-70353.000,-766545.000,-5896725.000,-511864.000,-441160.000,-103986.000
OtherNonoperatingIncomeExpense,-38632.000,-25537.000,-24830.000,-25092.000,-87608.000,-547955.000,780606.000
OtherSellingGeneralAndAdministrativeExpense,173.000,25530.000,696761.000,5216727.000,511864.000,444265.000,114429.000
ProceedsFromNotesPayable,,50000.000,,,,,
ProfessionalFees,49149.000,24823.000,62823.000,56105.000,,,
SalariesWagesAndOfficersCompensation,372000.000,20000.000,27600.000,777236.000,,,
SalesRevenueGoodsNet,,,398537.000,342370.000,0.000,30000.000,115517.000
SellingGeneralAndAdministrativeExpense,421322.000,70353.000,787184.000,6050068.000,511864.000,444265.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,34406.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,15350535.000,22273334.000,1593161.000
