,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccretionExpense,,,,,,,,,,,,,39818.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-64880.000,,,,-9785.000,,,,-36323.000,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,-472.000,,
ComprehensiveIncomeNetOfTax,,,,,-50281.000,-44127.000,-309969.000,-394491.000,-251527.000,-96389.000,-306907.000,-196507.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-58945.000,-59157.000,-101800.000,,,,,,,,,,,,
CostOfGoodsAndServicesSoldDepreciationAndAmortization,0.000,2175.000,0.000,,,,,,,,,,,,
DebtInstrumentDecreaseForgiveness,,,-137000.000,,,,,,,,,,,,
Depreciation,1121.000,,,,55.000,,,,43.000,,,,35.000,,
DepreciationAndAmortization,1121.000,57.000,62.000,-1120.000,55.000,51.000,48.000,46.000,43.000,43.000,30.000,30.000,35.000,154.000,154.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,-58913.000,,-8442.000,-3860.000,-118465.000
DerivativeLossOnDerivative,,,,,,,,,,,8082.000,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,-0.010,-0.000,-0.000,-0.000,0.000,-0.010,-0.000,-0.008,-0.002,-0.000,-0.010,0.001
EffectOfExchangeRateOnCashAndCashEquivalents,896.000,,,,13.000,,,,,,,,,,
ExplorationExpense,2466.000,12334.000,2277.000,5579.000,-3783.000,-34346.000,40179.000,1967.000,,,,,,,
FeesAndCommissions,,,,,12500.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,-22.000,,,,
GainLossOnDerivativeInstrumentsNetPretax,-126.000,0.000,-128.000,,,,,,,,,,,,
GainLossOnDispositionOfAssets,0.000,0.000,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,126.000,230.000,3510.000,604.000,2502.000,2973.000,5175.000,6236.000,1962.000,851.000,7722.000,1787.000,1113.000,2232.000,6073.000
GrossProfit,0.000,849.000,0.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-50294.000,-43869.000,-309934.000,-394509.000,-251527.000,-96389.000,-306907.000,-196507.000,-145652.000,-347531.000,-74919.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,-50294.000,-43869.000,-309934.000,-394509.000,-251527.000,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,0.000,0.000,
IncreaseDecreaseDueFromOfficersAndStockholders,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-2578.000,,,,2800.000,,,,25434.000,,,,-29271.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,18750.000,,,,9468.000,,,,-5596.000,,,,0.000,,
InterestExpense,306.000,574.000,1993.000,2835.000,6442.000,822.000,1125.000,514.000,2499.000,93.000,52573.000,55680.000,31466.000,,
InterestExpenseDebt,,,,,,,,,,,,,,30060.000,117579.000
InterestExpenseOther,,,,,,,,,,,,,,,112270.000
InvestmentIncomeInterest,0.000,0.000,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,18000.000,,,,,,,,,,,,80000.000,,
LeaseAndRentalExpense,1938.000,1937.000,1937.000,1916.000,1913.000,1937.000,10663.000,1937.000,2908.000,375.000,,,0.000,0.000,
MarketableSecuritiesRealizedGainLoss,0.000,0.000,,,,,,,,,,,,,
MarketingAndAdvertisingExpense,2024.000,502.000,51.000,-789.000,1256.000,940.000,4659.000,671.000,891.000,435.000,1087.000,2503.000,486.000,,
NetCashProvidedByUsedInFinancingActivities,4835.000,,,,42284.000,,,,-18369.000,,,,54598.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4835.000,,,,42284.000,,,,-18369.000,,,,54598.000,,
NetCashProvidedByUsedInInvestingActivities,-8215.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8215.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-62396.000,,,,-52082.000,,,,-17954.000,,,,-55070.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-62396.000,,,,-52082.000,,,,-17954.000,,,,-55070.000,,
NetIncomeLoss,,,,,-50294.000,-43869.000,-309934.000,-394509.000,-251527.000,,-306907.000,,-145652.000,-347531.000,-74919.000
OperatingExpenses,60063.000,59603.000,101942.000,34863.000,50294.000,43869.000,309934.000,261401.000,251527.000,96389.000,306907.000,196507.000,145652.000,347531.000,74919.000
OperatingIncomeLoss,-60063.000,-58754.000,-101942.000,-35712.000,-50294.000,,-309934.000,,-251527.000,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,1244.000,-403.000,270.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,13.000,-258.000,-35.000,18.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,0.000,,,,,,,,,,,,,
OtherGeneralExpense,1203.000,1305.000,1067.000,-1391.000,1281.000,1695.000,1789.000,1657.000,1540.000,1600.000,1568.000,1850.000,914.000,,
PaymentsToAcquirePropertyPlantAndEquipment,8215.000,,,,,,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,42500.000,,
ProceedsFromIssuanceOfCommonStock,5000.000,,,,,,,,,,,,0.000,,
ProceedsFromNotesPayable,0.000,,,,,,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,-165.000,,,,,,,,-23109.000,,,,12098.000,,
ProceedsFromRepaymentsOfShortTermDebt,,,,,,,,,,,,,0.000,,
ProceedsFromSaleOfProductiveAssets,0.000,,,,,,,,,,,,,,
ProfessionalFees,50879.000,42664.000,91045.000,27229.000,40628.000,69797.000,246296.000,157233.000,234100.000,92992.000,235823.000,36956.000,96111.000,31225.000,112648.000
ProfitLoss,-60189.000,-58754.000,-102070.000,-514691.000,-50294.000,,,,-251527.000,,,,,,
ProvisionForDoubtfulAccounts,0.000,0.000,,,,,,,,,,,,,
RepaymentsOfNotesPayable,0.000,,,,,,,,,,,,,,
Revenues,0.000,3024.000,0.000,,,,,,,,,,,,
SalesRevenueNet,0.000,3024.000,0.000,,,,,,,,,,,,
ShippingHandlingAndTransportationCosts,0.000,0.000,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,1944080.000,,,,250000.000,,,,,,
TechnologyServicesCosts,,,,,,,,,,,,,,280000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,56983073.000,12077063.000,32687996.000,-79940990.000,35377814.000,36164627.000,37511849.000,-72618838.000,37305038.000,42383728.000,152077783.000
