,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,68655000.000,108700000.000
AccountsReceivableGross,,61408000.000,
AccountsReceivableNet,,58488000.000,
AccountsReceivableNetCurrent,,58488000.000,62774000.000
AccruedLiabilitiesCurrent,,78044000.000,94055000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,142781000.000,
AdditionalPaidInCapitalCommonStock,,74239000.000,74362000.000
AllowanceForDoubtfulAccountsReceivable,,2920000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,2920000.000,
Assets,,1563765000.000,1811919000.000
AssetsCurrent,,1132705000.000,1324752000.000
CapitalLeaseObligationsCurrent,,1224000.000,1117000.000
CapitalLeaseObligationsNoncurrent,,841000.000,591000.000
CapitalLeasedAssetsGross,,5741000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,2292000.000,
CapitalLeasesFutureMinimumPaymentsDue,,2145000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,1285000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,23000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,837000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,80000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,2065000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,3449000.000,
CashAndCashEquivalentsAtCarryingValue,,114196000.000,174734000.000
CashUninsuredAmount,,119000000.000,
CommonStockParOrStatedValuePerShare,0.010,,
CommonStockSharesAuthorized,100.000,,
CommonStockSharesIssued,0.000,,
CommonStockSharesOutstanding,0.000,,
DebtInstrumentUnamortizedDiscount,,6300000.000,6300000.000
DeferredAdvertisingCosts,,6900000.000,
DeferredFinanceCostsNet,,11900000.000,12600000.000
DeferredIncomeTaxLiabilities,,5070000.000,
DeferredTaxAssetsDeferredIncome,,355000.000,
DeferredTaxAssetsGross,,174501000.000,
DeferredTaxAssetsInvestmentInSubsidiaries,,115057000.000,
DeferredTaxAssetsLiabilitiesNet,,125878000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,125878000.000,124902000.000
DeferredTaxAssetsOperatingLossCarryforwards,,8512000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,1049000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,55000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,30680000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,5339000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,547000.000,
DeferredTaxAssetsValuationAllowance,,43553000.000,
DeferredTaxLiabilitiesOther,,57000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,358000.000,
EmployeeRelatedLiabilitiesCurrent,,24036000.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,0.000,0.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,6099000.000,6442000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,224000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,1084000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,194000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,486000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,689000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,709000.000,
FiniteLivedIntangibleAssetsGross,,9485000.000,9485000.000
FiniteLivedIntangibleAssetsNet,,3386000.000,3043000.000
Goodwill,,153105000.000,198937000.000
InventoryNet,,909254000.000,998595000.000
LettersOfCreditOutstandingAmount,,10800000.000,
Liabilities,,1591980000.000,1814826000.000
LiabilitiesAndStockholdersEquity,,1563765000.000,1811919000.000
LiabilitiesCurrent,,865937000.000,992584000.000
LineOfCredit,,626753000.000,719197000.000
LinesOfCreditCurrent,,6450000.000,7400000.000
LongTermDebt,,645000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,612750000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,6450000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,6450000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,6450000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,6450000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,6450000.000,
LongTermLineOfCredit,,620303000.000,711797000.000
MinorityInterest,,-103193000.000,-82558000.000
OperatingLeasesFutureMinimumPaymentsDue,,837974000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,72410000.000,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,7400000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,64044000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,66223000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,70145000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,71675000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,493477000.000,
OtherAccruedLiabilitiesCurrent,,54008000.000,
OtherAssetsNoncurrent,,17931000.000,18349000.000
OtherLiabilitiesCurrent,,16745000.000,20669000.000
OtherLiabilitiesNoncurrent,,24156000.000,27272000.000
PreferredStockParOrStatedValuePerShare,,0.010,0.010
PreferredStockSharesAuthorized,,20000000.000,20000000.000
PreferredStockSharesIssued,,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,21755000.000,19640000.000
PropertyPlantAndEquipmentGross,,273541000.000,
PropertyPlantAndEquipmentNet,,130760000.000,141936000.000
RestructuringReserve,,2800000.000,2900000.000
RetainedEarningsAccumulatedDeficit,,544000.000,5094000.000
SaleLeasebackTransactionDeferredGainNet,,100000.000,
SelfInsuranceReserve,,11300000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,147000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,1106000.000
ShortTermBankLoansAndNotesPayable,,625185000.000,695533000.000
StockholdersEquity,,74978000.000,79651000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-28215000.000,-2907000.000
UnrecognizedTaxBenefits,,0.000,0.000
