,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,3644.000,55915.000,113237.000,142684.000,172144.000,180121.000,190049.000,218090.000,234699.000,260497.000,1471187.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,264.000
AccountsReceivableNetCurrent,24000.000,48000.000,72000.000,55000.000,0.000,0.000,0.000,,,,877413.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,96.000,194.000,,,,,,
AccruedSalariesCurrentAndNoncurrent,,,,51000.000,9000.000,9000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,279468.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-2261.000,-6761.000,-5169.000,-5545.000,-2541.000,-11416.000,-10209.000,-10550.000,-9625.000,66764.000
AdditionalPaidInCapital,149700.000,149700.000,149700.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,149700.000,149700.000,149700.000,149700.000,149700.000,149700.000,149700.000,1233266.000
Assets,162538.000,166656.000,181908.000,190760.000,82899.000,119919.000,88949.000,72321.000,48895.000,25062.000,11838909.000
AssetsCurrent,158983.000,163416.000,178967.000,188111.000,80545.000,111588.000,80875.000,64417.000,41296.000,17591.000,1745897.000
CashAndCashEquivalentsAtCarryingValue,134833.000,115416.000,106863.000,133007.000,79616.000,73336.000,80351.000,2201.000,41192.000,16672.000,304202.000
CashFDICInsuredAmount,,,,,,,,,,,93000.000
CashUninsuredAmount,,,,,,,,,,,147100.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30500000.000
CommonStockSharesOutstanding,0.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30500000.000
CommonStockValue,300.000,300.000,300.000,300.000,300.000,300.000,300.000,300.000,300.000,300.000,305.000
CustomerAdvancesNoncurrent,,,,,,,,,,,8363300.000
DeferredRevenueCurrent,,,,,,,,,,,0.000
DeferredSalesCommission,,,,,,,,,,,1076308.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,15014.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,177243.000
DepositsAssetsCurrent,,,,,,,,62100.000,,,
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,,,,,107629.000
DueToRelatedPartiesCurrent,6000.000,18000.000,36126.000,51096.000,194.000,242.000,244.000,248.000,248.000,255.000,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,11200.000
HeldToMaturitySecurities,,,,,,,,,,,6613311.000
HeldToMaturitySecuritiesFairValue,,,,,,,,,,,6510027.000
IncomeTaxesReceivable,,,,,,,,,,,0.000
InventoryFinishedGoods,,,,,,,,,,,296548.000
InventoryNet,,,,,,,,,,,507953.000
InventoryRawMaterials,,,,,,,,,,,211405.000
Liabilities,9644.000,73915.000,149363.000,193780.000,172338.000,180363.000,190293.000,218338.000,234947.000,260752.000,11242135.000
LiabilitiesAndStockholdersEquity,162538.000,166656.000,181908.000,190760.000,82899.000,119919.000,88949.000,72321.000,48895.000,25062.000,11838909.000
LiabilitiesCurrent,,,,,,,,,,,2878835.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,105574.000,94620.000,86992.000,77189.000,69351.000,316711.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,9414.000,37848.000,28997.000,19297.000,9908.000,229645.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,20850.000,,,,,7430.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,37655.000,18924.000,19332.000,19297.000,19814.000,19037.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,37655.000,37848.000,38663.000,38595.000,39629.000,60599.000
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,9661.000
OtherAssets,,,,,,,,,,,61000.000
OtherAssetsNoncurrent,,,,,,6276.000,6318.000,6443.000,6433.000,6605.000,73220.000
OtherLiabilitiesCurrent,,,,,,,,,,,1274605.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,41315.000
PrepaidExpenseCurrent,150.000,,104.000,104.000,929.000,38252.000,524.000,116.000,104.000,919.000,
PropertyPlantAndEquipmentGross,,,,,,,,,,,2524482.000
PropertyPlantAndEquipmentNet,3555.000,3240.000,2941.000,2649.000,2354.000,2055.000,1756.000,1461.000,1166.000,866.000,2245014.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,0.000,315.000,614.000,906.000,1201.000,1500.000,1799.000,2094.000,2389.000,2698.000,
RestrictedInvestmentsNoncurrent,,,,,,,,,,,6510027.000
RetainedEarningsAccumulatedDeficit,2894.000,-54998.000,-110694.000,-147851.000,-233894.000,-207903.000,-239928.000,-285808.000,-325502.000,-376065.000,-790903.000
StockholdersEquity,152894.000,92741.000,32545.000,-3020.000,-89439.000,-60444.000,-101344.000,-146017.000,-186052.000,-235690.000,596774.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,152894.000,92741.000,32545.000,-3020.000,-89439.000,-60444.000,-101344.000,-146017.000,-186052.000,-235690.000,596774.000
TaxesPayableCurrent,,,,,,,,,,,15489.000
