,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AmortizationOfDebtDiscountPremium,,,,,,,,,,45000.000,,,,73728.000,,,,1250.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,985.000,,,,1151.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-37603.000,,,,-129375.000,,,,61616.000,,,,123323.000,,,,17294.000,,
ComprehensiveIncomeNetOfTax,,-195925.000,-174692.000,-215662.000,-642483.000,-561685.000,-393928.000,-326433.000,-332612.000,-548552.000,-673312.000,-965839.000,-1102524.000,-457233.000,-372706.000,-383737.000,-331842.000,-366341.000,-280594.000,-253300.000
CostOfRevenue,,,,,,,,,,,,20308.000,,,,0.000,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,,,50000.000,,,,0.000,,
DebtInstrumentDecreaseForgiveness,,,,,,0.000,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,10137.000,,,,10893.000,,,,23028.000,,,,33264.000,,,,33264.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,-0.020,-0.010,-0.010,-0.020,-0.020,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,-2328.000,,,,-9170.000,,,,-23.000,,,,5.000,,,,0.000,,
EquityIssuancePerShareAmount,,,,,,3.000,,,,,,,,,,,,,,
ExplorationExpenseMining,,,,,,348759.000,57213.000,31623.000,-1498.000,0.000,0.000,0.000,0.000,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,4.000,298.000,355.000,-175.000,49.000,-710.000,-1.000,16.000,-187.000,1.000,-12.000,1.000,0.000,0.000,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,-36389.000,,,,0.000,,,,
GainsLossesOnSalesOfAssets,,,,,,0.000,0.000,0.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,224281.000,190585.000,168557.000,211203.000,237261.000,203805.000,333183.000,283453.000,372548.000,499005.000,608821.000,716088.000,825545.000,314281.000,296551.000,313355.000,252917.000,290106.000,196646.000,139134.000
GrossProfit,,,,,,,,,,,,-5264.000,,,,0.000,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,,-7474.000,-36219.000
IncreaseDecreaseInAccountsPayable,,10900.000,,,,6045.000,,,,-31441.000,,,,-65303.000,,,,16717.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,-24633.000,,,,0.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,11578.000,,,,-566482.000,,,,8448.000,,,,36808.000,,,,146308.000,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,248084.000,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,63158.000,,,,0.000,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,448.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,-54770.000,,,,-1064.000,,,,0.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,-55823.000,,,,,,,,,,,,,,
InterestExpense,3093.000,3016.000,3018.000,3012.000,2008.000,0.000,0.000,1407.000,23429.000,66153.000,85807.000,216916.000,290756.000,148620.000,81727.000,75186.000,83613.000,80415.000,80433.000,81159.000
InterestPaid,,,,,,17874.000,,,,417.000,,,,12302.000,,,,1225.000,,
InvestmentIncomeInterest,58.000,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,63346.000,,,,1034077.000,,,,1012549.000,,,,418108.000,,,,84772.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,63346.000,,,,1034077.000,,,,1012549.000,,,,418108.000,,,,84772.000,,
NetCashProvidedByUsedInOperatingActivities,,-98621.000,,,,-1153360.000,,,,-722150.000,,,,-294790.000,,,,-67478.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-98621.000,,,,-1153360.000,,,,-722150.000,,,,-294790.000,,,,-67478.000,,
NetIncomeLoss,-168794.000,-193597.000,-171277.000,-213860.000,-645344.000,-552515.000,-391106.000,-316484.000,-328995.000,-548529.000,-673349.000,-963464.000,-1102529.000,-457238.000,-372692.000,-383692.000,-331876.000,-366341.000,-280594.000,-253300.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,-14942.000,-21278.000,-11205.000,-7464.000,-5663.000,-4959.000,-4849.000,-4653.000,-4180.000,-3959.000,-3212.000
NonoperatingIncomeExpense,-168794.000,-3012.000,-2720.000,-2657.000,-2183.000,49.000,-710.000,-1408.000,-23413.000,-66340.000,-85806.000,-253317.000,-290755.000,-148620.000,-81100.000,-75186.000,-83612.000,,,
OperatingExpenses,224281.000,190585.000,168557.000,211203.000,643161.000,552564.000,390396.000,315076.000,371050.000,499005.000,608821.000,716088.000,825545.000,314281.000,296551.000,313355.000,252917.000,290106.000,196646.000,139134.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-2328.000,-3415.000,-1802.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-9170.000,-2822.000,-9949.000,-3617.000,-23.000,37.000,-2375.000,5.000,5.000,-14.000,-45.000,34.000,0.000,0.000,0.000
OtherExpenses,-58522.000,,,,,,,,,,,,,,,,,,,
OtherIncome,,,,,,,,,,,,,,,627.000,0.000,,,0.000,0.000
OtherNonoperatingExpense,,,,,,,,,,,,,,,,,,80415.000,87907.000,117378.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,,0.000,,,,,,,,,,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,,,,0.000,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,922.000,,,,228760.000,,,,0.000,,,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,720000.000,,,,90000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,1281900.000,,,,0.000,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,1281900.000,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,63346.000,,,,,,,,,,,,,,,,564.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,-48654.000,,,,16000.000,,,,-172428.000,,,,,,
ProceedsFromShortTermDebt,,,,,,0.000,,,,1000000.000,,,,0.000,,,,,,
ProfitLoss,,,,,,,,,,-563471.000,-694627.000,-974669.000,-1109993.000,-462901.000,-377651.000,-388541.000,-336529.000,-370521.000,-284553.000,-256512.000
RepaymentsOfConvertibleDebt,,,,,,199169.000,,,,0.000,,,,75000.000,,,,0.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,,,,843.000,,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,2608.000,,,,3479.000,,,,4641.000,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,,,,,0.000,,
RepaymentsOfShortTermDebt,,,,,,0.000,,,,,,,,,,,,,,
Revenues,,,,,,,,,,1874.000,0.000,15044.000,0.000,0.000,627.000,0.000,0.000,,,
SalesRevenueNet,,,,,,,,,,1874.000,0.000,15044.000,0.000,0.000,0.000,0.000,0.000,,,
ShareBasedCompensation,,62361.000,,,,4074.000,,,,28125.000,,,,88550.000,,,,105504.000,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,427300.000,,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,13000.000,,,,,,,,,,-440500.000,,,,60000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,27916440.000,27923212.000,,28346171.000,28253362.000,27159714.000,-56124989.000,27167290.000,544254591.000,559069539.000,-560658550.000,581086422.000,581497326.000,581717546.000,-1162743130.000,581896877.000,585645064.000,604703800.000
